x1,x2,class
0.6010341786957325,1.535352502532186,1
0.7559452577252539,-1.1723519003492904,0
1.354478771944337,-0.948528413950235,0
3.1030896985820156,0.23348484323617358,0
0.7531777941731526,0.787514266053458,1
1.0600389011155953,0.587986407994769,1
0.36855907339206095,-1.355987146667463,0
0.6251547667125601,0.9153977750720527,1
0.54901995748347,1.4538142236426517,1
0.7461663148402062,1.0885486554370059,1
2.1650045550284305,-0.36476962463950546,0
1.3670257533123937,-0.7192361346300222,1
0.8226526855214473,1.282455444993455,1
2.0643138596865276,-0.2863810268496767,0
1.4594182658003845,-0.7863509203499403,0
0.35523358661716153,1.54138089649964,1
2.7840339429607104,-0.02389531710679571,0
-0.8948291573162102,2.362005851184681,1
2.1199206609258394,-0.11793322072104706,1
-0.35445946711797593,-1.8691920179786692,0
2.275501935457494,-0.5192106180149005,0
2.6045061532822773,-0.6514785480474361,0
2.2870413969559253,-0.3598369225124709,1
0.3985190302921927,-1.3622984938459959,0
0.3611547110581439,1.8250481003303474,1
0.5744904769007408,1.4046539979752826,1
0.2162725166756564,-1.6822670873486694,0
1.1792676101908721,0.2643778644169219,1
1.1423242714050854,-0.8220512208645034,0
1.4698179972030574,0.5287991015324536,1
-0.6437975166812839,2.159842916465153,1
2.7908872520535155,-0.40213010534762383,1
3.5673795915819566,0.4689279580142105,0
1.2061235865735653,-0.9982120956134235,0
1.954563472497407,-0.3595787494755618,0
0.0031388608551197184,-1.3817749308861573,0
1.6903554757172943,0.5759539685147841,1
-0.2101961336982312,2.3126618186397234,1
0.5066296155290249,1.074810576703046,1
-0.37394986593680746,-1.8698837442399925,0
-0.5606166770328271,-1.908471697303418,0
0.9528074556662713,0.7738875843265183,1
-0.07234989508015799,1.9283917979689489,1
0.9427517102338204,1.3698770661765907,1
0.785978009973902,-1.1461621279322545,0
1.5842369750402319,0.8763578829126689,1
0.3933176982918243,-1.290065569274531,0
0.702331766110575,-1.1650829760362373,0
0.9469988851279236,-1.0938234031728418,0
3.4026908928470307,0.3007691051987187,0
0.9619872509710325,1.5375987593422205,1
0.8996471061617696,1.5001057999898042,1
4.00945541871083,-1.3297480843993186,1
0.8971580470906663,-1.1945731522158316,0
2.467375485299275,-0.28903871485253085,1
2.5047044597110597,0.17290961552094575,0
3.7740834717841083,0.2987819140311223,0
1.4989185152571238,0.8537777178827337,1
1.488194199162577,0.16766834062586433,1
2.3649881690465375,-0.2853163412388504,0
1.8110164669198823,0.6876462099689674,1
2.6144909943868946,-0.19274867746907653,0
1.6414870643580772,0.3799551870438852,1
1.286118367997785,0.8734980529370167,1
0.42288938073698834,-1.4386250629039243,0
1.4778081432981613,0.42052990813637947,1
-1.1001975784833626,-2.084263407988736,0
-2.201780625395645,2.9684647339980827,1
1.838533844572007,-0.8250893155906289,0
0.3806328407897295,1.6005257586680806,1
1.3952371869410038,0.7122540675878077,1
0.7841423349400325,-0.8819982132455969,0
0.07128151505933178,-1.5618979193402387,0
-0.19204246016598425,-1.6018247998975403,0
3.0495737396744325,-0.21804341391758053,0
1.1140575587158632,1.1723984634113798,1
-0.07077295351907509,1.4843723156399657,1
2.333653220238171,-0.05109279267832112,1
0.19575847871413643,1.8302444377157425,1
1.5139103093726858,1.3761341530778883,1
2.0418005325310506,-0.16395080978866705,1
1.720871186584406,0.7913006000997163,1
2.632577045652984,0.1163080760107491,0
-0.8470938180872887,-2.3359019698615446,0
0.18822473720715793,1.4949318649840007,1
0.7538447116607991,1.0392524046865041,1
0.766060752448728,1.0616742363629466,1
2.4690714123505977,-0.4361874044072108,0
3.174435701003125,0.15215429364770672,0
0.24395234540485766,-1.5503853904096085,0
0.5482933431334718,-1.390957409909452,0
1.8462530241573467,-0.5397216711367581,0
0.3457297490076282,1.4849307060958192,1
1.042720032019737,0.10127617808016998,1
