,X,Y
0,-0.28988848197145767,0.5222207704627885
1,-0.829486195282007,0.05668586734661335
2,-0.28417812659867425,0.48626134238610796
3,0.9787948660886033,-0.659039760704795
4,-0.934417192969533,-0.2603320508895721
5,0.6022018537891406,-0.7826114053283489
6,0.27882662157286875,-0.9219916400852006
7,0.17590624341397582,-0.26868580430552613
8,0.9532258178509742,-0.06797666739822772
9,-0.6253748032113691,0.0900903170371643
10,-0.07915667535191417,-0.6373423085775995
11,-0.0830523461021423,-0.6320411492271347
12,0.4477891084805973,0.6507513845721766
13,0.44840977944816096,-0.4911144463923075
14,-0.03622274638002332,0.1482120506686615
15,-0.019945144524173064,-0.8710922347023874
16,0.4565064144526375,0.9350929912052441
17,-0.31078851888742043,0.7974046948993168
18,0.36148540903575055,-0.3974591056078407
19,0.9620522562371535,-0.40175992577168673
20,-0.34101143888872865,0.05428577829389508
21,-0.6096211754057432,0.44361933622124605
22,0.5779428787765845,-0.05466379726746484
23,0.6396635213862162,0.4712882105657461
24,-0.39481974761683325,0.38383136922383065
25,0.6310802315313067,0.35528347350538525
26,0.7935331006108973,0.41310586540645944
27,-0.5653798952309693,0.03157023598252057
28,-0.9638335341788873,0.9270629762754157
29,0.04420163501352803,-0.43993326963824764
30,-0.3360652923095897,-0.5610823223537352
31,0.3519366813772402,0.24776941809683134
32,0.037155805858149316,0.9032665922948377
33,0.30722409575994875,0.4496525107066861
34,0.5616467400653541,-0.9533200000967683
35,-0.5845189889495831,-0.4985846454442441
36,-0.6378180926071864,-0.47726481149553623
37,-0.3374435516524976,-0.45294474100701754
38,0.7405051655527765,0.9195290617907698
39,0.987441871892403,-0.47069233861763327
40,0.15493471611186455,0.9812314057991423
41,0.9870211526099484,0.8903295575339568
42,0.15468060899035807,-0.004227229339418808
43,-0.8414109760389523,-0.8438876933840458
44,0.6441217710482914,-0.8259239098468882
45,0.4011116903034271,-0.4569776024410792
46,0.04995739153547285,-0.0218595095784061
47,0.1189278718745641,0.6580928221908363
48,-0.154523076460355,0.7231252201944796
49,-0.31191921617223195,0.289091300900584
