,algorithm,clustering_algorithm,dimensions,ari,ami,ch,sc,mechanism,epsilon
0,grid-nd-Laplace,KMeans(clusters=2),2,0.8452721976890004,0.7523123942753995,1829.882600938504,0.4168273478560902,grid-nd-Laplace,0.5
1,grid-nd-Laplace,AgglomerativeClustering(clusters=2),2,0.5876149162421891,0.5149438012829409,1656.344637655698,0.3949077552821895,grid-nd-Laplace,0.5
2,grid-nd-Laplace,OPTICS(min_samples=4),2,-0.0002770357651964496,0.045505182889853675,11.568260764854475,-0.07457651480837138,grid-nd-Laplace,0.5
3,grid-nd-Laplace,KMeans(clusters=4),3,0.5722515636457517,0.4988050308143178,1100.2891818185121,0.32599893720746015,grid-nd-Laplace,0.5
4,grid-nd-Laplace,AgglomerativeClustering(clusters=4),3,0.3296154629336945,0.3449755090279954,766.8659568275009,0.24667227777647777,grid-nd-Laplace,0.5
5,grid-nd-Laplace,OPTICS(min_samples=6),3,0.05537050262789084,0.09184595550485142,25.662826877620752,0.08130639302799395,grid-nd-Laplace,0.5
6,grid-nd-Laplace,KMeans(clusters=2),4,0.7798070795788284,0.6714000978986618,681.3527226523292,0.27930779174339815,grid-nd-Laplace,0.5
7,grid-nd-Laplace,AgglomerativeClustering(clusters=3),4,0.6624401422867657,0.5642022341361173,714.335454607359,0.2660385341536857,grid-nd-Laplace,0.5
8,grid-nd-Laplace,OPTICS(min_samples=18),4,0.15920879202640742,0.13173942554339876,24.438689283092582,-0.08558464154670141,grid-nd-Laplace,0.5
9,grid-nd-Laplace,KMeans(clusters=2),5,0.7426868819129877,0.6328329150597282,528.2256313359453,0.21290091095168964,grid-nd-Laplace,0.5
10,grid-nd-Laplace,AgglomerativeClustering(clusters=3),5,0.615438694871919,0.47002614819189176,464.67508995629385,0.20144161470975502,grid-nd-Laplace,0.5
11,grid-nd-Laplace,OPTICS(min_samples=18),5,0.02641697008665341,0.020714873876348818,16.395631704151945,-0.32026216700142546,grid-nd-Laplace,0.5
12,grid-nd-Laplace,KMeans(clusters=2),6,0.8086929555500253,0.7294621960773189,569.1691388844738,0.24368190511161977,grid-nd-Laplace,0.5
13,grid-nd-Laplace,AgglomerativeClustering(clusters=3),6,0.4555592632861359,0.365240997896772,385.6514637898618,0.15212662185827347,grid-nd-Laplace,0.5
14,grid-nd-Laplace,OPTICS(min_samples=18),6,0.08630393070729171,0.08474114008408853,23.925240575860077,-0.10977652732541507,grid-nd-Laplace,0.5
15,grid-nd-Laplace,KMeans(clusters=2),7,0.9152852486052895,0.8507533507100511,769.8835834046033,0.2755080075293392,grid-nd-Laplace,0.5
16,grid-nd-Laplace,AgglomerativeClustering(clusters=3),7,0.5569558394531067,0.4846836930445161,530.7052087856316,0.2509271250718875,grid-nd-Laplace,0.5
17,grid-nd-Laplace,OPTICS(min_samples=18),7,0.060183212508911656,0.030340164287179304,21.51963533927685,-0.2189420930153813,grid-nd-Laplace,0.5
18,grid-nd-Laplace,KMeans(clusters=2),8,0.9221388728033568,0.8596298521572663,732.7654290468982,0.26231929897599876,grid-nd-Laplace,0.5
19,grid-nd-Laplace,AgglomerativeClustering(clusters=3),8,0.7454949153685194,0.6582527207003885,522.0518311627936,0.25505367794509837,grid-nd-Laplace,0.5
20,grid-nd-Laplace,OPTICS(min_samples=18),8,0.12698564534798226,0.0944319816127008,19.929368916046396,-0.20630322100266008,grid-nd-Laplace,0.5
21,grid-nd-Laplace,KMeans(clusters=2),9,0.88580726393682,0.8091472381255462,800.3509012374412,0.2698139246013664,grid-nd-Laplace,0.5
22,grid-nd-Laplace,AgglomerativeClustering(clusters=3),9,0.6968878597591931,0.6132175256623016,530.5375376580744,0.24641802637869317,grid-nd-Laplace,0.5
23,grid-nd-Laplace,OPTICS(min_samples=18),9,-0.01985441955571662,-0.0012195377947732751,22.241944478819928,-0.19002049803686855,grid-nd-Laplace,0.5
24,grid-nd-Laplace,KMeans(clusters=2),2,0.9299575791051193,0.8679755758379691,1926.5476427823353,0.42957099368264473,grid-nd-Laplace,1.0
25,grid-nd-Laplace,AgglomerativeClustering(clusters=2),2,0.606516258223731,0.5915858652051462,1623.294044618989,0.4016683922930234,grid-nd-Laplace,1.0
26,grid-nd-Laplace,OPTICS(min_samples=4),2,0.030205583892510813,0.13509746659911356,13.638590793654544,-0.03874927693430269,grid-nd-Laplace,1.0
27,grid-nd-Laplace,KMeans(clusters=4),3,0.7477562142239906,0.6765478441753974,1155.218170141594,0.33374913038478965,grid-nd-Laplace,1.0
28,grid-nd-Laplace,AgglomerativeClustering(clusters=4),3,0.32166722042992235,0.3965318184300012,987.6938232133596,0.2970126167838836,grid-nd-Laplace,1.0
29,grid-nd-Laplace,OPTICS(min_samples=6),3,0.0824574653022103,0.1338035144560064,19.93136611434155,-0.05950740560091115,grid-nd-Laplace,1.0
30,grid-nd-Laplace,KMeans(clusters=2),4,0.8127007374455009,0.7216034422560084,696.727724951761,0.28139459875626194,grid-nd-Laplace,1.0
31,grid-nd-Laplace,AgglomerativeClustering(clusters=3),4,0.5700432935519107,0.46459010443841364,726.1364775366994,0.26745647283202084,grid-nd-Laplace,1.0
32,grid-nd-Laplace,OPTICS(min_samples=18),4,0.1830712866960244,0.17374874544663735,29.223227409829132,-0.08601487815851297,grid-nd-Laplace,1.0
33,grid-nd-Laplace,KMeans(clusters=2),5,0.8400553069745074,0.7471247230423319,549.8602176632465,0.21654730813894366,grid-nd-Laplace,1.0
34,grid-nd-Laplace,AgglomerativeClustering(clusters=3),5,0.4863494683381262,0.5058434774741759,518.1126964434472,0.20577076059371951,grid-nd-Laplace,1.0
35,grid-nd-Laplace,OPTICS(min_samples=18),5,0.02401230872420334,0.02945104245975493,23.83490663542988,-0.25372781631664276,grid-nd-Laplace,1.0
36,grid-nd-Laplace,KMeans(clusters=2),6,0.8573283001042302,0.7793548962896184,576.0512107501556,0.24096184136167342,grid-nd-Laplace,1.0
37,grid-nd-Laplace,AgglomerativeClustering(clusters=3),6,0.47054100920924313,0.3691856324453958,456.7643335019974,0.18518383515579911,grid-nd-Laplace,1.0
38,grid-nd-Laplace,OPTICS(min_samples=18),6,0.07499013699522862,0.07954309415139474,23.701329000562463,-0.1813240949065002,grid-nd-Laplace,1.0
39,grid-nd-Laplace,KMeans(clusters=2),7,0.9597544157737736,0.918796195974867,782.2846560297259,0.2783204291280871,grid-nd-Laplace,1.0
40,grid-nd-Laplace,AgglomerativeClustering(clusters=3),7,0.6520310265509945,0.5682824350686586,513.1298240463414,0.244535785997197,grid-nd-Laplace,1.0
41,grid-nd-Laplace,OPTICS(min_samples=18),7,0.036123808139447156,0.02571159127438403,22.22359245281924,-0.258922175805326,grid-nd-Laplace,1.0
42,grid-nd-Laplace,KMeans(clusters=2),8,0.9301091372579366,0.8705952981360487,742.2132438489336,0.26482897254938237,grid-nd-Laplace,1.0
43,grid-nd-Laplace,AgglomerativeClustering(clusters=3),8,0.6381889804573807,0.5406868606303712,513.3836406766776,0.24978917551005195,grid-nd-Laplace,1.0
44,grid-nd-Laplace,OPTICS(min_samples=18),8,0.07634417104128169,0.05051053424712652,20.27039626867494,-0.17266637972080073,grid-nd-Laplace,1.0
45,grid-nd-Laplace,KMeans(clusters=2),9,0.9028967414963519,0.8334255312228027,816.4577184382509,0.2721652350227914,grid-nd-Laplace,1.0
46,grid-nd-Laplace,AgglomerativeClustering(clusters=3),9,0.35823133082828795,0.3740359080871559,453.231834087802,0.1490581996573539,grid-nd-Laplace,1.0
47,grid-nd-Laplace,OPTICS(min_samples=18),9,0.10221914922049305,0.05852411937716554,14.728195066387906,-0.30357650387949786,grid-nd-Laplace,1.0
48,grid-nd-Laplace,KMeans(clusters=2),2,0.9580074600631395,0.9130101538522423,1923.031309901864,0.4284356210485418,grid-nd-Laplace,1.5
49,grid-nd-Laplace,AgglomerativeClustering(clusters=2),2,0.6422284898064261,0.5750702487715141,1853.4629544192733,0.4193078535070745,grid-nd-Laplace,1.5
50,grid-nd-Laplace,OPTICS(min_samples=4),2,0.03410350742780941,0.195700063936684,14.870821635708037,-0.025274392627867882,grid-nd-Laplace,1.5
51,grid-nd-Laplace,KMeans(clusters=4),3,0.8108636711846474,0.7455237563881894,1182.1392498755397,0.3397471162754552,grid-nd-Laplace,1.5
52,grid-nd-Laplace,AgglomerativeClustering(clusters=4),3,0.4895373640733175,0.4982180924596388,831.6632958890148,0.26328292370008893,grid-nd-Laplace,1.5
53,grid-nd-Laplace,OPTICS(min_samples=6),3,0.09247405530532735,0.1786860521724966,22.55615757878268,-0.06866966205925332,grid-nd-Laplace,1.5
54,grid-nd-Laplace,KMeans(clusters=2),4,0.8600841424603642,0.7779214752967742,705.9042867455279,0.2850238241420241,grid-nd-Laplace,1.5
55,grid-nd-Laplace,AgglomerativeClustering(clusters=3),4,0.47987543042813297,0.403480842459897,681.6921165260871,0.2529486428240323,grid-nd-Laplace,1.5
56,grid-nd-Laplace,OPTICS(min_samples=18),4,0.16888248756830013,0.19213506385645793,33.7508377736949,-0.05901626428426018,grid-nd-Laplace,1.5
57,grid-nd-Laplace,KMeans(clusters=2),5,0.8405423140534609,0.7576283920011597,543.9238662462739,0.21497096089715767,grid-nd-Laplace,1.5
