,x1,x2,dimension,epsilon,mechanism,x3
0,3.588213052103932,1.533244939280308,2,0.5,nd-Laplace,
1,2.8600390625503476,0.02462440760811152,2,0.5,nd-Laplace,
2,-4.3797736062982064,0.8155295014642526,2,0.5,nd-Laplace,
3,7.590247640610182,0.15978528180095863,2,0.5,nd-Laplace,
4,0.06057971005561683,2.0824288262056694,2,0.5,nd-Laplace,
5,0.019745044131603273,-0.4367598055333112,2,0.5,nd-Laplace,
6,1.497192260347627,-0.11363361170983155,2,0.5,nd-Laplace,
7,-3.4756349472094237,3.4932633225516962,2,0.5,nd-Laplace,
8,6.21860135196013,-7.293787751162523,2,0.5,nd-Laplace,
9,9.241256186502438,7.1379787710035405,2,0.5,nd-Laplace,
10,1.8829317798434664,-3.766141687915729,2,0.5,nd-Laplace,
11,1.3888565335504384,4.895157978747871,2,0.5,nd-Laplace,
12,6.6244695601888575,-0.7429112734716548,2,0.5,nd-Laplace,
13,-3.5566173857481145,3.961145750158792,2,0.5,nd-Laplace,
14,-1.551889239778648,1.3575883045938024,2,0.5,nd-Laplace,
15,2.2926291374139502,1.2767892842335011,2,0.5,nd-Laplace,
16,2.648615905297884,5.502119385244006,2,0.5,nd-Laplace,
17,-2.766082348251459,5.878788346786565,2,0.5,nd-Laplace,
18,-2.2900831340314936,4.846641983230406,2,0.5,nd-Laplace,
19,-4.005428855138128,2.9475575400422134,2,0.5,nd-Laplace,
20,-0.20407190194668048,-0.9684970363042373,2,0.5,nd-Laplace,
21,8.78484884533291,3.372330013357448,2,0.5,nd-Laplace,
22,-0.7111440070383388,3.3820841595505278,2,0.5,nd-Laplace,
23,-0.027365629596027043,-0.05010372063098134,2,0.5,nd-Laplace,
24,-0.7725981217244067,-4.411956207347707,2,0.5,nd-Laplace,
25,-0.18889770194831879,0.6021954150635713,2,0.5,nd-Laplace,
26,-6.765089454034954,-1.2785243303965876,2,0.5,nd-Laplace,
27,-1.1516359893636583,0.7912779589567704,2,0.5,nd-Laplace,
28,0.15204496031289033,-2.0037539496973586,2,0.5,nd-Laplace,
29,4.105826204558367,2.689969276087676,2,0.5,nd-Laplace,
30,-7.706455096140871,2.028375097149527,2,0.5,nd-Laplace,
31,-1.0708609467357286,-0.15342192588654002,2,0.5,nd-Laplace,
32,-1.8270798765963776,-0.04562123419808439,2,0.5,nd-Laplace,
33,1.168413427858234,0.6161288847868449,2,0.5,nd-Laplace,
34,8.2404814982893,0.35149279590608645,2,0.5,nd-Laplace,
35,4.259101600489068,-0.09964207305458062,2,0.5,nd-Laplace,
36,2.599472075974501,2.283710628972133,2,0.5,nd-Laplace,
37,-0.8107244114269536,-0.7381741637880804,2,0.5,nd-Laplace,
38,-1.6131584163829586,14.105909067397938,2,0.5,nd-Laplace,
39,4.660910692110878,-7.816698466199169,2,0.5,nd-Laplace,
40,-10.815127694347131,-1.2517166368671488,2,0.5,nd-Laplace,
41,-0.7042035713978635,-1.134916446416315,2,0.5,nd-Laplace,
42,0.38017176650558515,-0.31862173747310363,2,0.5,nd-Laplace,
43,-2.5708763015016336,1.8765294870199276,2,0.5,nd-Laplace,
44,8.738695443052285,-7.1691674567161074,2,0.5,nd-Laplace,
45,-4.034955191928766,7.339897606023278,2,0.5,nd-Laplace,
46,-8.585010374451402,-0.5635381483748209,2,0.5,nd-Laplace,
47,3.2440116933817533,1.8672414973033962,2,0.5,nd-Laplace,
48,3.7352313848588197,-4.144400426393202,2,0.5,nd-Laplace,
