,area,perimeter
0,320.36083472048426,420.9806522479428
1,374.8158191486952,-357.82792843337654
2,-227.1759010093759,-35.656843350929464
3,-122.13605557889215,-286.737254885104
4,366.5684413921575,406.8812080494633
5,398.8805889318369,222.09394950916675
6,-261.0355705511651,272.2307408323516
7,204.28617928548925,190.00472818770228
8,-83.76623632448145,-311.0094283433214
9,-127.67263824236338,-214.68308932589284
10,26.999612771368326,415.1890826026965
11,-195.42150576505912,412.00079505576474
12,-208.14945721649426,-88.2471242305274
13,-30.57586765517347,-98.08086035326103
14,340.086618849802,56.293634454375535
15,-260.4634655437568,-147.0469014839108
16,-273.2470094692158,368.0701923616183
17,2.3179796852114745,348.97369366069523
18,-79.72434059069619,405.85914089848086
19,-102.40000966955003,57.10512554883081
20,248.61311987798317,-60.85224907326982
21,38.526808666353645,162.5570511624598
22,-44.46670382119643,229.5968432008781
23,361.81211169974006,320.71920420914586
24,143.05695552599983,99.31692084992473
25,-130.36678310996118,298.363025342864
26,275.9077953074165,122.33334702347155
27,-78.05120142476716,-78.59824772843807
28,-409.0515812898931,-369.1763138876701
29,-93.78099744299384,320.73722534740324
30,2.3988177349046396,239.55327101179734
31,-168.65042237560993,-99.69832002390895
32,-259.80917576061995,-218.195071278698
33,127.42384417341398,-190.406266466501
34,-385.81171446331706,-321.73888909433924
35,347.15696240281846,-377.8410162893865
36,53.79717355767116,-150.6767480410223
37,-384.7757699704711,95.82129244296317
38,93.74094169695323,-296.20129644130554
39,320.7190426620478,348.71079547773587
40,43.66265814138346,93.297167972634
41,-42.37036069659433,-276.5222279141884
42,-356.9949453969446,-138.64852166528715
43,-332.6180568254017,202.1570677971699
44,138.91704315648258,-17.970517747485587
45,371.1844719237952,-140.37724081880108
46,260.0284200000896,32.018479591447885
47,-328.5490470293609,432.63857855942206
48,-259.2653132039501,101.73185230313376
49,-220.04116685516516,43.75799752006803
50,-261.37904716575133,179.00818160739493
51,-172.991604507303,-175.53131209031062
52,-307.1177066710687,97.61354311211953
53,-391.54386431102756,-393.86629000578785
54,86.55081532940567,-225.71753597386848
55,-260.65970473919816,-205.56968588088796
56,-187.03311871841214,-211.18783526984663
57,-342.82164367527145,-138.86888578718592
58,-384.9479323451826,48.5442285600552
59,56.61623033967645,223.78917284696215
60,-178.14582177787273,375.9259615007936
61,-181.16493820614448,-324.657842536298
62,-83.63623419963886,388.9256491534119
63,326.7370130126326,-322.2291946699873
64,85.53081910383621,295.86288040234
65,51.82448778450919,-306.0640718571397
66,-408.4078148852398,345.22864942650205
67,-239.08897925468443,-350.2159622593035
68,395.0527030424819,288.260510725039
69,-262.25270300954065,338.8426140797908
70,210.98052980201544,-156.69568940093865
71,419.3427362990459,-111.849130033009
72,-272.76594048603596,191.19962608358082
73,310.36292533356993,-178.63979794548712
74,-120.72813788443119,274.4243625451024
75,-348.98605989129277,43.09747963258228
76,395.02053487375946,292.88315065146503
77,217.72269413197185,316.67520755937767
78,-324.04047464976776,241.3389385774773
79,-391.30557825846614,397.67454373627817
80,-275.3902460944084,165.03371585081823
81,-277.0166228967598,333.8775939363954
82,-166.29186224524227,-99.59362241538834
83,216.5221675704048,-116.17266321542091
84,433.8872167427352,185.37335429408336
85,-104.09649625140533,-97.81146785595749
86,159.3862017823207,-242.87666411557086
87,52.737835150717316,146.34027160870627
88,97.27809592154952,-88.82517467706047
89,111.14987509119686,226.2217980888817
90,-196.2286376729247,26.423495809871962
91,425.5931752459471,178.20037482601364
92,-196.22341765540395,-135.2694086248315
93,76.08893403219196,-291.15296047058564
94,161.73606983877153,-132.94457908970875
95,350.43458184536735,22.629610977291648
96,151.02568571209156,205.92846379619556
97,-49.84095890124067,350.60637347075976
98,-85.04771680777273,-338.29760084105936
99,365.3941901153553,134.355059819828
100,-310.40113090997,-343.94775461775674
101,-191.63894205067857,355.7976643664528
102,269.9297545179141,-163.57969894053383
103,-373.6080053846938,-349.87091492267064
104,349.9950718996082,13.292373439823207
105,-342.0348733631883,204.847045733187
106,323.79913412143054,93.57067504445799
107,-140.88183370889095,-138.48965334426353
108,417.1957923699365,-154.86227513399422
109,-411.7170613083813,-76.67761034011161
110,13.521628954754977,-155.54901237813135
111,221.14612686499987,-227.94320147600868
112,230.1646839897116,-158.8706528962798
113,257.7208231012333,-90.55395488694838
114,-193.0650260140754,-218.30099086019518
115,366.7543298995812,23.63200276744093
116,84.05112501577264,-222.4200390794313
117,106.02005597433688,16.21712778272517
118,354.5976899967235,-245.0249390196516
119,155.4960814400095,-150.48702213378226
120,-57.596434350312634,-196.1925401803839
121,-295.144941568861,-219.44692759996192
122,55.55828252704134,-375.7755974128094
123,-254.88632021939574,336.5187202533245
124,-235.3784771898824,-392.1080847989681
125,328.29570283665066,423.168486582175
126,48.52052838436033,-294.0770765414121
127,-392.72156651337434,-33.827598407593456
128,242.49777702211196,-33.10448466769152
129,-390.37980264403245,345.58369840818557
130,-300.6142291123989,189.0245974186498
131,270.1802307851086,-233.988437008286
132,-68.13196661394299,-99.65945647897762
133,249.814207380653,331.94286466080433
134,-321.5360754022251,-250.1573261291352
135,-402.76060918110375,278.12957664920486
136,258.222772672612,54.918764491814244
137,-272.3948283454334,-36.56664724938632
138,55.10003747181682,135.23187408152623
139,-318.5310888685479,-346.84310053975105
140,-251.8505535183975,221.21895271487983
141,129.84491298943487,-177.67371158609598
142,355.0264269892139,-181.47691766531037
143,-323.1002236275353,347.1142382236587
144,274.83792270725974,13.821092073548744
145,-64.73770018703607,-121.2237486481965
146,177.3294106762403,273.5222241527054
147,-47.8544641109016,-52.855176116994215
148,13.251437489111094,-192.0556555507274
149,421.74213990872613,285.72112341354597
150,-49.849971969489175,411.65057502812795
151,-57.76230515892806,364.55372777806457
152,-87.29791201114375,-196.07051642089147
153,-238.01216712091806,-104.88584430493475
154,99.02596759291214,-332.6120160918633
155,273.4049171281361,-229.3191900849696
156,-180.59236733073467,-1.6267802903405624
157,0.6879768702189928,-321.24518297468893
158,182.53755234046602,171.122257917649
159,-350.5174841255351,-403.0803104833885
160,-339.7006816050791,-242.97653147828032
161,-283.00090334040283,-33.24701003420407
162,185.0760740816676,-123.71364626331498
163,235.76129395823116,-21.076712961197458
164,240.34159556350068,332.29295397974033
165,101.06140286781951,137.45362877652514
166,-148.34123047516968,416.9957263273331
167,203.22222781220134,260.25837546913016
168,55.245993254292216,246.55841968849415
169,21.419910032906962,310.7130468334673
170,126.85371479726604,63.79253589689388
171,-347.56266552568565,161.80889622326924
172,-330.28865901960364,-266.5416892824037
173,-368.61404053910564,248.87786935349098
174,-88.32538408937246,404.0616362720144
175,95.64444935864188,-253.57044607245777
176,122.47814914540032,353.29883810837964
177,124.16191500846426,-360.14334499379817
178,-139.77567692554769,-194.31621678996805
179,-244.65770752577987,424.7658958274013
180,198.4652571785724,-307.86679833785274
181,416.3366488481349,200.55452403451613
182,329.23720658076684,264.6452565048635
183,20.953459982863233,-396.4056401747961
184,-301.79753577140644,237.9363963588643
185,-120.09583113250957,-205.90701843082417
186,236.32468130543475,262.9931180696588
187,-78.29269277608243,-202.2998772109931
188,27.31894917851686,-58.14749005707772
189,-256.3528359303121,-350.5607346364699
190,-133.19163105237257,34.03341847592247
191,-203.66537553377606,113.82725473679314
192,256.2014342939022,-66.69361441128434
193,48.11563323334484,-327.5994778698219
194,162.4613146536578,-144.28030404219342
195,387.90919668759557,-260.31855256548494
196,-77.98366424254885,-191.45385077276825
197,136.74713637411023,37.6190029285861
198,-287.06284996305567,-337.05702993511886
199,337.5838688411859,165.36104084902024
200,245.6104305782696,57.54009981435108
201,345.86560911491955,6.088151412519688
202,-367.58040344532895,216.32580919166563
203,170.2170895265544,-195.9240755708926
204,-400.15528735040306,259.3566545801895
205,19.530761937664728,-24.688377084810565
206,-94.39615222404184,157.62006219253044
207,97.4502110509717,80.86725840384634
208,253.23220197186473,166.68388593277746
209,371.432536294224,333.3718010961838
