type,epsilon,ari,ami,ch,sc
"KMeans(clusters=3, init=random)",0.05,0.015006303904458246,0.016513141202545233,80.83102639657851,0.26265699646890306
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.05,0.015502020914320533,0.04552763282337829,72.13858901166535,0.26613648787921595
"DBSCAN(samples=6, distance_metric=euclidean, epsilon=0.5)",0.05,0.0008402438911741635,0.0070041409530633685,8.559491976771259,-0.16691680043843743
"KMeans(clusters=3, init=random)",0.1,0.004230623419536666,0.004645977858880645,74.32322704086951,0.25198183439701816
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.1,0.008832496942064626,0.027832592541025845,78.53331572124043,0.2853773380763838
"DBSCAN(samples=6, distance_metric=euclidean, epsilon=0.5)",0.1,0.0032642568162293746,0.037217885974489946,6.19591801661703,-0.22660906656389251
"KMeans(clusters=3, init=random)",0.5,0.0005761787926014774,0.0002673965892227024,77.15447869189552,0.2619437456079052
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.5,0.009259772467259304,0.031938680632007124,73.93700252556414,0.2845517820649364
"DBSCAN(samples=6, distance_metric=euclidean, epsilon=0.5)",0.5,0.005518028128730091,0.007272853236808754,7.558177986979809,-0.21131881744712847
"KMeans(clusters=3, init=random)",1.0,0.04563336540953032,0.04035805909742862,76.51764398792143,0.25034684237001
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",1.0,0.02461610244180621,0.0672941661581117,76.65129385067124,0.29277040615008554
"DBSCAN(samples=6, distance_metric=euclidean, epsilon=0.5)",1.0,-0.004633816773872581,-0.0024985364819722572,7.605936409953012,-0.20216174877735787
"KMeans(clusters=3, init=random)",2.0,0.027483152649506987,0.024379819770312235,78.69361758643457,0.26060829329359264
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",2.0,0.004293677828480836,0.016106909688538174,76.21268796474973,0.28593975125162513
"DBSCAN(samples=6, distance_metric=euclidean, epsilon=0.5)",2.0,0.0266865829387611,0.02981454631880272,8.431168426803902,-0.13716932146147537
"KMeans(clusters=3, init=random)",3.0,0.003709918547887913,0.0038060161844361263,82.93157762769923,0.2795333677325706
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",3.0,0.015182418446814894,0.04880758392166239,88.07364198283832,0.31519629308217223
"DBSCAN(samples=6, distance_metric=euclidean, epsilon=0.5)",3.0,0.011063581160220073,0.005703718679085439,30.412890698977044,0.03975153251296325
"KMeans(clusters=3, init=random)",5.0,-0.003345724500289694,-0.004687237067089465,111.23533489297449,0.36708740935431194
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",5.0,0.022422671958539704,0.06631345963998649,117.78336784559504,0.34574257151340115
"DBSCAN(samples=6, distance_metric=euclidean, epsilon=0.5)",5.0,0.048119226634153335,0.056268329244657266,13.202788475094124,0.08883941199518966
"KMeans(clusters=3, init=random)",7.0,0.09248839669000267,0.09725436777646197,100.37144955856644,0.44844014528579745
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",7.0,0.2450435675189439,0.33315409449518685,200.9645593820091,0.4266449847308926
"DBSCAN(samples=6, distance_metric=euclidean, epsilon=0.5)",7.0,0.004352652688709363,0.015952084375692593,45.27086601440958,0.4400926763341868
"KMeans(clusters=3, init=random)",9.0,0.3056900492691984,0.3241431336892262,116.20510273626724,0.4684425278252832
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",9.0,0.5476694578391328,0.6244728237465857,413.51815725838634,0.4094521947175557
"DBSCAN(samples=6, distance_metric=euclidean, epsilon=0.5)",9.0,-0.004228170425388941,-0.0032797453613732904,41.639472922045556,0.5391673156874492
