,algorithm,clustering_algorithm,dimensions,ari,ami,ch,sc,mechanism,epsilon
0,density-kd-Laplace,KMeans(clusters=5),2,0.01840272532739973,0.009096376165038202,483.60019589809906,0.6321114719226015,density-kd-Laplace,0.5
1,density-kd-Laplace,OPTICS(min_samples=4),2,-0.0228334793771712,-0.009314452648639391,11.296662435042276,-0.07131274053454897,density-kd-Laplace,0.5
2,density-kd-Laplace,KMeans(clusters=4),3,0.3121009443998358,0.2230639892510236,451.7418395723963,0.6130007038070948,density-kd-Laplace,0.5
3,density-kd-Laplace,OPTICS(min_samples=4),3,0.005928673436913598,0.006085235395094335,5.639749614971808,-0.19198212076813026,density-kd-Laplace,0.5
4,density-kd-Laplace,KMeans(clusters=5),2,0.02563741150092664,0.03177466749230139,467.8782308273823,0.528191176288331,density-kd-Laplace,0.7
5,density-kd-Laplace,OPTICS(min_samples=4),2,0.0016089080837497563,0.0029815314426471086,9.442500254477835,-0.1237630475281732,density-kd-Laplace,0.7
6,density-kd-Laplace,KMeans(clusters=4),3,0.32346343490264146,0.22584448752478697,390.71076497137346,0.5820299467111415,density-kd-Laplace,0.7
7,density-kd-Laplace,OPTICS(min_samples=4),3,0.007450895531876273,0.00956655938216179,4.903365407702066,-0.1482820509532044,density-kd-Laplace,0.7
8,density-kd-Laplace,KMeans(clusters=5),2,0.0718577932758526,0.06143516195001223,522.1522654813282,0.3584106492227949,density-kd-Laplace,1.0
9,density-kd-Laplace,OPTICS(min_samples=4),2,-0.039564710868298915,-0.021705482298204303,11.853675947258523,-0.09762470975831297,density-kd-Laplace,1.0
10,density-kd-Laplace,KMeans(clusters=4),3,0.3578870176848076,0.2528745458690803,401.59885927415144,0.5410818420134285,density-kd-Laplace,1.0
11,density-kd-Laplace,OPTICS(min_samples=4),3,-0.00463610059044989,0.01241672100926241,4.9779397655915405,-0.10855404173699854,density-kd-Laplace,1.0
12,density-kd-Laplace,KMeans(clusters=5),2,0.03927256469735775,0.0941373581498424,678.1016028543232,0.32478674006447017,density-kd-Laplace,1.5
13,density-kd-Laplace,OPTICS(min_samples=4),2,0.032442955182940755,0.028244650840791814,9.741332994792373,-0.12324905986749823,density-kd-Laplace,1.5
14,density-kd-Laplace,KMeans(clusters=4),3,0.43198288874141244,0.2928015588568139,410.2690825087687,0.46159376347337505,density-kd-Laplace,1.5
15,density-kd-Laplace,OPTICS(min_samples=4),3,-0.0035382831102507275,0.013995565912104121,4.556427242955722,-0.167494544233616,density-kd-Laplace,1.5
