,x1,x2,dimension,epsilon,mechanism,x3
0,0.0,-0.1155232986778636,2,0.5,grid-nd-Laplace,
1,0.0011195707172672244,0.00938517384510604,2,0.5,grid-nd-Laplace,
2,0.002075359474886773,-0.05260236101517303,2,0.5,grid-nd-Laplace,
3,0.003211739710918165,0.046091330040894135,2,0.5,grid-nd-Laplace,
4,0.004169862518189815,0.10055991697254056,2,0.5,grid-nd-Laplace,
5,0.005543540475950503,0.051215695158966235,2,0.5,grid-nd-Laplace,
6,0.006297619139045285,0.12950569602633463,2,0.5,grid-nd-Laplace,
7,0.011321904110395038,-0.003444875504385399,2,0.5,grid-nd-Laplace,
8,0.012915380410225049,-0.0039988891307067296,2,0.5,grid-nd-Laplace,
9,0.011224557903776277,0.04423443929521156,2,0.5,grid-nd-Laplace,
10,0.011265167304952585,0.08910018403086065,2,0.5,grid-nd-Laplace,
11,0.012229666415588598,0.1097666816836997,2,0.5,grid-nd-Laplace,
12,0.013510118431158779,0.10742487470750103,2,0.5,grid-nd-Laplace,
13,0.016207595735021372,0.06398299034980105,2,0.5,grid-nd-Laplace,
14,0.016292607132716335,0.09881955837440967,2,0.5,grid-nd-Laplace,
15,0.022253005875714438,0.04043925929901904,2,0.5,grid-nd-Laplace,
16,0.01838959046115318,0.12262362103273847,2,0.5,grid-nd-Laplace,
17,0.02154296511486074,-0.045306909484747686,2,0.5,grid-nd-Laplace,
18,0.022291848810053493,0.09124753992978293,2,0.5,grid-nd-Laplace,
19,0.025010222809862214,0.07531967616886062,2,0.5,grid-nd-Laplace,
20,0.029068033967315977,-0.021673787168522224,2,0.5,grid-nd-Laplace,
21,0.03924475278517238,0.022560279918802856,2,0.5,grid-nd-Laplace,
22,0.031044967267770233,0.06908955948852193,2,0.5,grid-nd-Laplace,
23,0.02886382538047645,-0.06560402084168576,2,0.5,grid-nd-Laplace,
24,0.03331078363243108,-0.035203152499494086,2,0.5,grid-nd-Laplace,
25,0.03725712741595601,-0.022861356987157945,2,0.5,grid-nd-Laplace,
26,0.04126295592951312,-0.014961178776262997,2,0.5,grid-nd-Laplace,
27,0.03440644548870041,0.12109779034284263,2,0.5,grid-nd-Laplace,
28,0.05441911080853173,-0.0005896040080977868,2,0.5,grid-nd-Laplace,
29,0.03588192411599819,0.1474876517619534,2,0.5,grid-nd-Laplace,
30,0.043667777655188825,0.085609541938481,2,0.5,grid-nd-Laplace,
31,0.06162079696663864,-7.780394368528398e-05,2,0.5,grid-nd-Laplace,
32,0.05255990753405097,0.06292937021105198,2,0.5,grid-nd-Laplace,
33,0.0521151179863521,-0.019757477455787053,2,0.5,grid-nd-Laplace,
34,0.06647420173069826,-0.0005122939415309787,2,0.5,grid-nd-Laplace,
35,0.054549112972196216,0.0812803189369937,2,0.5,grid-nd-Laplace,
36,0.048739828442712824,0.12920507269307152,2,0.5,grid-nd-Laplace,
37,0.06402127340639797,-0.009483878172798024,2,0.5,grid-nd-Laplace,
38,0.07403909604340411,-0.0007047739503116372,2,0.5,grid-nd-Laplace,
39,0.07215505337850417,0.04502178864321104,2,0.5,grid-nd-Laplace,
40,0.05079861544435726,0.18167656011065472,2,0.5,grid-nd-Laplace,
