type,epsilon,ari,ami,ch,sc
"KMeans(clusters=5, init=random)",0.05,0.08692160057706765,0.11484340331047731,1729.4179066951478,0.3576402502018365
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.05,0.013055903829104099,0.05710536038413931,412.624417818353,0.22035821831115054
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.1)",0.05,0.07939094315069974,0.049013926009522354,27.505507882214157,-0.4470041917848572
"KMeans(clusters=5, init=random)",0.1,0.1472865842990822,0.2021136857508438,1760.328137730022,0.3628553823370735
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.1,0.031932551310019534,0.13208197382198525,673.0851420989866,0.24888873449643234
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.1)",0.1,0.14215597749542153,0.11824636815628661,62.858484638697085,-0.3035584416910605
"KMeans(clusters=5, init=random)",0.5,0.2102636427885795,0.3080054795672706,1774.094081150853,0.371703841044413
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.5,0.07633219727770064,0.253316888795998,451.83908584602807,0.22865039746194654
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.1)",0.5,0.19629986609747524,0.23489456460571656,62.52670589911471,-0.3617492827949108
"KMeans(clusters=5, init=random)",1.0,0.1919745846283322,0.29585030552425345,1857.5196026298436,0.37908996261495975
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",1.0,0.09286397570285895,0.30347582778061366,673.8178043526036,0.25427046041976153
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.1)",1.0,0.14362242997662159,0.18230920445557325,20.652907220376157,-0.5378567209654814
"KMeans(clusters=5, init=random)",2.0,0.19355123383418577,0.29540919890533895,1836.2399965055374,0.3779453717938331
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",2.0,0.09633956097739496,0.3086040411872083,708.3765881866263,0.25935812408611203
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.1)",2.0,0.1464011735673881,0.27102646433071265,70.30165499751214,-0.3165791864735886
"KMeans(clusters=5, init=random)",3.0,0.1964843489746415,0.30097782339947216,1815.45212621816,0.37674557281352705
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",3.0,0.08548179871170616,0.2845159816675011,619.6955187601063,0.24399219069773195
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.1)",3.0,0.21667404567228013,0.2972101993364568,71.73749895306739,-0.3830512264053006
"KMeans(clusters=5, init=random)",5.0,0.20996836722672868,0.31078154044644163,1729.9051706943712,0.35663099482133154
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",5.0,0.09310739404437048,0.29434285232233887,453.3411082653509,0.24409688355780973
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.1)",5.0,0.18879123379069918,0.2611738779362735,59.51608698783442,-0.3322585167419887
"KMeans(clusters=5, init=random)",7.0,0.24364501329552316,0.3455865141721287,1741.8236330676148,0.3706394786720198
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",7.0,0.09776298309974626,0.3082830794163081,620.8789898564271,0.24832529589643246
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.1)",7.0,0.1987235154790144,0.21936506523545152,27.081079470784164,-0.4044451832275745
"KMeans(clusters=5, init=random)",9.0,0.24336349164843268,0.33688119737638733,1679.3700447114984,0.34908611501884607
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",9.0,0.10407700244294531,0.32461562112919956,611.7659088480938,0.2512281346050058
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.1)",9.0,0.23691254953071422,0.2979364179854973,50.978015367616806,-0.35560461462518866
