,X,Y
0,0.9556474570013034,4.544275356375227
1,-1.9457983532661431,2.693349214614252
2,1.8826367896902385,4.15856501813893
3,-0.49657667136656625,4.659907764532644
4,-0.9777058640842996,8.263799297957295
5,1.8847192446516128,1.0551271083632467
6,-1.4452417065691514,7.372544672493483
7,-0.5597256217802304,7.782384761405498
8,-2.04429660251585,1.8455884658098392
9,-2.0479504611777735,2.5508398231343556
10,-1.9476959555905478,9.004955496209451
11,1.018061031466096,2.089592903434057
12,1.4550432228372705,0.046969865113977306
13,-2.1141890516955906,2.886976293754726
14,1.653051618764478,0.642000029672929
15,0.9901899363555825,4.158612586247005
16,1.4830396005244544,3.8809781424146967
17,-1.5110719980790146,8.557051046757195
18,-1.927237594601513,8.520140469109334
19,2.829484160439226,1.6096575052674602
20,-1.4264783476909124,2.653246872515351
21,1.4919002333461429,1.111141647359635
22,1.298595930505328,1.3678082007753658
23,1.4569202862250137,4.351540317517472
24,-0.16077744582639722,6.999301429307744
25,1.8620833590791268,0.7238216855215724
26,-1.2568432013761979,1.9987010930650273
27,-1.3272296630404454,2.514568592598514
28,-2.217998503174943,3.409349426465808
29,1.8789607381899884,5.240928259623302
30,1.1418270130980743,0.7435674898883274
31,2.2989263443095562,3.372529095353887
32,1.0698423949203042,4.461551165899608
33,-0.8263650907261898,2.186590645251632
34,2.014746589563474,1.1525449895394653
35,1.1450658133699545,3.7843514549228776
36,1.766658606664135,0.1592695778865095
37,-1.724265483701094,2.9144564616888564
38,-0.38918145461576786,8.953841605303156
39,0.46800078437003756,3.1319640152765293
40,-1.1657731760424808,8.413121911978896
41,1.7078155562987938,0.6682653264126321
42,1.2657939782548717,4.53121241289815
43,-1.1426248064714442,8.12727198138077
44,2.031761324971153,1.0892247532456871
45,-1.2230886748955858,8.967765688853753
46,-1.0158930518557996,3.0147448993574795
47,1.0600010739188435,5.213364982595249
48,-2.4818003067984815,3.1986440720092806
49,-2.014179032055341,8.389339868226472
