,X,Y
0,1.5715609353891284,3.671998327272608
1,-2.8199021591819973,3.3976485008922026
2,0.637119701143853,2.901275177463036
3,-2.7138172387493835,2.269117204373392
4,-1.3621961771807956,8.766152311608716
5,2.1034682034774,2.694746495886963
6,1.2563515675522536,8.493773310606306
7,-0.591784321168812,8.583548627407877
8,-1.9708924703159325,2.592741824788593
9,-0.8698618391989079,3.4143859200707096
10,-4.12123269854259,8.773991300336967
11,2.611758312627568,1.4808991563735385
12,1.9636750482468095,-0.32200586093645395
13,-1.9530918126504422,2.516394116106202
14,2.309732172831889,0.23954029471832283
15,1.8076377850998837,4.824332899177672
16,0.37770960073950155,2.398922872923629
17,-2.28554016780905,8.161599071512619
18,-1.7045628789699392,8.668743103526406
19,5.20789032577181,0.7173668745069405
20,-2.719870479258189,3.2263755095297753
21,0.16313414686395644,2.726487705307152
22,-0.34736515896293096,3.2213483320309253
23,1.5482177271735038,4.671191322153764
24,-0.34968124035984893,9.033738969808764
25,4.049565547729048,-1.0564573744509298
26,-2.631150795704908,0.8689664963610744
27,-1.3924844473342433,3.0897678989673545
28,-3.102368991192726,5.259519688744348
29,2.77658250181633,6.344368214238555
30,1.214172804203478,1.41461268186071
31,4.26009100797412,1.2456839681867868
32,2.4238634432476713,5.1334158642958325
33,-0.1324886277931684,2.997599356547932
34,2.1192995118436952,1.6681432202963133
35,1.4363454374671003,3.4636233723935597
36,2.6177376798060856,1.0681727693715986
37,-2.4588599622785123,0.1469734763649333
38,-0.6476961502421963,9.736813914798903
39,-0.6668895946486271,2.5141811027256455
40,-1.5601170234722954,8.815043971956253
41,3.429954551398253,0.4161726332053042
42,2.3346911682933036,4.361053033538389
43,-2.390942774914498,7.419680121447417
44,1.9090904974555967,0.5327363652850116
45,0.12752494207331755,9.028559975627813
46,-2.0453143427627296,3.3036915137681793
47,0.6682665263096216,4.400433317966322
48,-4.2682199957685025,4.022974011071886
49,-1.147067598055313,9.580557400248251
