,x1,x2,dimension,epsilon,mechanism,x3
0,1.0967483592185325,1.3923042512276131,2,0.5,density-nd-Laplace,
1,0.27821210253034856,0.5004120929790327,2,0.5,density-nd-Laplace,
2,0.9978455908857603,1.3470670324006095,2,0.5,density-nd-Laplace,
3,1.029569662607708,1.408234348862382,2,0.5,density-nd-Laplace,
4,0.4223295486138882,0.6165444750946077,2,0.5,density-nd-Laplace,
5,0.9490616627326552,1.3602206865977726,2,0.5,density-nd-Laplace,
6,1.081495518576601,1.1822728249098566,2,0.5,density-nd-Laplace,
7,0.4920941021888835,0.7877013670099743,2,0.5,density-nd-Laplace,
8,0.866996282949681,1.8045168461208114,2,0.5,density-nd-Laplace,
9,0.5367674914241704,0.7032393253999465,2,0.5,density-nd-Laplace,
10,0.9042967255286306,1.0981402174836783,2,0.5,density-nd-Laplace,
11,0.4187040278905948,0.4353846131705187,2,0.5,density-nd-Laplace,
12,0.8783786488487305,1.2836955591918269,2,0.5,density-nd-Laplace,
13,0.34744867632446363,0.42049952014765574,2,0.5,density-nd-Laplace,
14,0.42446039047943906,0.6256918245185932,2,0.5,density-nd-Laplace,
15,0.7868905798293954,1.155332451528563,2,0.5,density-nd-Laplace,
16,0.7159696238234421,1.4194726015717933,2,0.5,density-nd-Laplace,
17,0.677565964579834,0.7871007653858654,2,0.5,density-nd-Laplace,
18,0.6978552822343227,1.2643660587260381,2,0.5,density-nd-Laplace,
19,0.7865947464494469,1.43685216368772,2,0.5,density-nd-Laplace,
20,0.6076234834433907,0.7405547511431056,2,0.5,density-nd-Laplace,
21,1.0202085241158847,1.2775566757124572,2,0.5,density-nd-Laplace,
22,0.8104714981596974,1.5129953043292088,2,0.5,density-nd-Laplace,
23,0.26889188936629993,0.5796820545851792,2,0.5,density-nd-Laplace,
24,0.5604375995165664,1.0419484845614744,2,0.5,density-nd-Laplace,
25,0.5678090842166109,0.6189015599212437,2,0.5,density-nd-Laplace,
26,1.0389316708145464,1.4625967779160984,2,0.5,density-nd-Laplace,
27,0.5513484454293571,0.6926733529665752,2,0.5,density-nd-Laplace,
28,0.5586773059980862,1.1157902785822926,2,0.5,density-nd-Laplace,
29,0.7543032751598998,1.4482193018722849,2,0.5,density-nd-Laplace,
30,0.24395019573662477,1.0813195296408318,2,0.5,density-nd-Laplace,
31,0.6077866404071388,1.196623170633599,2,0.5,density-nd-Laplace,
32,0.8216364423339783,1.3713938764293052,2,0.5,density-nd-Laplace,
33,1.1274740084073807,1.2715112242221094,2,0.5,density-nd-Laplace,
34,0.9135997992668062,1.047991512512176,2,0.5,density-nd-Laplace,
35,0.6103877540420208,1.2699094404348008,2,0.5,density-nd-Laplace,
36,0.6925905219581036,0.767352661094477,2,0.5,density-nd-Laplace,
37,0.0741207744787078,0.5345782395492459,2,0.5,density-nd-Laplace,
38,0.9315942941825268,1.1600985067155345,2,0.5,density-nd-Laplace,
39,0.8077260506593862,1.2990978195947716,2,0.5,density-nd-Laplace,
40,0.8205676075967272,1.2803808006842126,2,0.5,density-nd-Laplace,
41,0.9308275397051583,1.7663247549997014,2,0.5,density-nd-Laplace,
42,0.24733092358162023,0.5475530376522312,2,0.5,density-nd-Laplace,
43,0.983265596129081,1.2484286954868722,2,0.5,density-nd-Laplace,
44,0.81056734968791,1.2258331079841842,2,0.5,density-nd-Laplace,
45,0.725379886448985,3.4576418100273743,2,0.5,density-nd-Laplace,
46,0.6763996175146683,1.0106081825231392,2,0.5,density-nd-Laplace,
47,1.0633472674917475,1.196844769531692,2,0.5,density-nd-Laplace,
48,0.7709074290577193,1.2382597915749132,2,0.5,density-nd-Laplace,
49,0.7181872670906903,1.1613797705241742,2,0.5,density-nd-Laplace,
50,1.0119802914408116,1.5800328579483964,2,0.5,density-nd-Laplace,
51,1.1443937347525142,1.5339476707335045,2,0.5,density-nd-Laplace,
52,1.1110272053182952,1.6295101604664295,2,0.5,density-nd-Laplace,
53,0.37642286253377877,0.449651823078279,2,0.5,density-nd-Laplace,
54,1.065200453805974,0.26192204807104025,2,0.5,density-nd-Laplace,
55,0.6857638623564876,1.1935057825883368,2,0.5,density-nd-Laplace,
56,0.7489846898280248,1.1440954137037846,2,0.5,density-nd-Laplace,
57,0.9430050865773602,1.374226634476379,2,0.5,density-nd-Laplace,
58,0.9367360243917406,1.2586081307969488,2,0.5,density-nd-Laplace,
59,0.8595963571870336,1.2284789116035768,2,0.5,density-nd-Laplace,
60,0.8552218678539247,1.1005299751575597,2,0.5,density-nd-Laplace,
61,0.9226864018376015,1.0863064162772738,2,0.5,density-nd-Laplace,
62,1.0034296818892696,1.478802735985126,2,0.5,density-nd-Laplace,
63,0.8143261546432151,1.2515018318718363,2,0.5,density-nd-Laplace,
64,0.6969183470216637,0.7896293466971674,2,0.5,density-nd-Laplace,
65,0.549482478057004,0.5639397749764663,2,0.5,density-nd-Laplace,
66,1.117245902714479,1.4811003181560125,2,0.5,density-nd-Laplace,
67,0.6920542471000104,0.8101544713647453,2,0.5,density-nd-Laplace,
68,0.8999119873636676,1.312021946433796,2,0.5,density-nd-Laplace,
69,0.8969185724604887,1.1865597095582097,2,0.5,density-nd-Laplace,
70,0.7755380328977403,1.1525013971888756,2,0.5,density-nd-Laplace,
71,0.9179525552990273,1.5920999110360536,2,0.5,density-nd-Laplace,
72,0.6682119171937893,1.2936864090840725,2,0.5,density-nd-Laplace,
73,0.4402300569777001,0.6217605743629432,2,0.5,density-nd-Laplace,
74,0.7070589622975375,1.055424279533833,2,0.5,density-nd-Laplace,
75,0.7551961784186743,0.9542555848004248,2,0.5,density-nd-Laplace,
76,0.9207247744437629,1.309132961666876,2,0.5,density-nd-Laplace,
77,0.5875025620108218,1.3871941364154106,2,0.5,density-nd-Laplace,
78,1.0279173980561205,1.069522811400896,2,0.5,density-nd-Laplace,
79,0.7051447078567145,0.8456629967440997,2,0.5,density-nd-Laplace,
80,1.0119150638169103,1.60167825386992,2,0.5,density-nd-Laplace,
81,0.8835852525770954,1.135040502034803,2,0.5,density-nd-Laplace,
82,0.6654663484573838,2.091435912870341,2,0.5,density-nd-Laplace,
83,0.5065969927780709,0.6709399499599022,2,0.5,density-nd-Laplace,
84,0.3047886761635684,0.46706867480441777,2,0.5,density-nd-Laplace,
85,0.15923664144562957,0.7716022850133171,2,0.5,density-nd-Laplace,
86,0.4466027670579268,0.6242257288433857,2,0.5,density-nd-Laplace,
87,0.23559036386521623,0.4335485990342724,2,0.5,density-nd-Laplace,
88,0.7225166050109133,1.0501680053093785,2,0.5,density-nd-Laplace,
89,0.9402836736004954,1.723203816496974,2,0.5,density-nd-Laplace,
90,0.8371264065675523,1.417705941839481,2,0.5,density-nd-Laplace,
91,0.6317714746307719,0.9929179469832595,2,0.5,density-nd-Laplace,
92,0.6692892925882367,0.758340148170408,2,0.5,density-nd-Laplace,
93,0.7011004945575142,0.8192507499653539,2,0.5,density-nd-Laplace,
94,0.6569711828419336,1.0139044169514873,2,0.5,density-nd-Laplace,
95,0.8286345830160204,1.3267292900890066,2,0.5,density-nd-Laplace,
96,0.8515661303502998,1.3624103974349726,2,0.5,density-nd-Laplace,
97,0.8782144312234295,1.5244751530806175,2,0.5,density-nd-Laplace,
98,0.9870821067073322,1.061381060145931,2,0.5,density-nd-Laplace,
99,0.7911204983699363,0.874855971727334,2,0.5,density-nd-Laplace,
100,0.83440087851344,1.3357236330391005,2,0.5,density-nd-Laplace,
101,0.9507673545153875,1.5839708642465922,2,0.5,density-nd-Laplace,
102,0.5927757132963258,0.33096437492643477,2,0.5,density-nd-Laplace,
103,0.5572107392402313,0.7263102848642263,2,0.5,density-nd-Laplace,
104,1.5405171980620316,4.637923604365475,2,0.5,density-nd-Laplace,
105,0.7559881402392046,1.1847280846989463,2,0.5,density-nd-Laplace,
106,0.8295386232096559,1.2972548802236694,2,0.5,density-nd-Laplace,
107,0.7515406045149965,0.8634143231066594,2,0.5,density-nd-Laplace,
108,0.9110685927949488,1.6076058423190538,2,0.5,density-nd-Laplace,
109,1.0616284435447543,1.5901877592142022,2,0.5,density-nd-Laplace,
110,0.8933263329068487,1.2930468096423733,2,0.5,density-nd-Laplace,
111,0.7537377960316185,1.1685607834126044,2,0.5,density-nd-Laplace,
112,0.5994306943141046,0.682290779595512,2,0.5,density-nd-Laplace,
113,0.8476612761940074,1.32053533428498,2,0.5,density-nd-Laplace,
114,0.5212362574455336,0.5771132452004445,2,0.5,density-nd-Laplace,
115,0.8716705409983276,1.0454653843074508,2,0.5,density-nd-Laplace,
116,0.8433729422049804,1.1514274928268433,2,0.5,density-nd-Laplace,
117,0.7552240858305855,0.9406101942923902,2,0.5,density-nd-Laplace,
118,0.7853132760960064,2.7108149264023482,2,0.5,density-nd-Laplace,
119,0.8697477723083359,1.1711986543059791,2,0.5,density-nd-Laplace,
120,1.1984633959307869,1.4488053749365473,2,0.5,density-nd-Laplace,
121,0.6678234267566532,0.9152636322568474,2,0.5,density-nd-Laplace,
122,1.0323597956325092,1.7774284121263193,2,0.5,density-nd-Laplace,
123,0.7997261509110724,1.0981125657599096,2,0.5,density-nd-Laplace,
124,0.2233250729787008,0.17117394443119754,2,0.5,density-nd-Laplace,
125,0.9725869649257264,1.3580793513741674,2,0.5,density-nd-Laplace,
126,0.15708947048850083,2.845304205142341,2,0.5,density-nd-Laplace,
127,0.5540760966129057,0.8583222497597026,2,0.5,density-nd-Laplace,
128,0.9126415574146276,1.2606228924508136,2,0.5,density-nd-Laplace,
129,0.8575469214314059,1.63885934443109,2,0.5,density-nd-Laplace,
130,0.9154299481142446,1.7058048781349036,2,0.5,density-nd-Laplace,
131,0.7782795105048084,0.8352302740052151,2,0.5,density-nd-Laplace,
132,0.8516965138596841,1.241705103797289,2,0.5,density-nd-Laplace,
133,0.7132991274088939,1.5521666164118784,2,0.5,density-nd-Laplace,
134,0.9323658482915627,1.238542608601736,2,0.5,density-nd-Laplace,
135,0.6470696209749454,1.5676197848079898,2,0.5,density-nd-Laplace,
136,0.8642984337963103,1.12852001329942,2,0.5,density-nd-Laplace,
137,0.7661405658516848,0.811499210056427,2,0.5,density-nd-Laplace,
138,0.9192974925727418,1.9765925139534295,2,0.5,density-nd-Laplace,
139,0.6102774707421927,0.8320882170549385,2,0.5,density-nd-Laplace,
140,0.9793768796663611,1.3520732372983728,2,0.5,density-nd-Laplace,
141,0.27501995762405707,0.2892397673209851,2,0.5,density-nd-Laplace,
142,0.6882239481930965,1.2475859607426087,2,0.5,density-nd-Laplace,
143,0.8247144759498818,1.0459424619734676,2,0.5,density-nd-Laplace,
144,0.8338724439839571,1.4789341290558762,2,0.5,density-nd-Laplace,
145,0.9115690670445449,0.5546634602449265,2,0.5,density-nd-Laplace,
146,0.6808894072732282,1.103956900626003,2,0.5,density-nd-Laplace,
147,0.8990622993920331,1.2972638472495441,2,0.5,density-nd-Laplace,
148,0.5504068200775336,0.6473395215075067,2,0.5,density-nd-Laplace,
149,0.9711576466885544,1.3438642344836846,2,0.5,density-nd-Laplace,
150,1.0176091571137384,1.285253635288865,2,0.5,density-nd-Laplace,
151,0.9776262165445341,1.1734012641146467,2,0.5,density-nd-Laplace,
152,1.5944850036203506,0.10440243280337361,2,0.5,density-nd-Laplace,
153,0.6032372501646469,0.7245664748897659,2,0.5,density-nd-Laplace,
154,0.8316956468461334,1.3591437223371408,2,0.5,density-nd-Laplace,
155,0.863221458382906,1.4411801572340686,2,0.5,density-nd-Laplace,
156,0.919506901323696,3.893390575200222,2,0.5,density-nd-Laplace,
157,0.7893621087916775,1.1956593705780183,2,0.5,density-nd-Laplace,
158,1.0159829918942345,1.5074710581644182,2,0.5,density-nd-Laplace,
159,0.5372982579949804,0.9586136764958387,2,0.5,density-nd-Laplace,
160,1.0733012497663892,1.3652369041218249,2,0.5,density-nd-Laplace,
161,1.0674586269109665,1.318788529437967,2,0.5,density-nd-Laplace,
162,1.1748404368230612,1.8837877920228012,2,0.5,density-nd-Laplace,
163,0.8386491789011922,1.3258788937183017,2,0.5,density-nd-Laplace,
164,0.7982122850669616,1.2845543043773542,2,0.5,density-nd-Laplace,
165,0.914748811767181,1.9795174532510396,2,0.5,density-nd-Laplace,
166,0.79556912313038,1.196915625566539,2,0.5,density-nd-Laplace,
167,0.5791094825608452,0.553701760716101,2,0.5,density-nd-Laplace,
168,0.6730975747980201,1.3620977952146642,2,0.5,density-nd-Laplace,
169,1.0068549324903064,1.3095851321173282,2,0.5,density-nd-Laplace,
170,0.358824688392366,2.702300330558325,2,0.5,density-nd-Laplace,
171,0.9626111494252385,1.4042302232527444,2,0.5,density-nd-Laplace,
172,0.4800986799442517,0.6279030909988337,2,0.5,density-nd-Laplace,
173,0.5340137891450552,0.6782450639907217,2,0.5,density-nd-Laplace,
174,0.7954712349116048,1.0713792975965417,2,0.5,density-nd-Laplace,
175,1.0804926727959794,2.7339300634562487,2,0.5,density-nd-Laplace,
176,0.7976688069180875,1.625387382455704,2,0.5,density-nd-Laplace,
177,0.6766639271290674,1.0613509327348922,2,0.5,density-nd-Laplace,
178,0.8857448210992683,1.2667999222505757,2,0.5,density-nd-Laplace,
179,0.7618385452813697,1.0163006667547252,2,0.5,density-nd-Laplace,
180,1.059251012570906,1.7731730404066965,2,0.5,density-nd-Laplace,
181,1.0913682212850868,1.5640051234215506,2,0.5,density-nd-Laplace,
182,1.0370184773344813,1.3121128520665604,2,0.5,density-nd-Laplace,
183,1.0792217174611447,1.2018993131976081,2,0.5,density-nd-Laplace,
184,0.7069258389026415,1.0403986802495628,2,0.5,density-nd-Laplace,
185,0.951651521418716,1.6475883720987627,2,0.5,density-nd-Laplace,
186,1.011661664190209,1.318385308313202,2,0.5,density-nd-Laplace,
187,0.1208558664188031,1.180209438741847,2,0.5,density-nd-Laplace,
