type,epsilon,ari,ami,ch,sc
"KMeans(clusters=4, init=random)",0.1,0.007755961595536945,0.008689783831819809,1588.6314752049307,0.6997868782987086
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.1,0.002751858023036554,0.014129674006912276,93.22906697243312,0.3351892066953669
"OPTICS(min_samples=6, distance_metric=euclidean)",0.1,0.03494041718336494,-0.0032421563547625635,27.327880023331282,0.22184011222009475
"KMeans(clusters=4, init=random)",0.5,0.24788800213742598,0.22898258091739057,478.0266121745807,0.5609628802934263
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.5,0.11336402555365768,0.17155271673019962,309.48122176691965,0.4425133538826966
"OPTICS(min_samples=6, distance_metric=euclidean)",0.5,0.02315917703488391,0.06017514696741159,15.251679468892002,0.021193910080824076
"KMeans(clusters=4, init=random)",0.7,0.39873150819440495,0.37284791117617766,465.2511079082886,0.5355451667889616
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.7,0.23857461912376948,0.30409664065382,449.7742866930512,0.5378933700644908
"OPTICS(min_samples=6, distance_metric=euclidean)",0.7,-0.03664509979832757,0.06513680121176321,14.510811708270078,0.015689483237955604
"KMeans(clusters=4, init=random)",1.0,0.37531923225829644,0.40945536944895167,433.2732434689033,0.5333658759344561
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",1.0,0.2107499160489204,0.33121524829113114,456.4246467703935,0.5045225626857348
"OPTICS(min_samples=6, distance_metric=euclidean)",1.0,-0.005164812827035676,0.0966712389055201,21.24140660945625,0.10008456561583294
"KMeans(clusters=4, init=random)",1.5,0.47620233866480366,0.4884737010561266,335.1495308131496,0.5231898054547942
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",1.5,0.2689910546281483,0.3923655706776644,311.9958149329677,0.4431531097981855
"OPTICS(min_samples=6, distance_metric=euclidean)",1.5,0.05140063457550985,0.1950259084975105,34.90015743674756,0.04251133019829756
"KMeans(clusters=4, init=random)",2.0,0.46715781039750437,0.5061232998670555,282.23523481277493,0.4869360933572565
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",2.0,0.3169830822781924,0.4792453214862508,252.01693825927174,0.3772454265342472
"OPTICS(min_samples=6, distance_metric=euclidean)",2.0,-0.020141992149893477,0.11739118279741372,21.451098158381544,-0.10020481359804219
"KMeans(clusters=4, init=random)",2.5,0.4313952528787497,0.4779938346564981,297.7968071177429,0.4717946730518882
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",2.5,0.29496431579413984,0.4392812494795539,238.93897765206515,0.4038667245682164
"OPTICS(min_samples=6, distance_metric=euclidean)",2.5,0.037708815407687994,0.17037990515705498,26.954153697690863,0.13709170199949652
"KMeans(clusters=4, init=random)",3.0,0.5135904716278823,0.5196261982596828,287.83457308200934,0.4542926736755108
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",3.0,0.2884028390384713,0.4395605974435252,247.46081313456975,0.3884419041134403
"OPTICS(min_samples=6, distance_metric=euclidean)",3.0,0.02270614396096844,0.18255057947593034,30.737327732263896,-0.01666847024614826
"KMeans(clusters=4, init=random)",3.5,0.4416098586572345,0.4999153618391051,287.6700884747702,0.4336769728402161
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",3.5,0.2866318315355116,0.4584023983355709,250.719677372189,0.3847755560900255
"OPTICS(min_samples=6, distance_metric=euclidean)",3.5,0.024080319963023476,0.19546605734682806,29.24276187341646,-0.003290384973501611
"KMeans(clusters=4, init=random)",5.0,0.5113610253556095,0.5303222592226304,322.8338132179639,0.47095614660379354
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",5.0,0.3656858292062276,0.52877525405434,265.61068266610084,0.35473009529049015
"OPTICS(min_samples=6, distance_metric=euclidean)",5.0,0.042954720138197185,0.17858203146090593,17.812827107691334,-0.12056778565595512
"KMeans(clusters=4, init=random)",7.0,0.6480411356054716,0.6664337582771787,451.7571602249001,0.42006636188887736
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",7.0,0.3602098427260105,0.5470027895141085,373.7188134082189,0.3162029114336418
"OPTICS(min_samples=6, distance_metric=euclidean)",7.0,0.07385395572884375,0.2947885098354822,19.878360337804654,-0.03248459807925902
"KMeans(clusters=4, init=random)",9.0,0.6440651223944384,0.6611373533007946,444.5912388804628,0.39926601236315007
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",9.0,0.3991598661036603,0.5691337482230832,384.6077665900265,0.3600398450826151
"OPTICS(min_samples=6, distance_metric=euclidean)",9.0,0.11531058134861023,0.2383421160738603,15.796594573121004,-0.22453109091145634
