,algorithm,clustering_algorithm,dimensions,ari,ami,ch,sc,mechanism,epsilon
0,kd-Laplace,KMeans(clusters=4),2,0.020506092457329747,0.018075906715382596,449.2837802389049,0.31099061723731247,kd-Laplace,0.5
1,kd-Laplace,AgglomerativeClustering(clusters=2),2,0.016423144706209265,0.011067581078404167,323.5836886788974,0.24798813058302566,kd-Laplace,0.5
2,kd-Laplace,OPTICS(min_samples=4),2,0.018650221363854795,0.003934816557841269,6.903867277431209,-0.16310297442921975,kd-Laplace,0.5
3,kd-Laplace,KMeans(clusters=4),3,0.0051526855176995505,0.006689659183282895,259.5032407767454,0.23966742991494563,kd-Laplace,0.5
4,kd-Laplace,AgglomerativeClustering(clusters=5),3,0.005116889992315629,0.0007829009184205021,198.92749327046428,0.2031854140779533,kd-Laplace,0.5
5,kd-Laplace,OPTICS(min_samples=6),3,-0.001013271791088044,-0.004538066549278962,4.818348910585053,-0.44671763573036777,kd-Laplace,0.5
6,kd-Laplace,KMeans(clusters=4),2,0.026486601885989912,0.03511266031065771,442.5324285148114,0.30262857860363523,kd-Laplace,0.7
7,kd-Laplace,AgglomerativeClustering(clusters=2),2,0.03458277380522381,0.027965203215271756,362.14722349731545,0.3129266148472992,kd-Laplace,0.7
8,kd-Laplace,OPTICS(min_samples=4),2,-0.0063497402096467145,-0.005280722341865993,5.331110187252594,-0.11783221124302339,kd-Laplace,0.7
9,kd-Laplace,KMeans(clusters=4),3,0.017724227368445686,0.024234722189883103,259.7735609837966,0.22992141751538892,kd-Laplace,0.7
10,kd-Laplace,AgglomerativeClustering(clusters=5),3,0.01158489364761609,0.01729933972407486,200.72570980761012,0.18085853527010334,kd-Laplace,0.7
11,kd-Laplace,OPTICS(min_samples=6),3,-0.007412336986225676,-0.007092645806121097,3.4770255055456927,-0.46763077801358544,kd-Laplace,0.7
12,kd-Laplace,KMeans(clusters=4),2,0.05869231707485537,0.05457451056130154,460.44600553726866,0.34154266310082726,kd-Laplace,1.0
13,kd-Laplace,AgglomerativeClustering(clusters=2),2,0.13017334759215676,0.09543326198244027,404.37165488788384,0.2911242592585269,kd-Laplace,1.0
14,kd-Laplace,OPTICS(min_samples=4),2,0.03268067466507402,0.013477575608466241,6.828454069531714,-0.1444932584440026,kd-Laplace,1.0
15,kd-Laplace,KMeans(clusters=4),3,0.037147058091918046,0.039942264242577956,271.17543074573456,0.2339585830204193,kd-Laplace,1.0
16,kd-Laplace,AgglomerativeClustering(clusters=5),3,0.048074260047995435,0.05631285331289095,191.35947661478144,0.16091937574392626,kd-Laplace,1.0
17,kd-Laplace,OPTICS(min_samples=6),3,0.0022688923315988653,0.0017366415904247717,4.36084179197241,-0.4648820274214353,kd-Laplace,1.0
18,kd-Laplace,KMeans(clusters=4),2,0.10049106033741065,0.12267303002867595,498.6634211509262,0.29176345103454365,kd-Laplace,1.5
19,kd-Laplace,AgglomerativeClustering(clusters=2),2,0.1313437998916185,0.1088060764308395,437.0947935590228,0.31562949769873594,kd-Laplace,1.5
20,kd-Laplace,OPTICS(min_samples=4),2,0.031588791990300194,0.01841365443245719,6.552779042223702,-0.18028746025963233,kd-Laplace,1.5
21,kd-Laplace,KMeans(clusters=4),3,0.10234514082060331,0.11528306684293685,283.441863260863,0.2257943498057692,kd-Laplace,1.5
22,kd-Laplace,AgglomerativeClustering(clusters=5),3,0.06279808727728711,0.09712530087202839,190.6108324751662,0.16338760210589148,kd-Laplace,1.5
23,kd-Laplace,OPTICS(min_samples=6),3,-0.012862386324140504,-0.0036567728093630627,3.6854018712129344,-0.4297020776320237,kd-Laplace,1.5
24,kd-Laplace,KMeans(clusters=4),2,0.154791112349203,0.18152181371459458,564.2178677797493,0.30323112015588777,kd-Laplace,2.0
25,kd-Laplace,AgglomerativeClustering(clusters=2),2,0.2217918121366202,0.2385158569018849,612.6722580432546,0.3549087754619416,kd-Laplace,2.0
26,kd-Laplace,OPTICS(min_samples=4),2,0.0026049327256575413,-0.0006206728828826532,7.238129347726175,-0.09801908322429398,kd-Laplace,2.0
27,kd-Laplace,KMeans(clusters=4),3,0.1450544207578519,0.17688951830085592,315.56001389421283,0.22519064836159403,kd-Laplace,2.0
28,kd-Laplace,AgglomerativeClustering(clusters=5),3,0.10426857271534189,0.13530985253685235,224.6853937895301,0.17811537102940816,kd-Laplace,2.0
29,kd-Laplace,OPTICS(min_samples=6),3,-0.0033241728237523803,0.00210875323370821,3.9639587233956783,-0.4240054027010013,kd-Laplace,2.0
30,kd-Laplace,KMeans(clusters=4),2,0.2180842447041901,0.23782277922142492,647.5835112005504,0.32244175217056414,kd-Laplace,2.5
31,kd-Laplace,AgglomerativeClustering(clusters=2),2,0.301624354821722,0.262847202402884,636.7513799287381,0.36302128887184304,kd-Laplace,2.5
32,kd-Laplace,OPTICS(min_samples=4),2,-0.007497358127452458,-0.004888121404995906,7.742878649653788,-0.1672850092041267,kd-Laplace,2.5
33,kd-Laplace,KMeans(clusters=4),3,0.18337877383816742,0.22465734620000552,354.81768819620663,0.22972666650232085,kd-Laplace,2.5
34,kd-Laplace,AgglomerativeClustering(clusters=5),3,0.14165157462606975,0.20920008379542718,248.54414079806392,0.16845637467407945,kd-Laplace,2.5
35,kd-Laplace,OPTICS(min_samples=6),3,0.017434037071584276,0.009586731130199073,4.6433313489462416,-0.4217548494415504,kd-Laplace,2.5
36,kd-Laplace,KMeans(clusters=4),2,0.27626200358116243,0.3145115324724648,702.7879831087937,0.31306898378275816,kd-Laplace,3.0
