type,epsilon,ari,ami,ch,sc
"KMeans(clusters=3, init=random)",0.05,0.04256955718703442,0.03578917430140931,155.29606252361523,0.3783554037816053
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.05,0.00814681633428268,0.04194724050395966,178.8831783663873,0.35900136874398053
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.2)",0.05,0.0017429303675269854,-0.015350320908463704,7.58619168775387,-0.0814635186637963
"KMeans(clusters=3, init=random)",0.1,0.007593344388261457,0.0056054931429836705,158.70880498950595,0.3813859177625566
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.1,0.011897851292957689,0.023827373516966704,178.0637347936841,0.3347601724416963
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.2)",0.1,0.003427548633824323,0.0048230922973490405,8.297802280897173,-0.11455777201415811
"KMeans(clusters=3, init=random)",0.5,0.023433536354479374,0.024219781238736006,163.2920746736823,0.3877042931957221
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.5,0.017410042123798007,0.03290739819235423,192.88240804934884,0.3510144222825923
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.2)",0.5,-0.008847395290819541,-0.015972903104235856,10.651479834935815,-0.02280629556200525
"KMeans(clusters=3, init=random)",1.0,0.026819727092797917,0.02170557866126726,160.3902894284018,0.3747954480774366
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",1.0,0.021290571101859678,0.05778547446468073,191.073641292545,0.3573337254996113
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.2)",1.0,0.01364931018547331,0.03587901028300056,8.498025797192282,-0.022173795982987753
"KMeans(clusters=3, init=random)",2.0,0.024026791369190455,0.02041675293116601,154.04030873572773,0.37770194953139435
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",2.0,0.017212921288343622,0.028633618384723742,188.41741182593768,0.3716040492823007
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.2)",2.0,0.017351328810732196,0.02106764428633322,8.73219095250373,-0.012315085878311805
"KMeans(clusters=3, init=random)",3.0,0.02953858203113201,0.02868063046083944,162.65251589700506,0.3793347889732881
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",3.0,0.007859013200876865,0.015350699881660842,193.04275258307806,0.3454323919735563
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.2)",3.0,-0.016782721790684983,0.002335451720344053,6.003691252204627,-0.07693336112391157
"KMeans(clusters=3, init=random)",5.0,0.0019113136310844592,0.002789095347060543,203.49502953882853,0.4401913323590775
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",5.0,0.04565996594952852,0.09829509395630942,212.41340916937565,0.3643457499139632
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.2)",5.0,0.015771723168535593,0.0916478191100284,12.706183401660152,-0.08369485661604195
"KMeans(clusters=3, init=random)",7.0,-0.00314870576564667,-0.004523979861521843,216.34117933430963,0.5720498729196499
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",7.0,0.23727020786599784,0.30408018337406845,284.44282390828,0.44448579367319774
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.2)",7.0,0.01262958816601197,0.0058926026619271,65.22585493354163,0.36716196904092563
"KMeans(clusters=3, init=random)",9.0,0.32611246159211615,0.34222764680947976,244.08817782137845,0.5642098378583075
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",9.0,0.3613124782398492,0.43473787136422254,141.21452776635334,0.3077405441057418
"DBSCAN(samples=4, distance_metric=euclidean, epsilon=0.2)",9.0,0.02487123066145314,0.026548490572597915,41.808342601436394,0.5439873842305964
