,x1,x2,dimension,epsilon,mechanism,x3
0,4.0348047841821195,-0.9744435800259167,2,0.5,piecewise,
1,2.464297288719289,-3.414226228672081,2,0.5,piecewise,
2,-2.076206909101797,-2.201928017631464,2,0.5,piecewise,
3,-0.7764568651222574,-0.7368196707667172,2,0.5,piecewise,
4,-0.7984560284395239,-2.910851530271982,2,0.5,piecewise,
5,3.7073698872941363,0.38381631168107144,2,0.5,piecewise,
6,-0.3462880068743338,3.0233735319338066,2,0.5,piecewise,
7,1.5526026500475836,0.3326696213138437,2,0.5,piecewise,
8,-0.5835825805416515,-2.7134539384006904,2,0.5,piecewise,
9,-1.4694495179456561,2.5209465827309168,2,0.5,piecewise,
10,1.3754885191936028,-2.492831424813013,2,0.5,piecewise,
11,3.3619719447657195,-2.8249637561848377,2,0.5,piecewise,
12,2.0974507467367856,0.30990137522144656,2,0.5,piecewise,
13,1.4346026646443981,-3.629784498973063,2,0.5,piecewise,
14,1.6622667498965102,-0.9644149692882852,2,0.5,piecewise,
15,-0.31676198755130247,-2.8571887237851916,2,0.5,piecewise,
16,4.229192833224365,-2.492680162782524,2,0.5,piecewise,
17,1.8195903430888132,-0.01664434383680035,2,0.5,piecewise,
18,1.6480249678474612,3.791139149841323,2,0.5,piecewise,
19,-2.1843311488649766,-1.1819331361586882,2,0.5,piecewise,
20,-1.8188766835973316,4.63988092042369,2,0.5,piecewise,
21,-3.1445145428434356,3.9879625183035006,2,0.5,piecewise,
22,4.150901833092679,1.5329730947751306,2,0.5,piecewise,
23,3.1428329187319006,-0.6984273111080324,2,0.5,piecewise,
24,0.03045763579615801,-1.5417125886109795,2,0.5,piecewise,
25,1.5899734843969202,-2.6733589860684304,2,0.5,piecewise,
26,0.32464125678835054,-0.624643187684,2,0.5,piecewise,
27,0.8546480319145664,-0.4212370347932314,2,0.5,piecewise,
28,-3.028733341522646,0.32217665681485924,2,0.5,piecewise,
29,-2.05104197526369,2.275015229684584,2,0.5,piecewise,
30,-0.42523141325623637,-2.718881352580935,2,0.5,piecewise,
