area,perimeter,length of kernel
15.607227001622492,14.850978642508965,5.642240083748845
15.296666666666667,14.023333333333333,5.491
14.222497169656078,14.292478779605092,5.543308346257798
14.120000000000001,14.023333333333333,5.885666666666666
16.15092714913671,14.98653338878932,5.622281217281335
14.673094755290819,14.039800891178514,5.199980973998848
14.659604578058229,14.531016928514925,5.9818669304333865
15.296666666666667,14.561111111111112,6.675
16.473333333333333,15.636666666666667,5.885666666666666
16.182453826808874,15.243382112864689,5.588949050841915
14.706518854345635,14.507706515862733,5.579992342865676
14.18372318338695,14.270627548023466,5.7545525622188025
14.120000000000001,15.09888888888889,6.280333333333333
13.432659448060592,13.771508655857081,5.90024094632021
12.943333333333333,13.485555555555555,5.491
14.175978408303333,14.155858518076162,5.409323791365042
14.120000000000001,13.485555555555555,5.491
16.473333333333333,15.09888888888889,5.096333333333333
14.454295623196632,14.018439866110503,5.040948568620422
12.105403319324699,13.74908897778541,5.216035102628161
14.214044213290585,14.240771120601035,5.596662640458013
14.889106950931602,14.533524794026363,5.549019955788568
15.838593884670976,14.920351919057095,5.442647705756778
11.766666666666666,12.947777777777778,5.6883333333333335
14.120000000000001,15.09888888888889,5.6883333333333335
15.296666666666667,14.561111111111112,5.096333333333333
12.943333333333333,13.485555555555555,6.083
12.943333333333333,12.947777777777778,6.675
13.352127194234493,14.306063184630109,5.638755605467494
14.120000000000001,14.023333333333333,6.083
13.500670790905474,14.057121764269377,5.924716775576576
14.120000000000001,14.561111111111112,5.6883333333333335
14.527566408029621,14.580554380895071,5.41605727525094
13.933657179948224,14.039233226985573,5.373872577812451
15.90898273842961,15.181762479891743,5.077051973510633
14.974170781933642,14.79173246248827,5.574121768592761
16.473333333333333,16.712222222222223,5.096333333333333
16.473333333333333,15.09888888888889,5.491
14.917927384108756,14.587358769025323,6.045708851556373
13.881194481994292,14.136716264473634,5.703121093464195
13.595390928041624,13.922285735976796,5.094174714647131
13.289957207885541,13.448589262497162,5.4815730304647134
12.943333333333333,13.485555555555555,5.096333333333333
15.476705260427568,14.680744194853972,5.795017745372271
14.120000000000001,14.561111111111112,6.477666666666666
13.388463583919968,13.863402925710176,5.376914489116262
15.296666666666667,14.561111111111112,6.280333333333333
13.57094092172006,13.96500244395726,5.420556477897885
14.120000000000001,14.561111111111112,6.083
14.120000000000001,14.561111111111112,4.899
14.120000000000001,14.561111111111112,6.280333333333333
15.296666666666667,15.09888888888889,5.293666666666667
14.362362409822634,14.305833268498715,5.497082718641247
14.390008477747067,14.388814498851518,5.584985878187334
15.744492739692898,14.865640292966042,5.591382168208827
15.296666666666667,14.561111111111112,5.096333333333333
13.488543490444235,14.222364815341502,5.50953964591806
15.973131046916253,15.03367311954541,5.675478950147731
15.328414781924277,14.754061892808483,5.36469242557292
11.766666666666666,12.947777777777778,6.477666666666666
11.310532104251719,12.67093337509773,4.977827564877396
10.59,12.41,5.293666666666667
11.863570850987912,13.252058282427148,5.218950393145845
14.208638481519131,14.30425986890983,5.554101457611525
12.943333333333333,13.485555555555555,5.293666666666667
11.766666666666666,14.023333333333333,5.096333333333333
14.686740045709776,14.554517126236338,5.673463741355097
12.943333333333333,15.09888888888889,4.899
14.120000000000001,15.09888888888889,5.885666666666666
12.796805527034689,13.551551217295037,5.2330862155064795
17.577175020793085,15.999444212072062,6.285281968173352
16.660585591596536,15.462517987984228,5.945266852820769
16.661148502590844,15.447050903204683,5.890439598983857
18.826666666666668,16.174444444444443,5.6883333333333335
16.473333333333333,15.636666666666667,5.491
16.253038472610662,15.221435568952655,5.834761463970815
17.21181687275879,16.073253543754443,5.8549964279349425
20.377726115420117,17.04121852354226,6.502962889110916
17.65,17.25,6.083
17.65,15.636666666666667,6.477666666666666
17.65,16.174444444444443,5.885666666666666
18.981002277478364,16.24770013413202,6.32817185674392
19.331773169162254,16.862316916887927,5.996725649153492
20.003333333333334,16.712222222222223,5.096333333333333
20.023910469087493,16.92435098655289,6.501229681962811
18.90293317739047,16.435418753617896,6.318881104929603
18.85797297610067,16.339717655742387,6.233643050191645
19.77433365138805,16.768630452694996,6.359529280739602
21.18,17.25,6.083
20.239774572112463,16.97531817351621,6.487077036842846
21.18,16.174444444444443,6.083
