area,perimeter,length of kernel
15.413421302090308,14.794860286189689,5.65566752863572
14.769558873911757,14.402059855497637,5.4473036231100815
14.279632607016106,14.112228561311621,5.351474213456926
13.729612848693844,13.935490555087929,5.057617652739818
16.234595550041256,14.976747890190612,5.503694407982511
14.530765437376136,14.252612939998128,5.254397325684898
14.307680545117982,14.315848206762706,5.530188051802983
14.730745719803275,14.039640950874299,4.946157434868925
16.715813475535825,15.636767527629086,6.110310670807106
16.15455977924408,15.398312461332104,5.606426491017235
15.191275891632683,14.846044455845954,5.9361588144239885
13.671851133971826,14.193694278067007,4.997352333320861
13.529240095073135,14.014712895638988,5.722431337513004
13.461498150799414,13.648810206658059,5.01023059682117
13.329457932186237,14.24692113328949,5.717990784942536
14.674278068446974,14.305426684768129,5.106708144383992
13.973661590513585,13.847086708983854,5.146193049222908
15.296666666666667,15.09888888888889,5.293666666666667
14.825344394069283,14.379438775514894,4.908026313795332
12.650171045474389,13.354556575629573,5.053067900512725
14.120000000000001,14.561111111111112,5.491
14.05519874563238,13.976792493339001,5.260340884406015
15.823601478488126,14.87252746630862,5.48121683078665
11.99710703959027,13.281836751445038,5.207396104186822
15.023869253842307,14.778373672837859,5.695933265478628
16.151629794349027,15.095254410097263,5.631612899732461
12.850068183644915,13.681998068055025,5.480302876956666
12.644975630852581,13.778282943399963,5.5004790755602375
14.068675251469758,14.208149996677923,5.598481743520674
13.458900542590598,14.014020487293152,5.4196165862072885
13.03919561346322,13.910135205786402,5.45036791017719
15.502932660182486,14.948722015543945,5.671643740647381
14.120000000000001,14.561111111111112,6.083
14.120000000000001,14.023333333333333,5.885666666666666
15.296666666666667,14.561111111111112,6.083
16.073125748772267,15.036954946528786,5.726477605833734
16.473333333333333,15.09888888888889,6.280333333333333
17.021544997036585,15.381743512374946,5.780488816132678
14.874631546661005,14.486724816235261,5.951688387325173
14.120000000000001,14.023333333333333,5.096333333333333
13.42004439757192,13.941130776582735,5.265172935096364
13.16287734937492,14.103308949430396,5.579079549105373
13.294634611167616,13.44836561612658,5.392419791919113
15.620627547689717,14.81561111364403,5.639274804539886
15.292208882939306,14.739010955296532,5.804207410907636
13.858796830237173,13.962906041698929,5.237144868201767
15.081272655202971,14.722968118443386,5.850612093141106
14.807648713685177,14.382602300101642,5.470875489462792
14.875674885654133,14.761777527070668,5.545071974353325
14.641100997397512,14.553028891737323,5.600354922693083
14.55309783816513,14.346151223116948,5.644514582521183
16.02214203518159,15.491815441043059,5.807577440165907
14.432258035876444,14.656843589496983,6.000368504481014
14.141766948081017,14.345490709503006,5.501021412528896
14.578005393042067,14.629786396300025,5.276952021429402
15.069956107995695,14.824959631959716,5.640023901118937
14.570904396763517,14.33163663134877,5.384709685998505
14.840714745353019,14.428062085550696,5.640090132985085
15.744768843392976,14.75963590307561,5.456212752872575
12.28093934545623,13.362555706993128,5.154521008094868
11.521640529638178,12.718730014174893,5.116526431163937
11.450444898508996,13.051923829310397,5.142505368087018
12.33247911957935,13.171905876154854,5.085552433318981
13.452441948004376,13.93008924082059,5.359959528116
12.744339530236296,13.571337570325873,5.378734669332807
12.531013332749827,13.259891973232225,5.057461646752538
14.30962564803774,14.407725967734784,5.621055276783183
14.120000000000001,14.023333333333333,5.293666666666667
14.120000000000001,13.485555555555555,6.280333333333333
12.680864796126375,13.737306235399222,5.1896736653090585
17.42753021710133,16.027500716556297,6.241082045544735
16.836058737271458,15.670087938396495,5.903122079595931
17.22198180104197,15.718271654479672,6.430607614107133
18.826666666666668,16.712222222222223,6.083
16.843177158442707,15.455092965594964,5.7843400354036465
17.009156889988002,15.643839091337648,6.21203024175586
17.20937896396036,15.906665342390925,5.936678718936414
20.71,17.23,6.579
18.981215407808918,16.440683493620092,6.616340116724093
16.67403651037231,15.473920964886352,6.097391800678593
16.53150863295531,15.347552440276267,5.871065093542145
18.826666666666668,16.174444444444443,5.885666666666666
19.694617925900033,16.87346486099757,6.1760657813196
20.003333333333334,17.25,6.477666666666666
19.322991730713657,16.75091287585472,6.505869049334637
18.193183304521128,15.901876974311268,6.230246780409494
18.826666666666668,16.174444444444443,5.885666666666666
18.826666666666668,16.712222222222223,6.477666666666666
21.003046375523887,17.174667390210868,6.5341073967389995
20.72192641643804,17.226751282220402,6.502642075773724
20.06850697112328,16.97369787456881,6.5738384287025005
18.743989649429338,16.20168031925066,6.016671460388692
19.005942468838626,16.349613427366837,6.184130813441215
18.826666666666668,16.174444444444443,5.6883333333333335
18.468661322375294,16.511103102736975,6.620802485894841
17.06615914966351,15.596852320402407,6.356267102378684
19.054896077980235,16.751420467325723,6.324039285594937
18.9821229056508,16.567344179036056,6.365783107291603
18.02444999679144,16.190849697514437,6.383125940496091
18.687292195831006,16.34303798071902,6.333166653840547
16.366280187793322,15.21504205553417,5.89555163612882
17.817085078122,15.755948640683856,5.822865473475744
19.4254649114398,16.42377988056074,6.239286674857811
18.826666666666668,16.712222222222223,6.477666666666666
18.981101699704105,16.596386559167456,6.481136270058647
18.8529780735609,16.284093914628286,6.123109027239038
18.826666666666668,16.174444444444443,6.280333333333333
17.65,15.636666666666667,6.083
20.082576906924924,17.045323221571177,6.560724453131186
18.826666666666668,16.174444444444443,6.675
18.362459336865225,16.276175241182738,6.124549361947439
19.52029542345894,16.715332236172095,6.364554227558114
19.076452902576825,16.26349730226216,6.040938433962989
19.124025029863326,16.575141007555057,6.20506263346437
21.127932039393222,17.219917706782248,6.570520573304439
18.74583968711499,16.263120309374827,6.316203446243232
18.826666666666668,16.174444444444443,5.6883333333333335
19.07193601798881,16.38960638016341,6.228068921264429
19.253037392711388,16.091946689030333,6.435744974956342
20.159716066796204,16.93024756947972,6.171386032607045
20.003333333333334,16.712222222222223,6.083
18.266037309094465,16.373557631803273,5.989865180156911
16.136398089385658,15.331457639704752,5.475261338027147
18.282173787163913,16.19786873683905,6.05839164677124
16.12822647315647,14.940655900318117,5.493575942695305
18.36896124547118,16.54794814440789,6.435867635077137
18.159981838407106,16.38102105475086,6.116751765296416
17.708868640507188,16.017179620726345,6.218970607239356
19.775502310450133,17.02606479746656,6.425731115082152
17.62521169103867,15.762493679319395,5.960838885884698
18.402087778406646,15.85093286086963,5.847323897852976
18.753461100590854,16.155818295949263,5.976192442800988
15.367219642433355,14.803921417207807,5.738458661503206
16.248933193248824,15.382921911754966,5.934708049279374
15.497288715051601,14.849913735737692,6.002348711974879
15.283891539077983,14.664858470771696,5.452827046087833
17.434777575168294,15.707294577181862,6.252261644644747
15.296666666666667,14.561111111111112,5.885666666666666
15.56786365536998,15.11834510000089,5.975728019986637
16.473333333333333,15.09888888888889,5.885666666666666
12.943333333333333,14.023333333333333,6.083
13.818655797988825,14.208045358946952,5.357754111102375
12.943333333333333,13.485555555555555,5.885666666666666
12.264955771442184,13.341474486965625,5.447826456654459
11.766666666666666,13.485555555555555,5.096333333333333
11.766666666666666,13.485555555555555,5.885666666666666
11.395419640546454,13.138533840167895,5.57326685484998
12.150331632510797,13.328515771615137,5.409454208553505
12.687761515252951,13.710592412467063,5.282150825336693
10.813640310568672,12.847336488210498,5.205806799319091
11.766666666666666,12.947777777777778,4.899
12.16864236373713,13.427911180931892,5.525769561796141
12.357089714949439,13.643694790655086,5.637853872441179
11.431787208781916,13.069057949260769,5.215092204845379
11.061602114375177,12.869104681929857,5.197919751888657
11.10810514775022,13.034326689142388,5.540759161934542
10.911050764580523,13.033899201668266,5.291635724307964
11.978228131410562,13.592119396540726,5.3003985328209176
11.88503596949498,13.372003265304032,5.268908551575545
11.478295080337693,13.069709919479441,5.116618196247537
12.493031065702441,13.69305278536942,5.871030163477182
12.179034624478511,13.208418782929002,5.551595552025388
12.070243914303992,13.372726754866148,5.4365089843519145
12.552550967256687,13.568847928377838,5.526924923940522
11.32735336922072,12.89153186973764,5.064771627352668
12.185601895569691,13.196607936047005,4.949746606718235
12.421969596509893,13.565410703525398,5.254589757134437
12.030479553751483,13.332565851444905,5.521520552061399
11.209102377385259,13.08625898578478,5.363126413735999
11.098466138760209,13.096388888391974,5.164436111250493
11.071418076982209,13.060404913852993,5.106781804232258
11.344802422993135,12.925036842909824,5.263308100341542
11.189561571479093,12.979253570525868,5.166836747075188
11.59689321665403,13.042758851706358,5.128406294921596
10.59,12.947777777777778,5.096333333333333
10.59,12.41,5.293666666666667
11.766666666666666,12.947777777777778,5.6883333333333335
10.895465848907504,12.96267695829624,5.124902663292987
11.66417375735099,13.257194133605285,5.328951085175611
12.27229802523188,13.429531121609863,5.2808578930252645
11.445232224449073,12.95083814154792,5.304586744054912
12.810179644035514,13.478567958588606,5.153354043328299
11.766666666666666,13.485555555555555,5.096333333333333
11.764143882043467,13.082839338186457,5.020438173944779
12.943333333333333,13.485555555555555,6.083
11.417868621517007,13.278115841771816,5.0481517407848635
11.874671967956326,13.418687368987225,5.388275581167123
11.025162809190332,12.682271152678574,5.04574661667484
11.342849364992716,12.86759065566455,5.040922600044164
10.59,12.41,4.899
11.066063889891796,12.640499777220777,5.157053081304442
11.45140223005744,13.007420963748336,5.116492266767749
11.766666666666666,12.947777777777778,5.6883333333333335
10.80412011847885,12.85660293409172,5.467561301662394
11.965772595853112,13.22822443917109,5.132638045052755
12.943333333333333,13.485555555555555,5.491
12.841617339219155,13.483353460648253,5.147888244852477
13.115464820945013,13.904670278555544,5.353294736591942
12.943333333333333,13.485555555555555,5.491
12.832331969759114,13.339118221117483,4.966120743079865
