,x1,x2,dimension,epsilon,mechanism,x3
0,3.1536020012373687,-0.3619470136240315,2,0.5,grid-kd-Laplace,
1,2.5492872783858505,0.7646742123341077,2,0.5,grid-kd-Laplace,
2,-0.1701289744459813,1.5157550296395337,2,0.5,grid-kd-Laplace,
3,-0.1701289744459813,-0.3619470136240315,2,0.5,grid-kd-Laplace,
4,2.7350781767015966,0.7889761381680384,2,0.5,grid-kd-Laplace,
5,-0.1701289744459813,-0.3619470136240315,2,0.5,grid-kd-Laplace,
6,-0.1701289744459813,0.7646742123341077,2,0.5,grid-kd-Laplace,
7,0.9708029143291586,1.155372734329384,2,0.5,grid-kd-Laplace,
8,-0.1701289744459813,3.768997481555812,2,0.5,grid-kd-Laplace,
9,-0.1701289744459813,-0.3619470136240315,2,0.5,grid-kd-Laplace,
10,-0.1701289744459813,-0.3619470136240315,2,0.5,grid-kd-Laplace,
11,0.4341857484055369,-0.3619470136240315,2,0.5,grid-kd-Laplace,
12,3.1536020012373687,-0.3619470136240315,2,0.5,grid-kd-Laplace,
13,1.3406578326828142,-0.3619470136240315,2,0.5,grid-kd-Laplace,
14,0.4341857484055369,-0.3619470136240315,2,0.5,grid-kd-Laplace,
15,0.4341857484055369,-0.3619470136240315,2,0.5,grid-kd-Laplace,
16,1.3406578326828142,-0.3619470136240315,2,0.5,grid-kd-Laplace,
17,-0.1701289744459813,1.1402146209868207,2,0.5,grid-kd-Laplace,
18,3.1536020012373687,0.7646742123341077,2,0.5,grid-kd-Laplace,
19,-0.1701289744459813,3.393457072903099,2,0.5,grid-kd-Laplace,
20,0.1320283869797778,3.768997481555812,2,0.5,grid-kd-Laplace,
21,-0.1701289744459813,3.768997481555812,2,0.5,grid-kd-Laplace,
22,1.6428151941085734,3.017916664250386,2,0.5,grid-kd-Laplace,
23,-0.1701289744459813,1.8912954382922469,2,0.5,grid-kd-Laplace,
24,1.9449725555343327,2.642376255597673,2,0.5,grid-kd-Laplace,
25,-0.1701289744459813,-0.3619470136240315,2,0.5,grid-kd-Laplace,
26,-0.1701289744459813,3.393457072903099,2,0.5,grid-kd-Laplace,
27,1.3933966468494532,1.0534290559843198,2,0.5,grid-kd-Laplace,
28,-0.1701289744459813,0.3891338036813946,2,0.5,grid-kd-Laplace,
29,0.623190894219361,0.9013547024836018,2,0.5,grid-kd-Laplace,
30,-0.1701289744459813,2.26683584694496,2,0.5,grid-kd-Laplace,
31,-0.1701289744459813,3.768997481555812,2,0.5,grid-kd-Laplace,
32,-0.1701289744459813,0.7646742123341077,2,0.5,grid-kd-Laplace,
33,1.3406578326828142,-0.3619470136240315,2,0.5,grid-kd-Laplace,
34,3.1536020012373687,3.768997481555812,2,0.5,grid-kd-Laplace,
35,3.1536020012373687,-0.3619470136240315,2,0.5,grid-kd-Laplace,
36,-0.1701289744459813,1.8912954382922469,2,0.5,grid-kd-Laplace,
37,3.1536020012373687,-0.3619470136240315,2,0.5,grid-kd-Laplace,
38,1.0385004712570551,2.26683584694496,2,0.5,grid-kd-Laplace,
39,1.6428151941085734,3.768997481555812,2,0.5,grid-kd-Laplace,
40,-0.1701289744459813,3.768997481555812,2,0.5,grid-kd-Laplace,
41,0.638985028344669,0.6306285984444027,2,0.5,grid-kd-Laplace,
42,-0.1701289744459813,-0.3619470136240315,2,0.5,grid-kd-Laplace,
43,-0.1701289744459813,1.1402146209868207,2,0.5,grid-kd-Laplace,
44,1.9449725555343327,-0.3619470136240315,2,0.5,grid-kd-Laplace,
45,3.1536020012373687,2.26683584694496,2,0.5,grid-kd-Laplace,
46,0.736343109831296,3.768997481555812,2,0.5,grid-kd-Laplace,
47,-0.1701289744459813,3.768997481555812,2,0.5,grid-kd-Laplace,
