,x1,x2,dimension,epsilon,mechanism,x3
0,0.09412889533932789,-1.3663176759185747,2,0.5,kd-Laplace,
1,-6.780919451528184,-6.286051836941135,2,0.5,kd-Laplace,
2,-0.03981076328084904,-1.1699298222408208,2,0.5,kd-Laplace,
3,0.2106639168459965,1.7202889923669107,2,0.5,kd-Laplace,
4,14.868118857759308,3.1351075263487287,2,0.5,kd-Laplace,
5,-2.728311121042959,-7.461469790358087,2,0.5,kd-Laplace,
6,0.7646082913406517,1.1855203442648794,2,0.5,kd-Laplace,
7,-0.43578629646922573,1.2365334113931814,2,0.5,kd-Laplace,
8,-0.873036688280516,0.3410586286435372,2,0.5,kd-Laplace,
9,-2.8607848813521883,-2.5267309532628888,2,0.5,kd-Laplace,
10,-6.265445943062557,0.21450976990898526,2,0.5,kd-Laplace,
11,0.26075317981939883,-0.7968024732074481,2,0.5,kd-Laplace,
12,-4.873787560615033,1.50422010244385,2,0.5,kd-Laplace,
13,-2.5571367636660947,0.2560946848359368,2,0.5,kd-Laplace,
14,2.095297165383323,-3.995999510149538,2,0.5,kd-Laplace,
15,8.738789646854622,-7.73123681723709,2,0.5,kd-Laplace,
16,2.197977642417841,-0.19850021879400484,2,0.5,kd-Laplace,
17,-1.2234792658004936,3.1583377591787594,2,0.5,kd-Laplace,
18,-4.130698212895124,0.4626191340593999,2,0.5,kd-Laplace,
19,-4.0291524550372095,-0.7706944940883812,2,0.5,kd-Laplace,
20,-5.655760303857207,2.79837066193477,2,0.5,kd-Laplace,
21,1.219778434500241,2.0059243763828998,2,0.5,kd-Laplace,
22,-0.6567255871466533,1.4144510997729824,2,0.5,kd-Laplace,
23,-2.3703391781207204,-4.877260545871255,2,0.5,kd-Laplace,
24,4.083951398042009,9.224849990826646,2,0.5,kd-Laplace,
25,0.9988581822234212,2.3018870224401704,2,0.5,kd-Laplace,
26,0.3840843878992883,-0.07254924467997251,2,0.5,kd-Laplace,
27,3.335854577574846,-5.499001228765037,2,0.5,kd-Laplace,
28,-0.18312857843566788,-4.632449550723731,2,0.5,kd-Laplace,
29,0.8268259265684118,2.193561676690035,2,0.5,kd-Laplace,
30,4.021796382954838,-1.3961725603158266,2,0.5,kd-Laplace,
31,0.4676999721039299,1.3646695098391963,2,0.5,kd-Laplace,
32,0.5115136179027571,-5.770827402570615,2,0.5,kd-Laplace,
33,-3.229636546047816,-1.4748364105501912,2,0.5,kd-Laplace,
34,-3.9395383456273896,0.2972871125667441,2,0.5,kd-Laplace,
35,2.2686202321589866,-0.7551218707003173,2,0.5,kd-Laplace,
36,-3.6145884408126143,-4.9224857147474825,2,0.5,kd-Laplace,
37,-2.6673514173741677,-7.231812944036674,2,0.5,kd-Laplace,
38,-0.8472060858309849,-0.3813697412278456,2,0.5,kd-Laplace,
39,-1.7317114490849204,0.6962068375344392,2,0.5,kd-Laplace,
