area,perimeter
15.698932724881397,14.849522201646213
14.612746768130897,13.091065908585072
15.274183893774966,14.052800411135042
14.044397189096314,16.822128618924438
16.704790920634156,16.43015948098578
12.49383463807002,12.841759605537266
13.856495185451022,14.89160548933957
11.99748154565974,15.745339824027937
16.442190702026185,15.310281919099054
17.355504626266228,15.423851312199764
14.49352127835395,14.014685818916117
14.211578444885896,16.01007068782596
15.005404950770894,12.562025955569927
13.564351952173782,14.294485850085925
14.91393306696396,16.339958174986737
15.135580210821992,13.86524442886993
11.5939865745128,14.626592430018558
16.405970934369098,14.033983536667877
15.090721549467078,14.251575955340675
11.49363057220791,13.055632303793182
15.889076446258313,15.547687618455694
14.331469170289344,13.59258304110664
18.358104992917667,13.712403241624648
14.115546203666273,13.254804952736652
14.35677116153336,15.64546707289654
16.929995765695896,15.616879779622765
11.800151895847572,13.179840405225443
12.723634040005688,13.552490868874333
12.479975730187299,13.485926816576002
12.31280221299739,13.521498184625695
15.257127559695238,13.481755870314503
18.12136569976825,14.817907278018223
14.830335838619227,14.397189370283094
13.679914451299142,14.775906383807557
15.362721660547356,14.2869695312681
15.641871693603667,13.171953989956393
17.327603603473506,16.730538353911783
17.030331341010847,16.21557108041759
13.19550714817136,14.747401685374676
16.63678463120579,14.812664128548738
13.056207155234695,13.725589452311498
13.169780879284465,13.301053296337153
12.764966390769064,13.883787276627531
17.197876549165695,15.290366151225095
14.151331618807594,15.066067255601135
13.589441184152005,16.192258879927014
13.888510138531569,14.335577705340466
14.198634305179477,14.43395979744054
16.02203020948375,13.15122662273281
15.153363556675746,13.262384597852927
14.620959799745375,15.107049999523126
15.188716177121327,15.445905671572676
14.74444098307142,14.45423682677188
14.629303783429608,13.821707634853215
14.057496278742692,14.609437575066806
13.09807166435718,15.649723213949787
14.195549360039799,13.903216150528424
14.894185431835147,14.828184756736835
15.190935453987734,16.32256933766889
12.923231998474705,14.439733766016193
11.522462008832262,12.805843227735975
11.55577239788406,13.065317040138309
12.242823741979489,14.481969181730086
13.876875025717863,14.534965062932375
12.181090023418953,13.477568144278415
14.359148297074967,13.32062714206991
14.266796785802565,14.674056078655179
12.40810616172843,14.587449853056906
14.491525572245884,14.588884450790681
11.301380853862874,13.896241256578087
16.667016765971024,15.815684735804798
16.565032966496794,16.20284564660593
