,0,1,2
0,2.40615694346486,4.018420718148519,5.885339583856131
1,-1.1556778573663906,7.290359112144958,8.804226122098001
2,-0.004250158879636867,5.141577865918281,8.480066249908361
3,-3.752921766620407,-3.1904596670778957,-1.015473060726871
4,-0.05747454056924628,4.018420718148519,-1.015473060726871
5,-3.5840318337477464,4.571993390634382,0.7460093553618161
6,2.40615694346486,-3.1904596670778957,-1.015473060726871
7,2.40615694346486,4.018420718148519,-1.015473060726871
8,0.055954619660639526,3.3430303007222752,10.404626570107173
9,-3.752921766620407,4.018420718148519,1.2847978208007962
10,-3.752921766620407,6.421380846557325,10.485881346911466
11,1.174341201447807,4.018420718148519,-1.015473060726871
12,-2.37507510550887,5.219148276454532,2.287059314202912
13,-2.5480029639289654,8.007302489291385,5.992096958455255
14,2.40615694346486,6.421380846557325,-1.015473060726871
15,1.0002995601821028,0.23542857132778172,3.7363372899629175
16,1.424704801202171,4.818724107620378,1.0078142963813055
17,-0.6655900846151751,7.395385225845878,8.857935851735194
18,-3.6059590224227964,5.269583951525701,1.4952707092818358
19,0.3473446521113157,-0.9817913738491144,9.285411605359869
20,2.40615694346486,-0.7874995386690906,5.885339583856131
21,-0.5311044206776989,4.624240079840493,1.0895065754200344
22,-1.2892902825863,6.421380846557325,-1.015473060726871
23,1.174341201447807,8.82434097496613,10.485881346911466
24,2.40615694346486,-0.7874995386690906,-1.015473060726871
25,-1.2892902825863,-0.7874995386690906,-1.015473060726871
26,2.40615694346486,6.421380846557325,1.2847978208007962
27,1.33256176381065,1.2871210974985607,-0.25976307089479755
28,1.174341201447807,-3.1904596670778957,1.2847978208007962
29,2.40615694346486,-3.1904596670778957,5.885339583856131
30,-2.5211060246033536,8.82434097496613,-1.015473060726871
31,0.05633519973656109,7.923221793169499,8.62666896779596
32,2.40615694346486,4.018420718148519,10.485881346911466
33,-2.5211060246033536,6.421380846557325,10.485881346911466
34,2.40615694346486,-0.7874995386690906,8.185610465383798
35,0.39654914518216766,5.749579028043133,2.2230423173784595
36,-1.0041521540676068,4.09556789149173,10.216132785939438
37,-3.752921766620407,-3.1904596670778957,-1.015473060726871
38,-3.752921766620407,6.421380846557325,-1.015473060726871
39,-2.5211060246033536,8.82434097496613,10.485881346911466
40,1.174341201447807,8.82434097496613,3.5850687023284635
41,-1.2892902825863,6.421380846557325,10.485881346911466
42,-3.752921766620407,8.82434097496613,10.485881346911466
43,-0.04965010113756718,6.910989004061582,6.5786378978572655
44,-0.05747454056924628,-3.1904596670778957,-1.015473060726871
45,0.28013054152919714,3.087457806872328,2.3259632043622993
46,0.14858375457000783,7.259320928000304,5.740249995707142
47,-3.752921766620407,6.421380846557325,-1.015473060726871
48,-3.752921766620407,8.82434097496613,10.485881346911466
49,2.40615694346486,-3.1904596670778957,3.5850687023284635
50,1.17376500854889,0.41321159276512365,1.3788908867467848
51,1.98408650685444,4.314566072693856,2.2325705754819927
52,2.40615694346486,6.421380846557325,-1.015473060726871
53,2.40615694346486,4.018420718148519,-1.015473060726871
54,-3.752921766620407,6.421380846557325,10.485881346911466
55,0.7391457202488056,-1.4183289482275792,-0.9130719809039289
56,-0.05747454056924628,8.82434097496613,5.885339583856131
57,1.174341201447807,8.82434097496613,1.2847978208007962
58,-3.752921766620407,6.421380846557325,1.2847978208007962
59,-3.279778099469948,1.287363450332984,0.9720636202184214
60,-3.752921766620407,1.6154605897397145,8.185610465383798
61,0.8375774797909428,5.26546563027285,2.7871279900305304
62,2.40615694346486,4.018420718148519,-1.015473060726871
63,-3.752921766620407,1.6154605897397145,10.485881346911466
64,-3.752921766620407,-3.1904596670778957,-1.015473060726871
65,2.40615694346486,-3.1904596670778957,-1.015473060726871
66,2.40615694346486,1.6154605897397145,-1.015473060726871
67,-1.2892902825863,4.018420718148519,10.485881346911466
68,1.9367993284398033,4.000302938255791,-0.714396542467075
69,1.3407695358425373,4.6727347616989,3.1599881795692766
70,1.174341201447807,6.421380846557325,10.485881346911466
71,-1.2892902825863,8.82434097496613,10.485881346911466
72,-3.163113670084515,4.85817361524765,8.182678429235157
73,-1.484262143427706,0.14813098675149483,1.9029257601754868
74,0.3284015658986175,0.33643612672616396,0.9874448108586351
