,x1,x2,dimension,epsilon,mechanism,x3
0,0.3555069280075973,-0.002165498164964058,2,0.5,kd-Laplace,
1,2.9025675459110296,-8.387058765060031,2,0.5,kd-Laplace,
2,-4.917325229592572,4.684144210978404,2,0.5,kd-Laplace,
3,-0.1832483151242698,-3.2440365002690577,2,0.5,kd-Laplace,
4,2.7542637834371364,1.0400626206824297,2,0.5,kd-Laplace,
5,-12.82282758747254,4.534712681532302,2,0.5,kd-Laplace,
6,-0.08183385094237519,0.8413545986730765,2,0.5,kd-Laplace,
7,-2.391338036232098,3.2284212488829347,2,0.5,kd-Laplace,
8,-1.487035621671151,1.1150028785415036,2,0.5,kd-Laplace,
9,-3.0991437497237166,2.080976939557475,2,0.5,kd-Laplace,
10,4.049298509665498,2.9440192908093015,2,0.5,kd-Laplace,
11,-2.47978406955203,2.9114231191818494,2,0.5,kd-Laplace,
12,-5.88233627909684,0.5242638224657127,2,0.5,kd-Laplace,
13,-1.20067650146481,-1.5443832548814114,2,0.5,kd-Laplace,
14,2.675304895024457,-0.8159019848679047,2,0.5,kd-Laplace,
15,0.8838312782958659,-1.9396063602010558,2,0.5,kd-Laplace,
16,-4.47768624720417,0.25564520003992103,2,0.5,kd-Laplace,
17,-4.962130739559971,-5.057686857430165,2,0.5,kd-Laplace,
18,-1.0711544505031172,-0.3402259080705255,2,0.5,kd-Laplace,
19,-1.6791256437063606,5.777343714309135,2,0.5,kd-Laplace,
20,3.6070395656400516,-1.12874835926701,2,0.5,kd-Laplace,
21,0.2973350556515654,-6.142188379051539,2,0.5,kd-Laplace,
22,4.114059364601715,2.6845344666009034,2,0.5,kd-Laplace,
23,0.8866733053513063,2.4234974360281347,2,0.5,kd-Laplace,
24,-5.107879214793218,-0.5361524494199784,2,0.5,kd-Laplace,
25,2.049962834511041,-2.3336339665388275,2,0.5,kd-Laplace,
26,3.039885930682608,1.633815161733078,2,0.5,kd-Laplace,
27,0.964890271859264,-1.562658013014622,2,0.5,kd-Laplace,
28,0.9677044722800883,-0.9044132192754816,2,0.5,kd-Laplace,
29,-2.6211088346893963,5.847823966962579,2,0.5,kd-Laplace,
30,-0.2672440118850856,-1.5598099958213463,2,0.5,kd-Laplace,
31,2.589993678458719,-3.633013912673164,2,0.5,kd-Laplace,
32,3.04003975821433,1.6843733495277864,2,0.5,kd-Laplace,
33,5.892983106620539,1.5164772050326223,2,0.5,kd-Laplace,
34,1.2127201380379262,0.6690949774526787,2,0.5,kd-Laplace,
35,-0.781465748579622,0.04239998317549845,2,0.5,kd-Laplace,
36,5.588045928562558,-3.766785062909366,2,0.5,kd-Laplace,
37,-4.9016259617081355,3.82023322739444,2,0.5,kd-Laplace,
38,-10.164391491400158,5.757182052393901,2,0.5,kd-Laplace,
39,-0.994964548653641,-0.9269066818257424,2,0.5,kd-Laplace,
40,-2.3639893573496056,-0.4112887058078896,2,0.5,kd-Laplace,
41,-1.8505441422234379,0.35511706885952055,2,0.5,kd-Laplace,
42,-3.0306547371352934,-0.0780793854702575,2,0.5,kd-Laplace,
43,8.034176286193201,0.8990261191851785,2,0.5,kd-Laplace,
44,-6.160860788105478,-0.5394715898077413,2,0.5,kd-Laplace,
45,-0.13562182724355337,1.6170239245705653,2,0.5,kd-Laplace,
46,4.701762555924211,4.998206075485473,2,0.5,kd-Laplace,
47,-6.17754095890176,2.3601067952658576,2,0.5,kd-Laplace,
48,2.498753632450767,-2.674558160998131,2,0.5,kd-Laplace,
49,-0.9692965147483266,2.684287679461298,2,0.5,kd-Laplace,
50,-7.65028382229023,-2.060861176247081,2,0.5,kd-Laplace,
51,-0.2929870051629644,-1.075852738733945,2,0.5,kd-Laplace,
52,1.8879728523367003,0.10338279311965812,2,0.5,kd-Laplace,
53,1.6943831613802687,0.1360320444479149,2,0.5,kd-Laplace,
54,0.30904599488110246,-0.961204829442269,2,0.5,kd-Laplace,
55,15.648784013369266,-5.3716599014613085,2,0.5,kd-Laplace,
56,3.677213325530425,2.1630053207337223,2,0.5,kd-Laplace,
57,-2.8606160201422663,2.613906971743431,2,0.5,kd-Laplace,
58,-4.354348425893642,-2.2746526530506093,2,0.5,kd-Laplace,
59,-0.6617503944300611,0.5087381351721965,2,0.5,kd-Laplace,
60,-0.9279699138982349,-1.78319447949126,2,0.5,kd-Laplace,
61,2.0683209579379183,2.5603166943951923,2,0.5,kd-Laplace,
62,1.7070153558343146,-1.403399533173352,2,0.5,kd-Laplace,
63,-1.5416557291965276,-0.6320080119212865,2,0.5,kd-Laplace,
