,algorithm,clustering_algorithm,dimensions,ari,ami,ch,sc,mechanism,epsilon
0,kd-Laplace,KMeans(clusters=5),2,0.007577218025143416,0.003954803295247239,421.5552674996934,0.3305816894153827,kd-Laplace,0.5
1,kd-Laplace,OPTICS(min_samples=4),2,0.006570149856369412,0.00540145816197078,6.091378709853181,-0.10633261876708736,kd-Laplace,0.5
2,kd-Laplace,KMeans(clusters=4),3,-0.0019925812113377505,-0.0010782637416662543,284.10492053401987,0.25758275970704514,kd-Laplace,0.5
3,kd-Laplace,OPTICS(min_samples=6),3,-0.001353531284802477,-0.0014871388255926971,3.114344695733301,-0.47472958276485044,kd-Laplace,0.5
4,kd-Laplace,KMeans(clusters=5),2,0.00674928880833694,0.004934753543202383,452.7573640626263,0.327742134358723,kd-Laplace,0.7
5,kd-Laplace,OPTICS(min_samples=4),2,0.02381689048159038,0.011832125693053946,6.79852171914227,-0.09743331142841273,kd-Laplace,0.7
6,kd-Laplace,KMeans(clusters=4),3,-0.001959396679521389,-0.0008366941669659492,252.19000117569107,0.22936367637110422,kd-Laplace,0.7
7,kd-Laplace,OPTICS(min_samples=6),3,-0.06173404521900096,-0.017658044129471206,2.9480535631377043,-0.4396194359441371,kd-Laplace,0.7
8,kd-Laplace,KMeans(clusters=5),2,-0.004867960177231541,0.012859469518143795,472.4750347747787,0.3365073102102102,kd-Laplace,1.0
9,kd-Laplace,OPTICS(min_samples=4),2,0.026319531201930667,0.009008297991279968,6.305795347655755,-0.10422478884536097,kd-Laplace,1.0
10,kd-Laplace,KMeans(clusters=4),3,0.006911289672751333,0.004874976707170445,259.0513717324071,0.2400739823942708,kd-Laplace,1.0
11,kd-Laplace,OPTICS(min_samples=6),3,-0.026393047199531637,-0.005234912545233212,2.862200061882143,-0.4610244865979826,kd-Laplace,1.0
12,kd-Laplace,KMeans(clusters=5),2,0.019867909180978707,0.02404584468209358,463.6322013323191,0.32403652258244253,kd-Laplace,1.5
13,kd-Laplace,OPTICS(min_samples=4),2,0.01116285556222656,0.0075008437424155154,5.672771370869486,-0.0860061878648277,kd-Laplace,1.5
14,kd-Laplace,KMeans(clusters=4),3,0.006667757448241572,0.007445374088485663,275.44948619858474,0.22688380485526521,kd-Laplace,1.5
15,kd-Laplace,OPTICS(min_samples=6),3,0.014983617287688582,0.004021171688846304,3.526939578679163,-0.44501733815929373,kd-Laplace,1.5
16,kd-Laplace,KMeans(clusters=5),2,0.030002590581289245,0.04571668224264425,451.9894797169889,0.3020368906137235,kd-Laplace,2.0
17,kd-Laplace,OPTICS(min_samples=4),2,0.02918881088759292,0.007263067965466134,5.412631269282792,-0.13870902826642634,kd-Laplace,2.0
18,kd-Laplace,KMeans(clusters=4),3,0.02345923205243982,0.0353305362081541,270.26962375679886,0.2315274827046358,kd-Laplace,2.0
19,kd-Laplace,OPTICS(min_samples=6),3,-0.04364473127656141,-0.011760497335340068,3.210417321241054,-0.4314523361749398,kd-Laplace,2.0
20,kd-Laplace,KMeans(clusters=5),2,0.05559557984694378,0.06820161250785992,504.098881167757,0.31530737281605614,kd-Laplace,2.5
21,kd-Laplace,OPTICS(min_samples=4),2,-0.004781325262808863,-0.0003222183535906818,6.070188466129137,-0.1446387518004539,kd-Laplace,2.5
22,kd-Laplace,KMeans(clusters=4),3,0.041099505238184196,0.0572176284805614,276.7748531673261,0.22117692918167903,kd-Laplace,2.5
23,kd-Laplace,OPTICS(min_samples=6),3,-0.011911515749955854,-0.006067090529056811,2.7835684498548714,-0.449316483706946,kd-Laplace,2.5
24,kd-Laplace,KMeans(clusters=5),2,0.10025506275027693,0.1009806723191746,474.3451504239245,0.31543777736371864,kd-Laplace,3.0
25,kd-Laplace,OPTICS(min_samples=4),2,-0.013430753159480563,-0.0007259347180212685,7.9739389724425305,-0.11208762875449436,kd-Laplace,3.0
26,kd-Laplace,KMeans(clusters=4),3,0.07692153993473072,0.08581749688563957,270.4281514631972,0.2195233602207028,kd-Laplace,3.0
27,kd-Laplace,OPTICS(min_samples=6),3,-0.02802705418576117,-0.009187149098065091,5.44864901210032,-0.45701692703169333,kd-Laplace,3.0
28,kd-Laplace,KMeans(clusters=5),2,0.09745914289915414,0.12705843825558824,508.5259738292174,0.32152156383926067,kd-Laplace,3.5
29,kd-Laplace,OPTICS(min_samples=4),2,0.04164711426303456,0.02601122471057942,7.450021169584335,-0.11851551768741589,kd-Laplace,3.5
30,kd-Laplace,KMeans(clusters=4),3,0.09329127921957645,0.10731985878877275,282.50348136688876,0.22385036043131876,kd-Laplace,3.5
31,kd-Laplace,OPTICS(min_samples=6),3,0.06382205849618439,0.030327626469273106,3.7141173101932368,-0.43743951151907623,kd-Laplace,3.5
32,kd-Laplace,KMeans(clusters=5),2,0.1292909586347195,0.1748565512422196,529.8191461994844,0.3104865449898336,kd-Laplace,5.0
33,kd-Laplace,OPTICS(min_samples=4),2,-0.0007660420736031532,0.010178787833489189,8.370270709300915,-0.07100207715836312,kd-Laplace,5.0
34,kd-Laplace,KMeans(clusters=4),3,0.16546089832977656,0.16822703387677032,297.5917002218141,0.23152036538105253,kd-Laplace,5.0
35,kd-Laplace,OPTICS(min_samples=6),3,0.04108307190370453,0.01579327107385554,3.590326939641828,-0.4440870587995226,kd-Laplace,5.0
36,kd-Laplace,KMeans(clusters=5),2,0.19826700819448495,0.24283329658671698,537.2912281626858,0.32272765197859005,kd-Laplace,7.0
37,kd-Laplace,OPTICS(min_samples=4),2,-0.02187129316450941,-0.002599815702119633,8.03528388974158,-0.04745106667813205,kd-Laplace,7.0
38,kd-Laplace,KMeans(clusters=4),3,0.15844762645096694,0.19689944800482626,289.45658843366255,0.22413923219433793,kd-Laplace,7.0
39,kd-Laplace,OPTICS(min_samples=6),3,0.030552396912142073,0.04007405532394948,6.6442291863085,-0.4198864333104879,kd-Laplace,7.0
40,kd-Laplace,KMeans(clusters=5),2,0.27896845219021627,0.3026085711990822,540.7607870597511,0.33325661546841623,kd-Laplace,9.0
41,kd-Laplace,OPTICS(min_samples=4),2,0.01246545423039237,0.022685630964241664,5.327603036604474,-0.15928589370034366,kd-Laplace,9.0
42,kd-Laplace,KMeans(clusters=4),3,0.3355176913053636,0.32159220464058313,287.5037755979639,0.22518958261206748,kd-Laplace,9.0
43,kd-Laplace,OPTICS(min_samples=6),3,-0.009676477666735125,0.01126415590799502,5.671461929776881,-0.4268197071604726,kd-Laplace,9.0
