area,perimeter
-12.090198851723207,27.38211116343843
24.82688170101684,28.49802520572095
31.99821458129978,23.067717396439892
14.380026744893554,10.408817952015228
1.9301944717486508,19.20580606499406
-0.6738194961738776,0.6806853246636215
-11.64010824231669,6.829707281863973
-2.8685364821447448,6.025144792000008
5.651721784495282,30.1294641615664
4.225618158325592,29.98131573906574
14.459647907696326,20.020420987480296
16.952724399076416,4.317551840831127
53.69783595902715,11.28651805892982
-0.7446467733316355,1.2882232929888375
2.3100702360555356,16.458323916230462
1.2334526771823568,21.619048800390544
2.709091039499996,7.352641216793384
38.26435844594298,20.93013683574585
16.033573560235062,5.860123553690858
-24.09226599838339,15.677774712943782
38.4608347076986,10.84193938661339
49.327216773972786,29.807775658944436
23.00884771831194,25.29636207305099
29.858810728898348,32.287418403083926
26.33362035118082,30.696080477534938
-13.139672453852105,11.812147456115948
10.268848888605113,18.60430369071793
-14.344514488595363,-2.1097996710452938
17.412750014154774,31.751171731439765
-11.218038564109476,22.087965969191114
26.143950012198616,29.296669345425485
49.426171106388345,32.56169005834312
15.242439277573746,29.17777066279016
32.336976428327574,28.876072878399498
-3.8208864979066357,33.4860539558526
23.6626089769317,29.441934971077696
26.922585929293533,17.446356252539744
3.5617746930313436,-0.26248183067592307
33.599198635515116,21.599146443202038
-24.552502141414614,17.19064629710117
9.73709513696284,24.476355922352674
-5.513103222875296,19.17363519493164
28.426450757235184,6.464689247285204
-0.24181222391665486,1.362653626550356
23.435811561642968,15.752027019203762
13.797472951680524,24.801565980872304
-25.289414799939404,6.160988097357069
42.60810655708026,5.018778474574868
26.43142943113324,19.89191598503526
2.7993651913918325,25.372417990205253
6.327004132275843,14.78937986976288
4.920729047574684,5.942214362187429
43.0322351425871,5.762405221131036
21.896013630841033,13.630577223094717
-24.002558342414186,6.487872072762267
49.33661147054008,7.5575872759737655
36.0261246125644,6.128089437194541
-5.556791891261726,8.076759394690065
22.817136948469805,32.861312850146035
43.156470006214526,19.323213644328867
-1.232881533475898,31.63432819928262
7.728563685747089,20.03968329008721
37.58128047720149,12.645421579991238
-2.3700426662866825,16.26909693904758
53.04281947283273,22.53099026648793
45.20235714722746,21.17995759574884
11.413285835497943,4.433525645953976
33.95329351897043,-1.5265732058583055
57.73239555854612,23.32178282371884
11.98579291382889,20.649572816955118
57.58647215369156,27.337082141356557
8.97989631505264,34.034788920810904
-22.129401903534465,21.654376499709038
47.84034834778314,18.93936396118006
8.699887480607435,27.929776356346828
-10.321815087959962,10.048144254884548
56.58692412956303,29.156576149650753
-15.016290008173604,18.374214331999212
-18.482171147228456,30.749148596689505
25.717512903527883,20.798750574991782
-14.238968238767173,26.04011268329293
30.199868305837647,-2.3032030293365993
20.232172257914034,7.970669171121254
42.873395680519955,21.811998724205612
26.356393796355587,29.89869764971279
41.03901188791188,10.752581780813891
33.836167483701225,21.211005497488877
57.43895004717921,4.084701773289029
-25.189780087331393,22.8546920100858
-22.311688478830327,17.60003367409165
35.36995370860044,8.376718917810088
-1.1826658505691712,-2.109653549134958
-26.04921854654747,31.791593103553932
13.6726264341768,2.3868141604418076
42.048505408703186,17.79848192897499
15.283649968138302,18.0632859114131
42.67089108679026,-1.4885207223568313
25.156580854143137,24.90412464288206
11.335225335004555,28.33437085198815
24.705278088896982,5.568923064502482
37.07282207114443,15.811756017754236
-21.750651331602363,11.519047190991682
5.5742967869619235,2.682463403871407
46.92211073749851,17.84771437251825
-24.641868457459196,22.37630870490926
16.228932681695913,0.3899375047548831
22.5383440889351,13.391819379442506
11.505596556810287,17.34234791201032
32.91852558773488,1.8226912332910934
53.919441297387166,11.223838965951884
51.89749136968262,19.96110830865197
7.506776239710946,13.766685381911369
-20.025387080630633,0.4643107867877369
52.90023267455589,30.80024915777796
54.10780171998891,0.2576296167493389
-21.708914871157727,17.795661066536592
-1.3879614260760742,11.017047506865554
42.13105385715672,18.625846565055717
37.983886161565486,16.426520432868525
25.974482025196046,20.031275815774368
-21.540746581126164,12.68875930240811
46.81837642575339,33.89490275464194
26.713168669039142,7.198896908630988
40.038535033445775,7.660466508580319
19.032615106695868,32.67428001823817
2.794649872204466,4.513014878674701
-2.8880315149888673,19.05448231588599
35.84590420817383,-2.146961391893677
45.58220820694238,28.339412603108286
16.786719377822696,7.20315529234753
55.94054212479596,15.354070759803385
43.44736559850674,1.7923960607910059
13.991226376269971,28.47613746445719
28.67083478798478,22.141867331392
46.19233784977908,7.664327232603833
6.500944384361617,1.6333585463339042
-3.815800739555459,27.6781463124476
-16.643994079789802,24.82273047153931
2.075934987681555,28.05809734276125
49.502173958220595,10.42762517307775
25.553352071037587,12.434991818196206
-5.1598480605604,2.252094874371987
-12.056963210895175,7.475128291755793
38.92836666846927,13.246604746345211
-3.6523706362267423,5.7146015161269315
41.0093977561445,19.33596720003062
4.928539175128959,3.3923214896937925
8.333268812041842,8.599244194841345
25.13493190798545,15.646356130190838
-17.26771555568173,21.367160357788766
31.820037067430984,0.13125773138289915
0.4089697554058803,13.15049366028553
1.0495921291063812,33.2593430611276
7.419169612534065,2.7386750794609496
-0.9862440262835976,4.536045977946951
33.05787913894476,10.538987875010788
-6.697238906597277,28.99852511277827
8.41455291349537,12.93182164214886
41.36427535392055,9.249472628041511
-1.938643625176671,24.72254593580997
-24.694111386632837,12.227761548591593
