area,perimeter
13.940020414565756,17.556099452192583
11.341847859347496,15.419638973191025
13.338455489442984,13.622487432350948
14.08385239933537,12.994286821147984
17.054717458550467,12.92461668529835
14.301746830302111,16.622402150901305
10.989878966991286,14.478794638313053
15.768580949480496,12.718639042353747
17.603656768292918,15.836717360355728
16.784363980971644,15.648704658655204
12.970040345666455,15.426179695130427
15.011172357701641,13.886485658134347
14.359983251618685,14.068596278858863
10.554198174399966,13.138460785500968
14.609877168929078,14.241974960494677
17.290189198422066,14.100272741019062
13.047349434025913,16.010759502912858
13.01445265763012,14.19701762436541
19.33026638830355,15.874942086503427
12.630317677678077,14.637632915150121
14.928796454349726,15.14315951692977
11.948826743465345,14.17364078715392
12.551330351646687,14.887267452437868
14.322853194921944,13.079843195610641
15.885658584381021,13.5012560227398
16.33081401887676,14.1404452048189
13.760885206628272,14.405848729781503
13.607087708940986,11.093968478606586
11.582801899131486,17.68963977245181
14.47774005349575,15.797505090756577
15.981562301310973,13.99470817089287
15.007619721644023,16.015613648405974
16.48527283239252,16.674885333910595
12.935819011146481,13.670684966654148
14.864591029546064,12.908899392886951
18.33277669695785,16.793611364551783
13.950596274299564,16.19227992877976
17.121387468186867,15.901419020518127
15.040515600546934,14.541107332696203
13.562790517782602,13.572532457080342
13.41985543424098,13.917422965068116
16.246282968199147,16.735946622847223
10.359894300758961,12.406125862814507
15.053486107690542,16.68419664246365
14.441845111561701,15.970805650911752
14.120327838990333,12.740788755632177
15.9170184882017,14.89231069151997
16.175350742637804,13.743727555427107
15.339568939160214,16.655967840894455
14.233723959869527,15.62777531484294
15.492449457504845,15.759629660014689
16.13337419350099,14.692903316184879
15.78412463330994,15.269373948825258
13.837615820239815,15.440956525739827
13.268208163187733,14.451851304176603
15.862064186206885,15.084535865891112
16.546042161252164,15.428231911814153
15.54762177768784,13.17192505628005
15.411888778584562,14.99954354990804
7.909874978100645,14.711603930897027
10.179927940698953,12.160154521793661
11.87209118021321,12.628097073725629
12.942280060415452,13.324161106653813
14.973889890936626,17.30856520278837
11.782042235358565,11.210995657466508
10.211007534782858,13.74946938186903
17.56760175906329,15.334909307860352
15.666398051600915,10.826993191642025
13.532538269241172,16.78256043617511
12.516693232254903,14.128988316816152
18.64511115219074,16.025268124524743
19.45923822942923,16.7900117885636
14.047587485277637,14.96889248835652
18.295908112512727,16.34561105237299
17.03280791269829,14.964471353839233
18.261701906055706,16.796217644559785
12.438533053143312,15.675630388391259
20.38060341793495,16.100041723865495
19.49674268525658,18.6014137285566
17.593228391428916,14.045576576573403
15.385882604695844,16.63860568297364
21.53330970776046,21.802015492714695
19.843188325882565,15.340148876682179
19.72569640260039,17.91428218699693
18.25551662804251,16.381701108161845
18.298537377854544,13.206826226657473
18.94500069029761,16.04329766881311
21.401917368722287,17.398176647203982
20.851484722916016,16.424965788820366
21.43360876824662,16.752264393514217
21.777269078186343,16.87330024706138
20.54978975429508,14.359034047574653
16.361248981852764,15.190545404242686
