area,perimeter
0.1121782611929909,25.846032096673135
37.57500357158059,28.18392988970719
37.848731491402596,-8.322747263825509
1.3297865716320132,11.724281835605396
21.67942854143563,-15.385126051496941
37.425235830810166,33.29405877145486
45.29865994926096,13.491032476831945
6.186477349627898,67.22602707213713
4.823940627399315,-5.725391510208905
43.04624322213043,24.07006387477113
9.003504981303582,-1.4863647448613602
28.957730318487375,-11.572236965108818
46.58992757115537,36.52761276877563
7.159751698491465,10.975785136484081
9.39101109342381,28.983418561417118
8.406224111604836,6.006314083619143
17.14894923565653,80.28341713964394
39.992781751390915,7.688103213004371
-27.19895130167021,18.441790334282828
15.929825749402482,51.36471444296151
38.69277428515514,-25.02062979300174
35.79938736264596,-6.522802283045349
1.015795738748528,8.388102684082105
-0.9033700203034751,16.511202255639773
29.17829464550706,68.20082029326338
11.89673730849414,11.543937265239464
-56.68572348135635,14.284931643823912
2.6083413304473275,10.313728822982542
20.249315276587446,9.535412728495757
-3.1626006773426276,43.936821535302755
-3.062166374980343,6.451420069161836
22.205888708208626,18.57667545400073
8.953139674047936,-18.78243318078756
-7.1394092599967625,-14.789225672457787
-25.53003648572503,23.8636210045485
58.66775112935147,13.757623053818863
37.05487685114598,42.64345550664643
5.073448152727112,-7.31601783514539
0.998269096189258,10.012480353351979
45.564466715387056,55.837444721319876
13.25391490593214,4.545625715377744
20.33921044860743,-25.603329738155402
5.766445233293968,-10.483861301749211
42.153101665698486,-35.9008810175688
14.667006281674105,44.26735660484541
3.6024000198720927,-2.694685055425296
16.67497151456683,24.897499485269382
23.561430114401276,13.193061135215844
-2.440729232717203,66.10511830402658
3.467027138392835,16.82910932812701
18.6710847740535,-30.27415479986557
62.52861294790405,52.029844224159035
-2.959430397603006,19.078562374217167
2.253869842546452,1.373577744874929
56.51671683706324,-25.293010805768475
-39.77163490330945,-25.194759100154148
12.823402372530976,-19.187992137511188
46.31525824397818,43.22781966900644
22.225771191628905,17.176830079048948
34.62398056900587,28.01377832402659
8.14938389983217,7.943710538007501
36.08524230122763,39.439888089234245
0.4180990521929111,-4.589674637713932
-19.956626448567853,22.5116696738395
39.32394786575916,14.51319467230251
29.022755903069594,14.812720870680351
20.315156214958954,26.512868844015394
26.484922608049366,-8.293540597594049
-19.824822554260443,7.734113929716026
9.857105193307774,6.613194009416267
34.099598054629055,3.572875437114414
9.299551450688917,24.98227782952012
25.64812547532282,-23.916127198067425
-1.1903623899828943,-9.630272822733485
24.923584269806042,26.9047282213969
30.591786336794637,-18.19217891606268
37.83236640403421,48.58033211503441
-15.906164944259494,83.89530368681746
21.04186057346237,16.216346405606576
17.766028803725,17.675445511488984
4.5948328259584414,-34.52772719643116
23.161313946932697,14.817333840738728
17.93467536656577,17.086800943286683
5.0242879252442965,18.70150255940464
11.108738280239956,61.00255014870426
49.48223526639229,49.23986971204225
4.991793333656824,11.302270228128593
54.624469354284884,20.294490232118342
12.781843488678092,28.725872141124576
63.776041643127016,-13.139173510225476
22.215523755937618,22.90611939737375
29.87207722663774,0.37869488950930474
16.366220600344374,19.167643538699465
4.943973141882486,26.485848646195993
21.00850293338444,36.08712700152198
-5.830471979901418,18.7364068888246
28.09261723086688,14.016803680967138
-7.378259588971126,13.370318951258271
-18.007674286259274,30.971706796358752
18.27239678958865,19.659025579850645
7.740146911153403,29.945465412745687
29.243295233784437,31.61835109889287
29.768781143852426,17.831383749394845
41.040463260738875,50.32936054394783
39.782832207923136,2.886130568150257
17.09318428304894,9.778730580280977
-15.162425684607015,34.62033352202009
23.98839321913165,-18.06852808549536
36.05830197671705,2.4372007390676966
30.321141164178158,54.58162238125986
13.238720794949234,24.059699880390877
26.48192997161967,32.038475275568715
49.78549094683987,-17.721417288267883
0.939455618215753,27.354885472584
6.441052598134357,20.541652826894286
-9.893003962131335,13.175991322610244
42.11060167695152,79.33960896748381
-49.1583609976394,-21.734360334649875
38.26941068009356,10.186603462233858
3.166169559655863,2.8089279887779757
16.838023515179895,-12.214340068231522
-16.517708841772034,1.1582505407760237
21.360339362188025,-2.66198608188674
33.978156970357205,17.734983260841616
-9.417527362469391,-19.292058321060026
5.469251281522647,24.766936975413486
17.48356320438928,48.22035003024877
26.234179082828234,57.656795269691095
21.804797528278527,35.53491685762191
-17.199987837557803,3.794882714753882
20.759179831191982,19.682011056087685
-24.080134879998834,21.66309912079742
55.384295694178554,-8.386769271383384
3.9447941926460093,13.46784993915975
-7.447099538739964,-34.983801147541485
8.307350717477782,-0.9721403267960067
15.838586980995318,29.498817353236888
6.830845831576465,2.5963580438105964
2.1185646259199835,-1.8703459272956593
13.533646640757967,23.654395650901755
57.06272319247657,-69.64543272530868
31.103845604794362,7.91430874923632
3.17479453332656,15.29836730662594
-3.3287737071673202,12.763519126393465
16.359930520745415,21.843779282144915
14.272203608515696,24.093849943485125
11.44149781258257,39.52816892461579
21.901438727511824,-3.9781980352985613
35.64624598795694,46.04838727554971
6.644364892541983,21.172582514953156
30.04757714502408,22.720994375485873
5.510082556562123,-71.56723570358524
16.510413738215775,15.347733632423708
4.778946734048736,12.302240661491359
7.376307419200623,19.162839970967966
35.33110074060291,-9.069916880868949
58.878031799247225,16.589041430794243
2.261558290523329,17.390068174190517
24.8154411631641,-17.432689298568768
-66.09864156110922,29.57426069719181
-5.516903437934317,-15.814075397778561
44.76844976152496,47.94306488993475
-29.89996109591922,14.41389751623772
12.749772464034326,23.462997456640906
-10.83121159537755,19.349310607326952
15.559215302938293,-20.189750966871657
29.12423368876876,3.5960046629323887
20.572226214382113,11.184077301537535
9.091966122153499,-4.684081663947103
31.758557315321383,-31.57970434258806
16.899349825426228,-0.9750084940084207
-17.93163704048136,8.999742133314367
-40.92046929929752,52.16228287275524
17.55569242941805,-4.5161404277871515
-22.929827721388165,3.4597323510878795
11.179825877369455,6.216199885523841
13.631747848288569,-16.118917028322798
11.969536395474988,25.93775057580247
22.102126240903843,13.436150229642584
-9.156358478879959,19.478426529632724
-7.991448916984329,4.846491865359903
19.9348237417611,11.267139059952772
13.710960684877055,-2.7231855461724166
-40.2709944898864,15.605890053940714
-40.57202567606901,21.781600780660774
25.855172444728463,37.33276689622097
12.524775757018636,25.62937243325758
29.238722628132393,-4.220792612685482
-3.4322905257836744,13.054862138381125
17.24596360563329,-3.344194108776735
-4.5808820419089,12.03080338787127
36.16090114632753,2.500459773790901
37.96336514333439,21.39032080527096
-16.222176139832744,92.08265860814898
-1.3900846798766775,13.753178282510309
41.23681568654504,28.857735767290638
-4.3722264284869325,4.68211985487785
39.654455642266875,22.447498656175664
-14.749935235835542,-0.6846816360621002
-2.0508937186342084,32.34223611365536
-3.835581590547358,8.685473173986594
17.327863667329545,8.111404958477637
-15.054371690374165,5.074225455283076
17.20728641000709,7.843844058700899
23.820976587354817,6.281695901012172
-2.835268976511669,13.169466846282083
-0.1511839202628984,51.11482528828129
3.3801785816014664,22.012159278902022
29.61418531431781,34.55111660805055
9.566035903066847,14.042767467092023
