area,perimeter,length of kernel
15.343031296327576,14.848288099671853,4.792795908503695
14.767666653545978,14.758379832986996,5.874273072970942
14.305176875250174,14.09044083940419,5.099557169133818
13.729700827300892,13.985654515646333,5.055591680392371
16.372367583643978,15.289185583737101,5.955354830751913
14.489070817939146,14.266963057309743,5.567240354643724
15.088804726734036,14.725039049065366,5.349176349404358
14.090614898117845,14.093379584883685,4.7925754713917685
15.944758561309385,15.855816821282737,5.815778234476245
16.97646479215068,15.021744803455595,6.854984242167973
14.500073300354112,14.354752927160948,7.280582560391283
13.681546143488545,14.34775418065118,5.936581444293318
14.071292240191507,13.871993157111445,5.600003256233325
14.74670585594949,13.531474468619011,5.157117621684336
13.887495255750892,13.685440097528899,5.791703470062574
14.547617549562235,14.2244335530524,5.658506377661403
12.032328373413725,13.802800556079761,6.577864539321659
15.365771747097497,14.964990488111725,6.475495768089304
15.196227764645062,13.969106037698946,5.107279106003245
12.797152558268538,13.649072141169617,5.437206054732316
14.451425991478793,13.83669862540868,5.726969870761179
14.337317834840285,14.364743595083807,5.586565755849374
15.853343742937385,14.89417154183944,6.066638675736842
11.725381941653502,13.017168825107442,4.981159149316981
15.51219463783317,14.852214443699205,5.7836897691642815
15.389319062287742,14.49849763079972,5.736056054347846
12.421416807269258,13.333630414272793,5.109519380881643
12.351611446432875,13.807091256774008,6.014154087821978
13.584126626117436,14.693656313365082,5.308822332716921
13.78882165486413,13.365174132520362,4.398825924050758
12.885446953569124,14.13744367304383,5.1657139041621765
15.615449225949686,14.608838434817038,5.612334606934134
14.005913134906745,14.553252631893727,5.283914090399506
13.821819361874491,14.27289872555254,5.649678865480326
14.788980995063975,14.36393362163373,7.348691464450493
17.712618499583602,15.385486438114937,5.768262268937153
16.412493461543306,16.239361606327588,6.063959393770589
17.63645245237551,15.08490117971107,6.113970763108674
14.925003482174874,14.498537102544912,4.25659433625922
14.651522508246693,14.465362260705758,5.358092841867572
13.535158150253112,13.84895557468224,5.766327565640032
13.167746670275648,14.27641251613159,6.2767835336156175
13.937741136165887,13.773795110706335,6.171117448875295
15.675892557109982,15.121532247047645,6.128587945169268
14.483411501938777,14.683430034895363,4.840682203932785
15.126980984683737,13.878852771452172,4.948695516904446
15.856395938798398,14.785200673629504,5.979935653753218
15.062543614710828,14.753979924199317,5.5204420385075545
15.330962962674594,14.312017869899865,6.073932319356534
15.077776970708713,14.387055023461562,6.192493428971077
14.009041156639814,14.165530622755403,5.211614095308522
16.190197094802766,14.591610934161533,5.329361511372395
14.798216915493562,14.439479887122484,5.231916337226328
13.172886745251569,15.84785827785117,5.113915708724008
14.158039306400935,14.228970621866878,5.819522211030386
14.632629032372394,14.700598419057986,6.007837166035129
12.914673034882052,14.504507255545242,7.129009772280258
16.50708709141075,13.671929151576832,6.178076073720729
15.397313151922598,14.802554143131415,5.239327836292935
13.002681162030827,13.508976438057836,5.2196040056898365
11.082026405920171,12.807299708619425,6.076655124703832
10.885212316007022,13.110114428242492,4.935074024643053
12.59884540343744,13.656065602062363,5.039530139827518
11.706266352395582,13.14076587433765,6.57610839571923
12.071782981460728,13.509335412284168,4.290569811706321
13.461019770304416,13.112738381794243,5.3516442415278425
14.39856374250697,14.377062327994736,4.955257834347402
13.481332993548769,14.538863618542887,5.259284428117338
14.981629862846093,14.794932293663402,5.8797189888417085
12.13683903050181,13.930152661450059,5.0398756837538485
16.68528885664293,15.679181485108337,6.6336669424654575
16.83011112864555,15.666104697427253,5.661212926623874
17.289990969546846,15.731774448719912,6.640320291086373
19.558604878236817,16.589585167789174,6.829949868243853
17.18703771460331,14.952587269517943,5.743369902122979
16.749890259013306,15.600173174733857,7.1069707417267445
18.01024347218018,15.615754362989493,6.479054393488968
20.89516834048499,17.47999282239636,6.639818469415812
18.795738782079628,16.626359738274253,5.551553022035707
16.43103779872203,15.578383743478689,6.36441924896588
16.668267882836897,15.269369916004422,5.799073949351513
17.806265733636994,14.985688908907138,5.951786880898952
19.92400194108864,17.046448718735128,7.055423652798385
19.252160998367177,17.484117603252937,5.133529791524342
19.441215520306265,16.714574945465696,5.909006544362162
