epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
0.01,-0.021336359767342883,0.48408667682410694,[0.        0.3245283 1.       ],[0.         0.34586466 1.        ],0
0.01,0.16322882678394102,0.6209986118706096,[0.         0.41886792 1.        ],[0.        0.2556391 1.       ],1
0.01,0.21214356646332816,0.6636319866940956,[0.         0.43018868 1.        ],[0.         0.21804511 1.        ],2
0.01,0.047240743367853555,0.5217732444095724,[0.         0.56603774 1.        ],[0.         0.51879699 1.        ],3
0.01,0.12193218896297348,0.5817248264714272,[0.         0.43396226 1.        ],[0.         0.31203008 1.        ],4
0.01,0.1782806071783232,0.6336431503498734,[0.         0.42264151 1.        ],[0.        0.2443609 1.       ],5
0.01,0.05031919421194497,0.5349685509789617,[0.         0.38490566 1.        ],[0.         0.33458647 1.        ],6
0.01,-0.013604766633565024,0.4912325611160886,[0.         0.38113208 1.        ],[0.         0.39473684 1.        ],7
0.01,0.02373386295928498,0.5196902290327896,[0.         0.31320755 1.        ],[0.         0.28947368 1.        ],8
0.01,0.25768194070080863,0.6553966189856957,[0.         0.54339623 1.        ],[0.         0.28571429 1.        ],9
0.01,0.28430983118172787,0.6467753511739976,[0.         0.62641509 1.        ],[0.         0.34210526 1.        ],10
0.01,0.13689885090083703,0.598731328013096,[0.         0.41509434 1.        ],[0.         0.27819549 1.        ],11
0.01,0.2048233792027238,0.6345372544634538,[0.         0.48301887 1.        ],[0.         0.27819549 1.        ],12
0.01,0.14796425024826215,0.6300174520069809,[0.         0.35849057 1.        ],[0.         0.21052632 1.        ],13
0.01,0.16345580933465742,0.6027979015738196,[0.         0.47924528 1.        ],[0.         0.31578947 1.        ],14
0.01,0.19726202298198325,0.6321893716132713,[0.         0.47169811 1.        ],[0.         0.27443609 1.        ],15
0.01,-0.13377784082848632,0.43061074319352466,[0.         0.41509434 1.        ],[0.         0.54887218 1.        ],16
0.01,0.08015321322173358,0.5713924690422038,[0.         0.32075472 1.        ],[0.        0.2406015 1.       ],17
0.01,0.18601220031210103,0.6203996180121942,[0.         0.47924528 1.        ],[0.         0.29323308 1.        ],18
0.01,0.2688182720953327,0.6810218001872409,[0.         0.50566038 1.        ],[0.         0.23684211 1.        ],19
0.01,0.3365583770747624,0.7361819050653075,[0.        0.5245283 1.       ],[0.         0.18796992 1.        ],20
0.01,-0.05477372676975456,0.4700739431707204,[0.         0.43018868 1.        ],[0.         0.48496241 1.        ],21
0.01,-0.10783089799971629,0.4273174090152804,[0.         0.31698113 1.        ],[0.         0.42481203 1.        ],22
0.01,0.10268123138033763,0.5980280621918848,[0.         0.31320755 1.        ],[0.         0.21052632 1.        ],23
0.01,0.06518655128387002,0.5530784336375187,[0.         0.33962264 1.        ],[0.         0.27443609 1.        ],24
0.01,0.08450844091360477,0.5483467787751392,[0.         0.47924528 1.        ],[0.         0.39473684 1.        ],25
0.01,0.125507164136757,0.5973974502939428,[0.         0.38490566 1.        ],[0.        0.2593985 1.       ],26
0.01,0.13695559653851613,0.5946581950817743,[0.         0.43018868 1.        ],[0.         0.29323308 1.        ],27
0.01,0.13725351113633139,0.5778421433743663,[0.         0.50943396 1.        ],[0.         0.37218045 1.        ],28
0.01,0.1180451127819549,0.5865490628445424,[0.  0.4 1. ],[0.         0.28195489 1.        ],29
0.01,0.19384309831181729,0.6041399914639352,[0.         0.56226415 1.        ],[0.         0.36842105 1.        ],30
0.01,0.09970208540218473,0.5529312526360186,[0.         0.52075472 1.        ],[0.         0.42105263 1.        ],31
0.01,0.03146545609306284,0.5222164349533235,[0.         0.36981132 1.        ],[0.         0.33834586 1.        ],32
0.01,-0.08879273655837705,0.4478338417429281,[0.         0.38113208 1.        ],[0.         0.46992481 1.        ],33
0.01,0.0765356788196907,0.559751910510577,[0.         0.35849057 1.        ],[0.         0.28195489 1.        ],34
0.01,0.038799829763086935,0.5321878309991761,[0.         0.32075472 1.        ],[0.         0.28195489 1.        ],35
0.01,0.2381756277486168,0.7527017670610192,[0.         0.35471698 1.        ],[0.         0.11654135 1.        ],36
0.01,-0.073797701801674,0.4546374132338065,[0.         0.36981132 1.        ],[0.         0.44360902 1.        ],37
0.01,0.09585756844942545,0.5532323884853546,[0.         0.49811321 1.        ],[0.         0.40225564 1.        ],38
0.01,0.3216342743651582,0.7041345530504933,[0.         0.55471698 1.        ],[0.         0.23308271 1.        ],39
0.01,0.05405021988934605,0.5385705608422757,[0.         0.37735849 1.        ],[0.         0.32330827 1.        ],40
0.01,0.18199744644630447,0.6420425607298655,[0.         0.41132075 1.        ],[0.         0.22932331 1.        ],41
0.01,-0.16833593417506026,0.362833495168077,[0.         0.22264151 1.        ],[0.         0.39097744 1.        ],42
0.01,-0.002383316782522349,0.4983775013520822,[0.         0.36603774 1.        ],[0.         0.36842105 1.        ],43
0.01,0.08419633990636971,0.5594391587381071,[0.         0.39622642 1.        ],[0.         0.31203008 1.        ],44
0.01,0.008710455383742377,0.5069655579253074,[0.         0.31698113 1.        ],[0.         0.30827068 1.        ],45
0.01,0.1668889204142432,0.6350197410706088,[0.         0.39245283 1.        ],[0.         0.22556391 1.        ],46
0.01,0.08039438218186978,0.5583060682758195,[0.         0.38490566 1.        ],[0.         0.30451128 1.        ],47
0.01,0.18975741239892185,0.6246458923512748,[0.        0.4754717 1.       ],[0.         0.28571429 1.        ],48
0.01,0.06161157611008655,0.5430400570828297,[0.         0.38867925 1.        ],[0.         0.32706767 1.        ],49
0.03,0.2951340615690169,0.7060454797559623,[0.         0.50566038 1.        ],[0.         0.21052632 1.        ],0
0.03,0.005178039438218207,0.5034541497113656,[0.         0.37735849 1.        ],[0.         0.37218045 1.        ],1
0.03,0.30658249397077597,0.6927454023296052,[0.        0.5509434 1.       ],[0.        0.2443609 1.       ],2
0.03,0.07288977159880838,0.5517338595996617,[0.         0.38867925 1.        ],[0.         0.31578947 1.        ],3
0.03,0.06575400766066108,0.5359163115071678,[0.         0.49056604 1.        ],[0.         0.42481203 1.        ],4
0.03,0.1518513264292808,0.619935460738616,[0.         0.39245283 1.        ],[0.        0.2406015 1.       ],5
0.03,0.35558235210668176,0.7183552574266051,[0.         0.58490566 1.        ],[0.         0.22932331 1.        ],6
0.03,0.08825365300042559,0.5511502853102235,[0.        0.4754717 1.       ],[0.         0.38721805 1.        ],7
0.03,0.19348843807632288,0.6303197080012994,[0.         0.46792453 1.        ],[0.         0.27443609 1.        ],8
0.03,0.30627039296354097,0.7432344126726605,[0.         0.46792453 1.        ],[0.         0.16165414 1.        ],9
0.03,0.14481486735707194,0.5807492722440197,[0.         0.52075472 1.        ],[0.         0.37593985 1.        ],10
0.03,0.2878422471272521,0.670475550327676,[0.         0.56603774 1.        ],[0.         0.27819549 1.        ],11
0.03,0.16788196907362746,0.5732900636658657,[0.         0.65660377 1.        ],[0.        0.4887218 1.       ],12
0.03,0.1107674847496099,0.5677448462552925,[0.         0.46415094 1.        ],[0.         0.35338346 1.        ],13
0.03,0.2576961271102284,0.6540059347181009,[0.         0.54716981 1.        ],[0.         0.28947368 1.        ],14
0.03,0.04306993899843953,0.5247489239598279,[0.         0.45660377 1.        ],[0.         0.41353383 1.        ],15
0.03,-0.028486310114909874,0.4836991817119107,[0.         0.42264151 1.        ],[0.         0.45112782 1.        ],16
0.03,0.15187969924812034,0.6171693735498841,[0.  0.4 1. ],[0.        0.2481203 1.       ],17
0.03,0.18979997162718115,0.6210791145541096,[0.         0.48679245 1.        ],[0.         0.29699248 1.        ],18
0.03,0.07335792310966094,0.538485583721588,[0.         0.51320755 1.        ],[0.         0.43984962 1.        ],19
0.03,0.2388423889913463,0.6446988448844884,[0.         0.53207547 1.        ],[0.         0.29323308 1.        ],20
0.03,0.16730032628741665,0.6000033919576684,[0.         0.50188679 1.        ],[0.         0.33458647 1.        ],21
0.03,0.10310682366293095,0.5687632455343626,[0.         0.42641509 1.        ],[0.         0.32330827 1.        ],22
0.03,0.25724216200879557,0.7159564585665626,[0.         0.42641509 1.        ],[0.         0.16917293 1.        ],23
