area,perimeter,length of kernel
15.146593952680181,14.82778625527493,5.67469596767286
14.732125684963302,14.347446053108662,5.575936604384568
14.440909090909091,14.17,5.0604545454545455
14.138560436151067,14.017976780773603,4.914698423574997
16.080923743242433,14.893191244754988,5.722314318857507
14.440909090909091,14.17,5.706272727272728
14.440909090909091,14.61,5.0604545454545455
13.778064990429536,13.786549060486356,5.3054471157781355
16.366363636363637,15.49,6.675
16.366363636363637,15.05,5.544818181818182
15.403636363636362,15.05,5.221909090909091
14.329999255744218,14.121303984381703,5.277559609533975
13.942347836876758,14.056043320316073,5.498220758241535
13.958525802909515,14.173088641375875,5.679066428690737
13.798392589148422,13.911778621532575,5.727482877860453
14.545651357909762,14.379327585561544,5.35376644411931
14.440909090909091,13.73,4.899
15.550796029873764,14.779619608203069,5.455135611115232
14.777700683209375,14.18087997613855,5.05503419666906
12.515454545454546,13.73,5.544818181818182
14.440909090909091,14.61,6.029181818181818
14.179131071305518,14.093011644312678,5.482874991601247
15.892005537171931,14.898870676911194,5.539901651883613
12.17883081552521,13.270845352231426,5.122330655307784
15.403636363636362,14.61,6.190636363636363
16.366363636363637,15.05,6.190636363636363
12.929088927658219,13.787929461951684,5.155705962634364
12.515454545454546,14.17,5.0604545454545455
13.478181818181818,14.17,6.190636363636363
13.478181818181818,14.17,5.221909090909091
12.932734652558183,13.953303990219254,5.534889667037147
15.79657286554089,14.87198176713735,5.963285011774164
14.132044269958104,14.510940803257089,5.628223852312114
13.478181818181818,14.61,5.383363636363637
14.926767065291948,14.546519326118572,5.512930111458121
16.030158892676425,15.025602274037142,5.3341586447241465
15.809353242355211,15.14686605156488,5.248721033537578
16.88867191924055,15.355783375502755,5.492243560523656
15.07537514402331,14.467541234324763,5.636119711756431
14.150536542746066,14.279344688426642,5.240854077764496
13.478181818181818,13.73,5.544818181818182
13.478181818181818,13.73,4.899
13.038390375179846,13.67817007381921,5.128218758787173
14.611627502369604,14.315031125365216,5.544948023706334
15.403636363636362,14.61,5.706272727272728
13.829045514182164,14.034227513749782,5.476416388416092
15.447291544557507,14.817232672091423,5.780100644181551
14.440909090909091,14.17,5.544818181818182
14.440909090909091,15.05,5.706272727272728
15.078902752815782,14.82679110392832,5.6537216712445275
14.3288137201958,14.271875695260077,5.69251533445089
15.843743050868119,15.155479482768552,5.626524406592779
14.440909090909091,14.61,5.544818181818182
14.440909090909091,14.61,5.0604545454545455
14.440909090909091,14.61,5.867727272727272
15.083135123766434,14.854827367720894,5.491952885052322
14.44169576146838,14.352686284538262,5.633328602449652
14.853834058901812,14.355318887854908,5.113322890189449
15.403636363636362,15.05,5.0604545454545455
12.178052173324664,13.599080666676032,5.027811134541562
11.552727272727273,12.85,4.899
11.552727272727273,12.41,4.899
12.515454545454546,13.290000000000001,4.899
13.59602952601853,13.95462550092575,5.379152287316592
12.674235089290018,13.440378324355077,5.364946633895023
12.863972701948654,13.511172135597922,5.494429896558046
14.429787997534087,14.378056408995908,5.530946700472671
13.876031190439722,14.319476317561007,5.066201717294353
14.423410323962317,14.402040553493482,5.631751104517266
12.515454545454546,13.73,5.544818181818182
17.73630848107841,16.09161508258935,6.405943932165447
16.366363636363637,15.93,5.867727272727272
16.93470328648042,15.706808410789447,6.022927840987163
19.117597081679712,16.254302098454723,6.2386086561038505
17.051272218314395,15.402169602595446,6.073883556893961
16.645159770310617,15.709935422335226,6.100607091303689
