area,perimeter,length of kernel
14.440909090909091,13.290000000000001,6.190636363636363
13.478181818181818,14.61,4.899
12.515454545454546,14.17,4.899
14.440909090909091,14.17,6.675
16.366363636363637,15.05,4.899
14.440909090909091,13.73,6.675
14.102577056169274,14.238479735267866,5.20526896127102
14.440909090909091,13.73,4.899
15.403636363636362,15.93,6.352090909090909
19.254545454545454,14.17,4.899
16.366363636363637,15.05,6.675
14.923541844583196,14.263865943608913,5.703540298102921
15.403636363636362,14.61,4.899
12.515454545454546,13.73,4.899
10.59,14.61,6.029181818181818
12.515454545454546,14.61,4.899
13.478181818181818,14.61,4.899
14.440909090909091,13.290000000000001,6.675
14.440909090909091,14.17,4.899
11.552727272727273,15.05,6.675
14.440909090909091,15.93,6.675
12.515454545454546,15.05,4.899
16.366363636363637,15.05,4.899
16.366363636363637,15.93,5.221909090909091
13.478181818181818,15.49,6.675
18.291818181818183,15.05,5.221909090909091
11.552727272727273,14.17,5.221909090909091
14.440909090909091,14.17,4.899
14.440909090909091,13.73,4.899
11.552727272727273,14.61,6.513545454545454
14.440909090909091,15.05,4.899
14.440909090909091,15.93,6.675
15.403636363636362,15.49,6.675
12.515454545454546,14.61,4.899
14.414707656963433,14.496344143936087,5.586013032854754
13.478181818181818,14.61,6.675
15.788769583164616,14.784383988450966,5.287339842299821
18.291818181818183,14.17,6.675
15.403636363636362,14.61,4.899
15.403636363636362,13.73,5.383363636363637
14.440909090909091,13.73,5.0604545454545455
14.440909090909091,14.61,4.899
12.515454545454546,14.17,4.899
13.991182113917136,14.12752327012592,5.6354022387585765
13.478181818181818,14.61,6.675
13.478181818181818,13.290000000000001,4.899
13.478181818181818,15.49,4.899
15.752868205214027,14.406519951803695,5.701543974017156
15.403636363636362,14.61,4.899
15.403636363636362,14.61,4.899
15.153162430338119,14.426701720938905,5.6625486747666525
14.638209193295769,14.837977991137516,5.838891014421208
14.440909090909091,14.61,4.899
15.403636363636362,13.73,4.899
10.59,14.61,5.706272727272728
20.21727272727273,12.41,4.899
14.440909090909091,14.17,5.706272727272728
17.329090909090908,16.810000000000002,6.352090909090909
17.329090909090908,14.17,6.029181818181818
12.515454545454546,13.73,4.899
10.59,14.17,6.675
12.515454545454546,12.85,4.899
12.515454545454546,12.85,6.675
14.440909090909091,15.93,4.899
12.515454545454546,13.73,4.899
13.478181818181818,14.17,4.899
14.440909090909091,14.17,4.899
13.478181818181818,14.61,6.675
13.478181818181818,15.05,5.544818181818182
13.478181818181818,13.73,6.675
16.366363636363637,17.25,5.221909090909091
16.366363636363637,15.93,6.675
17.46987232205863,15.713546773634029,6.251033272162677
21.18,16.810000000000002,6.675
18.291818181818183,14.61,6.029181818181818
17.329090909090908,15.49,5.544818181818182
16.366363636363637,15.93,4.899
19.254545454545454,16.37,4.899
18.291818181818183,16.810000000000002,4.899
19.254545454545454,15.49,4.899
18.291818181818183,17.25,4.899
18.291818181818183,16.37,6.675
19.254545454545454,17.25,5.867727272727272
19.254545454545454,16.37,6.675
21.18,17.25,5.706272727272728
19.254545454545454,15.49,6.352090909090909
19.254545454545454,16.37,4.899
19.254545454545454,16.37,5.221909090909091
21.18,17.25,5.383363636363637
19.254545454545454,16.810000000000002,5.383363636363637
21.18,16.37,4.899
18.291818181818183,15.49,6.675
15.403636363636362,15.93,5.544818181818182
18.291818181818183,15.93,5.544818181818182
19.254545454545454,17.25,6.513545454545454
18.291818181818183,15.05,6.352090909090909
18.291818181818183,16.37,6.029181818181818
18.291818181818183,16.37,6.675
16.366363636363637,16.810000000000002,6.675
16.366363636363637,16.810000000000002,5.867727272727272
19.254545454545454,15.93,4.899
18.291818181818183,14.61,6.675
20.21727272727273,17.25,6.675
19.254545454545454,16.810000000000002,5.544818181818182
20.21727272727273,15.93,6.675
12.515454545454546,14.17,4.899
15.403636363636362,15.05,6.675
17.329090909090908,15.93,4.899
21.18,17.25,6.675
17.329090909090908,15.05,6.352090909090909
18.291818181818183,16.37,6.675
21.18,16.37,6.675
19.254545454545454,16.810000000000002,6.675
20.21727272727273,16.37,4.899
21.18,17.25,5.221909090909091
18.291818181818183,16.810000000000002,6.029181818181818
21.18,16.37,5.544818181818182
20.21727272727273,17.25,6.675
19.254545454545454,15.93,4.899
20.21727272727273,16.810000000000002,6.675
19.254545454545454,16.810000000000002,6.675
18.291818181818183,16.37,6.675
17.510768075714488,15.866719841428987,6.239782977762118
18.291818181818183,15.93,5.0604545454545455
17.329090909090908,16.37,4.899
20.21727272727273,15.93,6.675
19.254545454545454,16.37,6.675
16.366363636363637,16.37,6.675
20.21727272727273,17.25,6.352090909090909
18.291818181818183,15.49,6.675
16.366363636363637,15.49,6.513545454545454
18.291818181818183,16.37,6.675
16.366363636363637,15.05,5.0604545454545455
17.329090909090908,15.49,6.675
16.366363636363637,14.17,4.899
15.403636363636362,14.61,6.675
16.366363636363637,16.810000000000002,4.899
14.958402284667375,14.217607913278039,5.275481704754519
14.440909090909091,14.61,4.899
15.403636363636362,14.61,6.190636363636363
11.552727272727273,13.73,4.899
17.329090909090908,12.41,4.899
14.440909090909091,12.85,6.675
10.59,12.41,6.675
12.515454545454546,14.17,5.383363636363637
12.515454545454546,13.290000000000001,6.513545454545454
11.552727272727273,13.290000000000001,6.190636363636363
10.59,14.17,6.675
11.552727272727273,13.73,4.899
10.59,12.41,4.899
11.552727272727273,12.85,5.706272727272728
11.552727272727273,15.05,4.899
13.478181818181818,15.05,4.899
12.515454545454546,12.85,4.899
11.552727272727273,15.05,6.513545454545454
10.59,13.290000000000001,4.899
11.552727272727273,12.85,6.675
11.552727272727273,14.17,4.899
10.59,14.61,5.706272727272728
10.59,13.73,4.899
13.478181818181818,12.85,4.899
11.552727272727273,14.17,6.675
11.552727272727273,13.290000000000001,5.0604545454545455
11.552727272727273,14.61,4.899
11.552727272727273,12.85,6.513545454545454
