area,perimeter,length of kernel
15.403636363636362,14.17,4.899
14.440909090909091,14.61,4.899
14.440909090909091,14.17,6.513545454545454
15.403636363636362,14.17,4.899
10.59,15.93,6.675
13.478181818181818,15.05,6.190636363636363
15.403636363636362,14.61,6.029181818181818
11.552727272727273,17.25,4.899
19.254545454545454,16.810000000000002,4.899
15.403636363636362,16.37,4.899
13.478181818181818,14.61,6.675
15.403636363636362,14.17,4.899
11.552727272727273,14.61,6.675
15.403636363636362,12.41,4.899
15.403636363636362,14.17,5.544818181818182
12.515454545454546,17.25,4.899
11.552727272727273,14.61,6.675
13.478181818181818,15.93,5.706272727272728
13.478181818181818,13.290000000000001,4.899
12.515454545454546,14.61,6.675
14.440909090909091,15.93,6.675
12.515454545454546,14.61,4.899
17.329090909090908,14.17,4.899
11.552727272727273,12.41,4.899
21.18,13.73,6.675
17.329090909090908,12.85,6.675
10.59,13.290000000000001,6.675
14.440909090909091,12.85,5.706272727272728
14.440909090909091,14.61,6.675
13.478181818181818,14.17,6.675
12.515454545454546,13.73,4.899
17.329090909090908,12.85,5.544818181818182
11.552727272727273,15.05,6.675
13.478181818181818,14.61,6.675
14.440909090909091,15.05,4.899
13.478181818181818,13.73,4.899
14.440909090909091,15.93,6.675
17.329090909090908,14.17,6.675
19.254545454545454,17.25,6.675
14.440909090909091,12.85,5.706272727272728
13.478181818181818,14.17,4.899
12.984285981092496,13.439043095193236,5.092164109713073
12.515454545454546,14.61,5.544818181818182
15.403636363636362,15.05,4.899
15.403636363636362,14.61,4.899
12.515454545454546,15.49,6.029181818181818
13.478181818181818,15.05,4.899
14.440909090909091,15.05,4.899
14.440909090909091,15.49,6.675
19.254545454545454,15.05,6.675
14.440909090909091,14.17,6.675
21.18,14.61,6.675
12.515454545454546,12.41,4.899
13.478181818181818,12.41,6.513545454545454
11.552727272727273,17.25,4.899
13.478181818181818,14.61,6.675
12.515454545454546,15.05,4.899
15.403636363636362,12.85,6.675
17.329090909090908,14.61,6.675
12.515454545454546,13.73,6.190636363636363
10.59,12.85,4.899
12.515454545454546,13.290000000000001,4.899
13.478181818181818,12.85,6.675
13.478181818181818,13.290000000000001,6.029181818181818
13.478181818181818,15.05,4.899
15.403636363636362,12.41,4.899
15.403636363636362,14.17,5.383363636363637
13.478181818181818,14.17,6.675
13.478181818181818,15.49,6.675
13.478181818181818,13.290000000000001,4.899
17.329090909090908,15.93,4.899
15.403636363636362,17.25,6.675
14.440909090909091,12.85,4.899
17.819601895547578,16.556456438831983,6.328254049527587
21.18,16.810000000000002,4.899
17.329090909090908,14.61,6.675
15.403636363636362,15.49,4.899
