area,perimeter,length of kernel
15.102755165545844,14.451261160630812,5.521961081541398
14.640252375575232,14.575251680256123,5.7022390320292144
14.440909090909091,13.73,5.383363636363637
14.19550927513639,14.121985795512481,5.6889355205763
15.863040562488003,15.5559818347695,5.802966516902766
13.478181818181818,15.05,4.899
14.440909090909091,14.17,5.706272727272728
14.440909090909091,14.61,5.221909090909091
16.92966944581725,15.58401913549509,6.298103105037976
16.469727080554215,15.307149586004407,6.032425144403094
14.921460257398378,14.514906400140697,5.37074094668724
14.166377186733007,14.12189529504949,5.680867175184109
14.015631108314917,14.070965870032696,5.377055034649324
13.81841954215731,13.896226634254337,5.265994412322744
13.478181818181818,14.17,6.029181818181818
14.850282561040464,14.425943952823808,5.719135819152212
13.478181818181818,13.290000000000001,4.899
15.403636363636362,14.61,5.221909090909091
14.91801535919331,14.448211630170094,5.255732593822464
12.803778659821765,13.584983027070594,5.021162581136812
14.440909090909091,14.61,5.221909090909091
14.440909090909091,14.17,4.899
15.955781783808991,14.794286133044372,5.3470795847332475
12.45529328579774,13.084376026690919,4.9422203061772585
15.403636363636362,14.61,6.029181818181818
16.222145591161393,15.137501658029066,5.700049566182174
13.08485687306765,13.805107568233904,5.614141920966139
12.558710989413111,13.4444689166444,5.174916979617248
13.703083497769763,14.04893577962101,5.70900510624039
13.478181818181818,14.17,5.706272727272728
13.359454133994442,13.948158205901033,5.43663257240653
15.403636363636362,15.05,5.221909090909091
13.810884013945115,14.202794711654422,5.580257135093149
13.932296747751542,14.17059775454135,5.826597547453391
15.006193943396477,14.712434753678076,5.3624116122281595
15.403636363636362,15.05,5.383363636363637
15.847757119416787,14.990096060220342,5.194566627211708
17.16464962843321,15.293648739694603,5.637312839189762
14.628032844428763,14.453715428906145,5.86564202543833
14.440909090909091,14.61,5.221909090909091
13.478181818181818,13.73,5.383363636363637
13.237394741530455,13.80057862795567,5.23211838238811
12.973435807430432,13.754571123429033,5.171176288837408
15.292473796709176,14.705252879175049,5.722607689701962
15.268147862824105,14.77880133472441,5.452663864236253
13.650495216713907,14.106475022831814,5.316235318594147
14.816834461083936,14.486223596449978,5.691164566401924
14.81512781153546,14.644274541148453,5.403571511191959
14.830039906584279,14.531094719539741,5.021040878811142
14.788599930676378,14.637318633946999,5.517821453606473
14.440909090909091,15.05,5.706272727272728
16.366363636363637,14.61,5.706272727272728
14.58065529010529,14.42263790520494,5.823463726171937
14.502735679880862,14.378778331934688,5.596612505805726
14.797494993615272,14.86363083771827,6.110301543393908
14.487605170825926,14.738385025417886,5.749561380885269
14.4566291046113,14.362310861374153,5.482726045442561
15.040135095030768,14.336987613233923,5.189433216436983
15.107731626722241,14.704900885772858,5.982612017820834
12.515454545454546,13.290000000000001,4.899
11.387207460287987,12.776660444496605,5.109289785563524
11.552727272727273,13.290000000000001,4.899
13.478181818181818,13.290000000000001,5.383363636363637
13.478181818181818,13.73,5.706272727272728
12.505433334319964,13.390761409773658,5.298336351349106
12.515454545454546,13.73,5.0604545454545455
14.476862620479844,14.478529902893088,5.480835069587727
13.702149002065166,14.142013563573858,5.342024027494164
14.392961378812425,14.429903525596451,5.280377001598933
12.515454545454546,14.17,6.029181818181818
17.70488983662149,15.67967762994439,5.725290519118793
16.76953858214953,15.774102078446463,5.589244414860569
17.329090909090908,15.49,6.190636363636363
19.254545454545454,16.37,6.029181818181818
16.982119141394808,15.532175713367133,6.188588857079294
16.830531667876304,15.741099091602422,5.94102144534973
17.142720062506687,15.671549330871128,5.869528278550651
21.18,17.25,6.675
19.254545454545454,16.37,5.867727272727272
16.366363636363637,15.49,6.352090909090909
16.366363636363637,15.49,5.0604545454545455
18.950609050322132,16.104358567602176,5.724693538287061
20.21727272727273,17.25,6.675
19.254545454545454,16.37,5.867727272727272
19.254545454545454,16.810000000000002,6.675
18.291818181818183,15.93,6.029181818181818
18.862537327863805,16.282041938773038,6.300630412035114
19.254545454545454,16.37,6.675
21.0798937089582,17.19775028725379,6.594221657551911
20.8221632593938,17.17287703374688,6.635778329493467
20.21727272727273,16.810000000000002,6.675
18.291818181818183,16.37,6.513545454545454
18.828381751928923,16.35226484194292,6.161960532315616
18.56031824493944,16.051107363697827,5.774820720082387
18.291818181818183,16.37,6.675
16.695020248676208,15.87490296579834,5.887784861437558
19.147732730282566,16.49196229161823,6.455253926782656
18.291818181818183,17.25,6.513545454545454
18.291818181818183,16.37,6.513545454545454
19.427150598661246,16.457006163536995,6.020042631088838
15.403636363636362,15.49,4.899
18.291818181818183,15.49,6.352090909090909
19.76657923583324,16.389426775738976,6.31078801319091
19.254545454545454,16.810000000000002,6.675
18.653656558037774,16.236388714616094,6.413120262825806
18.291818181818183,15.93,6.675
18.830097043534632,16.19070097188794,6.286756598717134
17.329090909090908,15.93,6.675
20.21727272727273,16.810000000000002,6.675
18.291818181818183,16.37,6.352090909090909
18.870690987777248,16.556852430782346,6.080978082576023
19.254545454545454,16.810000000000002,5.706272727272728
