,area,perimeter,compactness,length of kernel,width of kernel,asymmetry coefficient,length of kernel groove
0,247.17491819988857,13.80909515358972,0.13885236167175652,0.7128684608595272,0.5035342435736413,0.20764653665403396,0.34838167501694794
1,131.9684537222299,-2.2144467895599247,1.22213158318872,0.21409271024107135,0.5574705866008842,0.028229288739639785,0.21834352156919332
2,191.73053913557965,-15.93887538605383,-2.863789022189691,-0.22299451605861376,0.6000671655805104,0.3351824279836757,0.14851499063162416
3,92.07883752698041,-36.331943849493754,0.18851170132367845,0.3144084714440969,0.5238655455891061,0.19799442456462052,0.14240034178440047
4,64.94795685489989,-41.0731529086847,25.68227606016317,7.8092396165482665,1.2595582421999019,0.20009305216380366,0.3625956858451401
5,93.0313337050335,37.14084773826262,25.06951971949328,8.61047560461365,-0.15379651832684782,-0.12890398290557775,0.14098469919284903
6,86.93447715658971,26.172313988975237,10.681917416175482,-2.367992262910073,1.6872295728243427,0.9216390941189262,0.0723073450756177
7,140.350215920154,52.48162299749514,25.922525043557766,-14.483883300686333,-2.9889944783228097,0.49833730987684666,0.11263348602103226
8,182.03432507298535,59.23848939832347,3.253689926202347,0.4228400078804953,0.4806127484637472,0.07423200680552398,0.6790901077426055
9,126.69265614385543,71.63150339366514,-14.239532170856357,6.32331594299801,-0.13101806974798424,-0.19964528142528198,0.6990489868061561
10,41.883142480917215,-14.484002558441652,4.933240230600802,0.7213861370813643,0.24316521866328186,0.5250058440471026,0.39784638614587436
11,151.942548140334,90.48466603602894,4.463377487753305,1.012939424379939,0.5065412654596393,0.11780070725346911,0.2434881085448577
12,83.80112215840673,44.938440074542285,-9.891527295312804,1.1851230427365347,0.5520552663644832,0.48379982725547654,0.09073864296111717
13,123.40479553966105,-4.594148638897065,1.4800717006769304,0.17948929356434784,0.5161067141733101,0.32790082871473036,0.16824782532341775
14,168.90826839256096,2.7812343150142005,-0.16876841474517668,0.38899478053764586,0.3312724313076213,0.29440276748634736,0.14907113715177717
15,135.55111101189794,-37.39156175561466,3.3649503896313915,0.8596900859740142,0.4742508660010989,0.42685275663156563,0.14172003802470323
16,80.64754451484202,-2.161562614118808,2.045065868442192,0.6673204868242861,0.5886198700103863,0.6245517830817162,0.12179757179259676
17,113.97726943574618,-44.030623249125945,17.341174691775187,-2.5884746097773803,-1.3512913738199344,-0.3467894623765464,0.3525137224110219
18,64.09079881719668,-63.251575150929966,-7.2631821689563925,-3.392469770659508,1.6711044855213302,0.05853514428308547,0.08552845950149046
19,129.11618054263138,-8.198707110056864,1.827427716008901,-0.9015727235017212,0.088840965081001,0.5035204915243522,0.19778095154084738
20,186.19996953178563,13.70708894668112,-2.2043416005288905,-1.9312139465740739,-0.580662505267423,0.5692529400659456,0.25686248106025955
21,122.66097801159907,-24.67568710109787,-2.431836580836249,-1.6423442452839194,0.3051802121603909,0.2577350505151521,0.33917373516425026
22,113.34338531039592,30.077344351026596,-3.43532942310737,0.0030076536785141883,0.6734572612117297,-0.06312361426347525,0.27956172454225114
23,93.19734761719482,36.465424820159576,-4.563930298730329,-2.127380587981387,-1.4121207001299607,-0.14284941247406008,0.228863236453512
24,158.35450203558284,-16.007274764114268,-0.2779931319625798,0.3879999035104109,0.315565633860861,0.0976369866302782,0.24976091208814002
25,110.25872208249719,-84.87333117795451,-29.32669946536241,-12.25103364187822,-1.7740180430861103,-0.8810234661384407,0.2096352081826354
26,201.31195815701224,31.812195723161043,-3.875444592188737,2.9848272410638486,0.8369501350370069,0.5216741405316941,0.29075577710300704
27,94.0619786280187,-11.703611493369028,2.3747466452480834,-0.3168205677383208,0.7408381128811953,0.33201896609653375,0.19374287702686518
28,165.01021803452662,-6.467525746546748,2.79303838239162,-0.5673461396199091,-0.23899450740143013,0.2758851941757805,0.265142572560356
29,122.76586199748091,15.828466003995901,3.3041865779343826,1.1360131208561255,0.6342288819582109,0.4488004841912159,0.24164983877984134
30,105.39985712070722,46.46887432483258,-23.022150280534092,5.751318573186424,-1.0769827070631905,0.1957345919642614,0.35893904659572823
31,174.15429708478652,-25.51642383286731,-28.89795823431796,1.8977030439489384,0.6514385868628606,0.36367316438359176,0.34033291352033557
32,121.58089813368306,-95.21884815985166,-29.811287083036948,-3.1343429918344117,-0.6957732743322855,0.22889876304316092,0.4343692009480001
33,148.05067383353685,-42.479612263282775,-18.193357619882576,7.429840395485883,0.27182400757851394,0.10565294990035336,0.26400379447234945
34,166.1140930729614,-18.154870819335322,4.319633940142917,-0.17506763621295285,0.2908263482009388,0.24002144363570116,0.4776365969008525
35,68.5454785071977,-0.35028921020881687,0.8479743873514409,0.4643661877805131,0.6077087646586224,0.19613570213395182,0.4549704847603097
36,253.53124100613275,-150.04364855578763,-65.57558642936043,10.685293632946227,6.5872230680800925,0.8291193562672073,0.7283857872299357
37,103.38361301051596,-29.41643692586098,-20.55583216146327,-6.872263093649074,1.6843407637520393,0.45498717809676203,0.37619773183459354
38,108.81051591264396,-88.48354824712099,51.084636277421396,-7.602415091141827,1.1653141738502542,0.1275126913921154,0.3798824398119967
39,121.52301403990744,-104.94575778873491,32.125492697883544,-4.595236419307382,-1.0519996344218612,0.727474864372037,0.2446166520096222
40,106.45506635561293,-30.31035918537109,11.699471242881318,0.08882450791898694,0.33688203920745285,0.2376549782759476,0.3235844503809058
41,116.81643717877856,-72.26341461956706,-19.092238621410708,-6.361122102962449,-1.6165849195809168,0.5875891905893693,0.2755004086570603
42,145.74496878513696,30.862606650561787,8.33195408818471,5.823053325780378,-2.736761398439766,-0.12161440979308447,0.15652844441390912
43,156.51071567655953,30.594492111734912,2.203908053134368,-0.22555259486646584,0.05089125985361098,0.31673238587302815,0.5479105323227945
44,175.60607974299927,-46.17988448428352,-34.069372765131845,1.2002706976792263,0.4350096839270776,0.26408034320916146,0.31974961496560833
45,109.95725874105793,18.839369900127583,-11.11424299740884,-1.6492805701167166,-0.46503162435370216,-0.4295207423411523,0.3163226693249558
