,area,perimeter,compactness,length of kernel,width of kernel,asymmetry coefficient,length of kernel groove
0,22.47223839303985,14.42272650540601,0.8436599504177295,5.7497204580193815,3.309068894990074,2.21893450509536,5.220949675105619
1,23.354026728297033,15.57690851603661,1.282614371035633,5.720498515204797,3.3439004643699413,1.019790343148456,4.957745394866953
2,21.60841750543752,15.703239345801281,0.7728592863170316,5.372999332231085,3.3857675291406073,2.686711713512492,4.824302372586562
3,18.46988117554548,12.893064303558237,1.0343653172611358,5.261988110743431,3.3838832041880065,2.2600723365913624,4.806037353147997
4,19.50789230545927,14.877156892461091,0.9082109027407549,5.658098919856937,3.5618996868781245,1.3549766783649932,5.174999459640215
5,23.49130750427847,11.393660583210071,-0.8317034671392036,5.592586702842329,3.46138389868282,2.486992776326019,4.963796220391798
6,23.936234180378186,13.087383055366876,-0.01914257943678166,5.6117366264161985,3.2532270955279485,3.5813314078854956,5.217560375231315
7,19.99364661631861,11.873764569902647,-0.6137439608181863,5.343975340780679,3.261742841273873,2.6901732953332553,5.003160539616318
8,21.549712901201353,15.376369322718682,0.8629183354434069,6.0529528744612255,3.4650289159632073,2.0400009747243213,5.87699964640403
9,17.75538628028277,14.972103975853909,1.0255178892141468,5.955124326999603,3.539934612745052,1.9821758965752774,5.5329550406762795
10,20.58804992792362,16.825124199099218,0.5269473020234273,5.652731464258124,3.221020043835014,4.5305839727858634,5.311472848038124
11,18.9743435306738,12.532693975495432,1.3140560176850538,5.145473203622839,3.102025379267398,1.682362601289656,5.015106531787812
12,25.898648262680883,9.22470543038419,0.7551435610052101,5.321155644675263,3.220709930569834,3.9834269653180154,4.739356108576838
13,17.421143080661487,15.7105505301525,1.0566466212272227,5.481676677521838,3.154762493681491,3.136712830345574,4.872253015194747
14,19.837006360572435,13.929431815043372,0.9137031556011145,5.480114688223645,3.1142407985628004,2.932255344986048,4.825028353688699
15,19.625436481019687,13.001683010319349,0.8973561408315278,5.350657475692205,3.3330192934604406,4.18499090316056,4.780994534172272
16,20.783541572684406,10.257088931370795,0.9760825238466198,5.145741786946179,3.3751597074159596,5.229263860747713,4.781961599413765
17,24.673722818862103,15.351717961972469,1.0480997623647847,5.48358879272494,3.4751532115789905,1.5980325768900843,5.045484241719793
18,17.148875720178467,15.200143608298673,0.7166834836624212,5.336362307344956,3.4389609043205867,1.7665644270334329,4.648824512715378
19,22.687656461017973,15.659925629993882,0.97675237546608,5.168080907582725,3.0812884953145225,4.091913532656682,4.914724518784755
20,19.591020807232933,13.18195449279381,0.4268668375723234,5.61064660133386,3.132867840809153,3.0720822255096807,5.175967127110098
21,19.269984591357566,16.410403486867715,1.4604627241476416,5.901431970821684,3.0313885034603567,2.6282849537694273,5.230784687099451
22,19.969885099452767,14.864638882966704,0.9253919754736724,5.626903056554855,3.5032465114687494,0.765839319174251,5.090717581540116
23,16.58975324404213,12.214764654826652,0.5581939458022833,5.092824636951266,2.9400083108012693,1.41675117364255,4.961006873295635
24,19.71560353329854,15.034734908064273,0.6838131369686059,5.797106628975832,3.2490943959212486,1.7900694222340217,5.001126160239226
25,22.136424112370108,12.26781951357324,1.7546776990736266,6.010005240336959,3.450990243910783,0.8896966240417897,5.315086325800701
