,area,perimeter,compactness,length of kernel,width of kernel,asymmetry coefficient,length of kernel groove
0,33.49950074203282,20.167587930887816,-1.4101117507854402,5.535673620314485,3.2910628154343424,2.234105608368013,5.214308567870468
1,24.028123299597556,14.439325895224133,0.9924697778570115,5.583275178821916,3.35158127817835,1.0164078617106935,4.9561870448315934
2,26.651573408130204,16.54245927572898,2.735973892137168,5.422804804555396,3.262201105982413,2.668225780623176,4.825445409292602
3,19.64105650380052,14.487593673584486,0.6533759100124596,5.3092329238365625,3.3688382620530275,2.2599873999812363,4.805447091775049
4,24.378581779537654,11.560651312798726,-0.7731003979876236,4.365771346523459,3.384494869985123,1.3448439894255166,5.1734825182729995
5,34.31431380846888,7.532844676870706,3.594609778449997,5.244778482256049,3.2057290656124517,2.471999333014074,4.959535323623636
6,28.976305604359254,17.890847003459122,-1.6199466886327252,6.421572978948681,2.987627672455263,3.5978700688429908,5.2131602086378015
7,20.014828618006764,11.391119176911843,-0.5114611683830708,5.616480742713624,3.3184792717658786,2.6967255496630997,4.9980220573399965
8,26.4354828829878,16.537491563179778,1.3974872180985312,6.101142099584816,3.4560724996273287,2.041209131643283,5.876158801567588
9,35.41152229101101,13.634376912253073,1.1467433775991145,6.0417942712696595,3.520053781476129,1.9688204374862293,5.533021913020213
10,31.610310529891727,14.94520317758698,0.8677928107637606,5.713681973910384,3.2417755493932003,4.542880958870867,5.313965114322691
11,28.055812903612896,7.840979296141117,0.2819917265440064,5.304842334847777,3.1147789772606855,1.7236718738679953,4.996918053733204
12,21.755472497680945,8.637971427008253,3.984160900379483,6.021307110693007,3.325728008232679,3.940052077552027,4.733043110201631
13,28.828141615217547,10.782743234058872,0.8425153454427989,5.458106156661755,3.1656958291987802,3.138725017892166,4.8723156113417
14,27.539156680762304,14.704736800444001,1.0953797262435825,5.2948130891335445,3.151347333697046,2.9285251714460143,4.823997907832718
15,21.151375422775363,14.66190499941825,1.1660442312215156,5.387900603395221,3.341342622539859,4.180457433429437,4.78034169002446
