type,epsilon,ari,ami,ch,sc
"KMeans(clusters=4, init=random)",0.1,-0.00044922105494316875,-0.0005334811220058368,2066.836023948793,0.3993911937538942
"OPTICS(min_samples=3, distance_metric=euclidean)",0.1,-0.015709142798063604,-0.0178264315146233,11.294090857156926,0.05348894272107727
"KMeans(clusters=4, init=random)",0.5,0.011408605495823086,0.011666923102856618,1782.459555541741,0.3642551110314495
"OPTICS(min_samples=3, distance_metric=euclidean)",0.5,0.006637913181145089,0.001747781337502048,10.362262937555984,0.010113338502602461
"KMeans(clusters=4, init=random)",1.0,0.03561769190470548,0.03841015309810656,1586.8098659598297,0.3403443202549906
"OPTICS(min_samples=3, distance_metric=euclidean)",1.0,-0.002730644344635383,-0.0013747936407279174,10.149740892118087,0.014060015417722496
"KMeans(clusters=4, init=random)",2.0,0.13889849833667683,0.14803350774092397,1583.8510594528661,0.35068880426957355
"OPTICS(min_samples=3, distance_metric=euclidean)",2.0,-0.003985027218606012,-0.005556511738306174,8.938850024733481,-0.01880636676091429
"KMeans(clusters=4, init=random)",3.0,0.29630521938293286,0.30724909123048477,1651.5252538218072,0.36901215938990684
"OPTICS(min_samples=3, distance_metric=euclidean)",3.0,-0.013731385619484126,-0.007284180632184609,8.114011526130446,-0.046138251934015065
"KMeans(clusters=4, init=random)",5.0,0.6754029992434563,0.6321826273982494,1969.3587652148003,0.39662089959827607
"OPTICS(min_samples=3, distance_metric=euclidean)",5.0,-0.001288630844341292,0.06412269100160503,9.962420397987957,-0.004022127158663483
"KMeans(clusters=4, init=random)",7.0,0.6992461407933682,0.6972011449065615,2143.009311357883,0.41490888583939833
"OPTICS(min_samples=3, distance_metric=euclidean)",7.0,0.02185776675090999,0.23015368215382542,10.428060528046444,0.0019379512210906953
"KMeans(clusters=4, init=random)",9.0,0.8833313776617775,0.8609406528255441,2161.380259731906,0.4103910024967946
"OPTICS(min_samples=3, distance_metric=euclidean)",9.0,0.21130895787195408,0.5699098604294581,14.48982193695844,0.20027608472950714
