,area,perimeter
0,14.96685305483661,15.159693947718987
1,14.70500227203994,14.722207131466503
2,15.303219523748364,13.923070948709993
3,14.356533677677445,14.465772894343187
4,16.190564147581963,14.757035233779206
5,14.23366267089319,14.067035767861732
6,14.612951364814025,14.129901633137585
7,13.931384667685979,14.236807029082398
8,16.33920837347171,15.32169719946385
9,16.38753976073176,14.743097370892675
10,15.744162226644015,14.91894857866635
11,13.679117760620086,14.474259573573898
12,14.057544330391238,14.3571280106021
13,14.31471017336827,13.40907689527451
14,12.247785146861633,14.216931577606635
15,13.765465785980805,13.911979405686504
16,14.330400764918865,13.558427063344576
17,16.690699645445488,16.148995452432583
18,13.950719438916707,13.133068735852326
19,11.841437885491679,13.323843044023395
20,13.770561206406434,14.309358678582072
21,14.571700543628872,13.843617263040597
22,16.05197905223831,14.993990640056998
23,11.376527388729194,13.497435986943188
24,13.897659959370129,14.65389014567449
25,16.868052427811612,15.8017268964351
26,13.628470473171792,13.37749804264802
27,12.386677415526119,13.707086711287749
28,12.933258504503574,13.584007843385642
29,13.89315797487638,14.27111813310255
30,12.531054833696802,13.896481908012852
31,15.850489742976476,14.896696422504997
32,14.492145387445264,14.100647438884678
33,14.519595780962213,14.169496108342244
34,14.914247430636582,14.41353510928578
35,15.465447586494246,14.966777357137154
36,16.034847193329746,15.047775008363784
37,17.86487027476051,15.938052656402924
38,14.81285168243208,14.523806906720171
39,13.295456291133164,13.065286930825696
40,13.910948888750136,14.327315058469578
41,13.32767176877755,13.927462394806682
42,12.701137257362962,14.633629555586868
43,15.282644535611633,14.875795754354508
44,15.466023388478314,13.699149962801611
45,13.65374818085908,13.93706052469655
46,15.346240425665354,14.655035011155483
47,15.098177523549593,14.404606928900327
48,14.733950927382589,14.702431373670136
49,14.935034810853672,14.647164493423658
50,14.369408325698414,14.594014911915146
51,16.003915990037026,14.566274818377039
52,14.871011102879685,14.59968640785899
53,13.940282412533831,13.762128839875212
54,15.215276444766637,14.43964172961841
55,14.798150981066337,14.486742642788206
56,14.558830423471436,14.266005022766496
57,14.7046576440181,14.05818169995869
58,14.851058183285033,14.99625095343726
59,12.26938889783025,13.660194894909033
60,11.849770410867,13.606566748709932
61,11.305176897111242,12.876022060278146
62,12.312712283114882,13.125070266000565
63,13.381292696225815,14.706438729265368
64,12.959494809676269,14.616279673325632
65,12.55741598630835,13.683227705960599
66,14.355109338093753,14.076287708741791
67,14.4796615491668,14.429828479822076
68,14.202742917479524,14.34009099271157
69,12.983861254713744,14.445636766425032
70,17.741749384235312,16.252927264457085
71,17.307195893334534,16.68295357260851
72,16.75645325998666,15.271989952471511
73,18.87255593788221,16.463508169689696
74,17.040015845396557,15.236121128921127
75,16.72312455027374,15.705841925988443
76,17.356628337700172,15.269922502281352
77,20.856371242229102,17.121894301799486
78,19.158401618208526,15.344465828799551
79,18.072277388686523,15.585216238666586
80,16.539915459709693,15.254503720553524
81,18.80672583127646,16.170835780386177
82,19.417618408024683,16.76766583027555
83,19.88871436420243,16.584620046343957
84,19.757775501081746,16.261730487648556
85,18.62595368769574,16.027204174640506
86,18.209443955832388,16.922224156926536
87,18.972437725798038,16.604039320804645
88,21.130688361951826,16.82160686737018
89,20.333546969380336,16.73540070017238
90,20.784551279113394,17.169199074894358
91,18.842112280366788,15.74050038403925
92,19.147102630191885,16.17507512945483
93,18.92546844910156,16.37304473520148
94,18.653272420907825,15.843037190432414
95,16.968611324050464,16.07950240847147
96,18.95368977278182,16.99257078037996
97,18.658788216152335,16.771916777741225
98,18.040546601565016,16.098909853000222
99,19.588918316963348,16.666693519973013
100,17.020982867900756,14.928423459529819
101,16.27653466851199,15.328746977074514
102,20.458844307131148,15.88426411951901
103,18.779274997993866,15.767471438265266
104,18.82800272163555,15.34629225394503
105,18.72479924919952,16.15104278005438
106,19.53940351988122,16.089077204778278
107,17.739615786608645,15.348417465350625
108,19.557790107033036,15.526359637022537
109,19.406255009750883,15.897805034370549
110,17.854928786440276,16.030437756260415
111,19.430415563530868,17.064441245133295
112,20.603634680856107,16.157187297465498
113,19.23485282836593,17.06036167633912
114,20.98719632424816,17.037070598211216
115,18.92452269425798,16.64316032013415
116,19.24310767897745,15.303167010557146
117,18.715567411442972,15.94704106633369
118,17.812050894059837,16.233248248574373
119,20.863070767833815,17.24620267342636
120,20.47171079817776,16.803088023458848
121,17.725142154334986,16.94754426070873
122,16.211130511396437,14.610686380996425
123,17.958276430163203,16.105335537972135
124,14.694981901477343,13.408607141901289
125,18.6449713711695,16.41173527432776
126,18.87319108962835,16.312545040605883
127,18.215783569682568,15.777482586834674
128,20.27107458118953,17.03212989168038
129,16.901188020883197,15.687424798321562
130,18.237902669165376,16.037886343515304
131,18.510660598687377,15.418652689053792
132,15.015397200319883,16.379094983747
133,15.800714836448826,15.205063208797386
134,15.347092438902969,14.663202757647223
135,15.478695884334817,15.285226048273238
136,17.469473988714547,15.06982566496908
137,16.0833693828944,15.08514339504241
138,15.806807530010762,14.850216618510807
139,16.120244441337338,15.269602678189028
140,12.407695607081841,13.715517608761163
141,14.503708684766346,14.76115504465083
142,13.196519247778246,13.754493174567024
143,10.66466226835607,12.410272139421268
144,11.917809116996544,12.968527477021073
145,11.972599246294488,12.654838781149467
146,11.71485333583804,12.51339587292057
147,12.813847219729196,13.871912709522032
148,12.912806194668404,13.661438423400142
149,11.451788029904215,13.856350634563661
150,11.887153210253883,13.210715490188358
151,11.88243522451948,14.106000430075538
152,11.538062754490754,13.11450613438654
153,11.270469555378302,13.0249124385452
154,11.628941241701547,13.709877632329011
155,11.084932244934386,12.995961952487932
156,11.893805215029825,12.759866416085876
157,12.729002162118924,13.82314755129345
158,11.174484644887006,13.746125219854319
159,11.588049538321306,13.689160849010209
160,13.192935050516068,15.144633070751622
161,11.918582360406837,13.236171681911314
162,12.271044979530219,14.235772160433047
163,12.437164811548481,13.862592656092426
164,10.753807850197047,13.778697030988605
165,11.725245678186548,12.760368630749632
166,12.573486610181314,13.597150705301011
167,13.273985176322393,13.879931293851147
168,11.158020040056774,12.75260010227459
169,11.349698719662664,13.028273309636772
170,10.7347587445882,12.967071026690592
171,11.566202441495218,13.146416039074568
172,11.061604917806818,13.267861428592461
173,11.685886278072251,13.125732323918601
174,10.896094210437811,13.081009788685519
175,11.166049992039477,13.169240324410842
176,11.482819498427961,13.557233991259457
177,10.893246188452657,12.885678715923246
178,10.97129710063596,13.467061888422592
179,12.667328133789052,14.303746238355613
180,10.69176333845524,12.707058599641499
181,13.37118481168591,13.808221330791508
182,12.574860269647559,13.155106884313287
183,10.909214570750233,13.464006714339595
184,12.841987667630203,13.5209660257306
185,11.30585963915812,12.968034965776807
186,11.580904343227148,13.77912073378867
187,11.198734115128754,13.075677422355941
188,12.275471758283572,12.962354862201673
189,10.660150705080918,12.546436573267927
190,11.83270021803401,12.89481818933164
191,11.294805890169258,12.602826232390065
192,12.263694083164843,12.849213258302143
193,11.181805115018753,13.32516560336657
194,12.578043011260169,13.217364843925779
195,13.235771222852497,14.177381493177226
196,12.38443101887431,13.701904377178462
197,13.297326095450611,13.29801409983948
198,12.670943496090736,12.578941340999563
199,13.039785360516738,13.334912550909163
200,13.693861305088335,13.340238159252369
201,12.375147813518968,13.061063602724275
202,11.567011488956135,12.480840296584619
203,12.164836657454675,13.255583778439053
204,12.9545597062278,14.240918439337696
205,12.25624999067142,13.245978442109475
206,11.211336932811456,13.087566657098668
207,13.459374125879894,14.025290878038062
208,11.784942852840922,12.941565403880546
209,12.498344377951087,13.058611062677816
