,algorithm,clustering_algorithm,dimensions,ari,ami,ch,sc,mechanism,epsilon
0,grid-kd-Laplace,KMeans(clusters=4),2,0.4558043327356744,0.45308022010136606,1701.5623886339158,0.3730373453490583,grid-kd-Laplace,0.5
1,grid-kd-Laplace,AgglomerativeClustering(clusters=2),2,0.3943618737157437,0.3070192472797192,880.8784063633778,0.28956978694568053,grid-kd-Laplace,0.5
2,grid-kd-Laplace,OPTICS(min_samples=4),2,0.016165399918737028,0.10509917784203962,29.457958488053713,0.2839523823747089,grid-kd-Laplace,0.5
3,grid-kd-Laplace,KMeans(clusters=4),3,0.557767605979939,0.4920847034791815,1491.9565108912877,0.40932389985629286,grid-kd-Laplace,0.5
4,grid-kd-Laplace,AgglomerativeClustering(clusters=2),3,1.0,1.0,725.9702543607455,0.7599496185941426,grid-kd-Laplace,0.5
5,grid-kd-Laplace,OPTICS(min_samples=6),3,0.09276463653784736,0.12260753711576552,42.45873007034113,0.312620623564532,grid-kd-Laplace,0.5
6,grid-kd-Laplace,KMeans(clusters=4),4,0.43965731119476104,0.3906284371493972,741.8856103496145,0.2741026949167493,grid-kd-Laplace,0.5
7,grid-kd-Laplace,AgglomerativeClustering(clusters=3),4,0.0731473113160982,0.14715826598865694,557.6285461640261,0.24125402330653128,grid-kd-Laplace,0.5
8,grid-kd-Laplace,OPTICS(min_samples=18),4,0.07350413866753926,0.12908940580955197,59.33616800232844,0.2742754674076952,grid-kd-Laplace,0.5
9,grid-kd-Laplace,KMeans(clusters=4),5,0.33310633179368365,0.36207636232603085,583.8532524438106,0.2450626715325702,grid-kd-Laplace,0.5
10,grid-kd-Laplace,AgglomerativeClustering(clusters=3),5,0.580811538491518,0.4569981432674509,453.5880669168379,0.25649447822636284,grid-kd-Laplace,0.5
11,grid-kd-Laplace,OPTICS(min_samples=18),5,0.11999814025163161,0.12412727301116541,48.804269559875145,0.20531499287364033,grid-kd-Laplace,0.5
12,grid-kd-Laplace,KMeans(clusters=4),6,0.469331357637446,0.46581582185142006,526.452144752134,0.23254924280777045,grid-kd-Laplace,0.5
13,grid-kd-Laplace,AgglomerativeClustering(clusters=3),6,0.714084413207103,0.5833433593585883,474.0671767358305,0.2444370438220887,grid-kd-Laplace,0.5
