area,perimeter,compactness,length of kernel,width of kernel,asymmetry coefficient,length of kernel groove
16.944,15.314,0.8081,5.9646,3.1912000000000003,2.30328,5.3314
14.826,14.346,0.8081,5.2542,3.4718,0.7651,4.9252
14.826,14.346,0.83014,5.2542,3.1912000000000003,2.30328,4.9252
14.826,14.346,0.8962600000000001,5.2542,3.4718,2.30328,4.9252
16.944,15.314,0.87422,5.6094,3.4718,0.7651,5.3314
14.826,14.346,0.8962600000000001,5.2542,3.1912000000000003,2.30328,4.9252
16.944,15.314,0.8081,5.6094,3.1912000000000003,3.8414599999999997,5.3314
14.826,13.378,0.9183,5.2542,3.1912000000000003,2.30328,4.9252
19.061999999999998,17.25,0.9183,5.9646,3.4718,2.30328,5.7376000000000005
16.944,15.314,0.8962600000000001,5.9646,3.4718,2.30328,5.3314
16.944,15.314,0.9183,5.6094,3.1912000000000003,3.8414599999999997,5.3314
14.826,13.378,0.9183,5.6094,3.1912000000000003,2.30328,4.9252
14.826,14.346,0.8081,5.6094,3.1912000000000003,3.8414599999999997,4.9252
14.826,14.346,0.8081,5.6094,3.1912000000000003,3.8414599999999997,4.9252
14.826,13.378,0.85218,5.6094,3.1912000000000003,2.30328,4.9252
14.826,14.346,0.9183,5.2542,3.1912000000000003,3.8414599999999997,4.9252
14.826,14.346,0.9183,5.2542,3.4718,5.37964,4.9252
16.944,14.346,0.87422,5.6094,3.4718,2.30328,4.9252
16.944,14.346,0.9183,5.2542,3.4718,2.30328,4.519
14.826,13.378,0.8081,5.2542,2.9106,3.8414599999999997,4.9252
14.826,13.378,0.8081,5.6094,3.1912000000000003,2.30328,5.3314
15.17179149948883,14.1931353641271,0.8942098559038316,5.518534295862,3.1691156162568257,2.6885524627648167,5.218783631559692
19.061999999999998,15.314,0.9183,5.6094,3.4718,0.7651,4.9252
12.708,12.41,0.9183,5.2542,2.9106,0.7651,4.9252
16.944,15.314,0.8081,5.9646,3.1912000000000003,2.30328,4.9252
16.944,15.314,0.9183,5.9646,3.4718,0.7651,5.3314
12.708,14.346,0.9183,5.6094,2.9106,3.8414599999999997,4.9252
12.708,13.378,0.9183,5.6094,2.9106,2.30328,4.9252
15.376150458364622,14.294675481005827,0.880774986363727,5.540200741946298,3.2210014346906815,2.7540007108378237,5.038000378423927
14.826,12.41,0.8081,5.6094,3.1912000000000003,3.8414599999999997,4.9252
14.109199387996481,14.009840894632028,0.8691917611575998,5.454078890174026,2.9749296167577817,0.8550646929951594,5.056007647386451
16.944,15.314,0.9183,5.6094,3.4718,3.8414599999999997,5.3314
14.826,15.314,0.8081,5.6094,3.1912000000000003,3.8414599999999997,5.3314
16.944,14.346,0.9183,5.6094,3.1912000000000003,2.30328,4.9252
16.944,15.314,0.9183,5.6094,3.1912000000000003,2.30328,5.3314
16.944,15.314,0.85218,5.6094,3.4718,2.30328,5.3314
16.944,15.314,0.9183,5.9646,3.4718,2.30328,5.3314
19.061999999999998,14.346,0.9183,5.9646,3.7524,2.30328,5.3314
16.944,15.314,0.9183,5.6094,3.1912000000000003,3.8414599999999997,5.3314
16.944,13.378,0.8081,5.6094,3.1912000000000003,6.91782,4.9252
14.826,14.346,0.8081,5.6094,3.1912000000000003,2.30328,5.3314
14.826,14.346,0.83014,5.2542,3.1912000000000003,2.30328,5.3314
14.826,13.378,0.83014,5.2542,3.1912000000000003,2.30328,4.9252
16.944,14.346,0.9183,5.9646,3.4718,5.37964,5.3314
16.944,13.378,0.8962600000000001,5.6094,3.4718,3.8414599999999997,5.3314
15.234204563530556,13.805185169765657,0.897646944822527,5.360678236061157,3.1511823057101953,1.5599810784810875,4.960991317928774
16.012182444146717,14.871552621154219,0.8984771303438936,5.712914110840419,3.3942995798499194,1.3673224220771076,5.131821532711466
16.944,13.378,0.8081,5.6094,3.4718,2.30328,5.3314
16.944,14.346,0.8081,5.6094,3.1912000000000003,2.30328,4.9252
16.944,15.314,0.8081,5.6094,3.1912000000000003,2.30328,5.3314
16.944,13.378,0.9183,5.6094,3.1912000000000003,3.8414599999999997,5.3314
16.944,14.346,0.8081,5.6094,3.4718,5.37964,5.3314
16.944,14.346,0.9183,5.9646,3.1912000000000003,3.8414599999999997,5.3314
15.630968460041391,14.109228476358625,0.9007252495392054,5.495338630847121,3.2002007326522426,3.328728633823704,5.223625202306762
14.826,13.378,0.9183,5.6094,3.1912000000000003,0.7651,5.3314
16.944,15.314,0.9183,5.6094,3.1912000000000003,2.30328,5.3314
14.826,14.346,0.9183,5.2542,3.4718,2.30328,4.9252
16.944,13.378,0.9183,5.2542,3.4718,0.7651,4.9252
16.944,15.314,0.9183,5.6094,3.4718,2.30328,5.3314
12.708,13.378,0.9183,5.2542,2.9106,0.7651,4.519
12.708,12.41,0.83014,4.899,2.9106,2.30328,4.519
12.708,13.378,0.9183,4.899,2.9106,2.30328,4.519
13.817268735892611,13.252328493623372,0.9058419981341804,5.078947197849529,3.042201489314568,3.2199680218893683,4.605002923339162
14.826,14.346,0.8081,5.6094,3.1912000000000003,3.8414599999999997,4.9252
14.00879821917576,14.066648721124125,0.8709954113790768,5.261596855091407,3.0259904760845138,1.1760061489692604,4.782002092599003
14.826,13.378,0.8081,5.2542,3.1912000000000003,2.30328,4.519
15.551751198737762,14.094626440348211,0.8218766197508175,5.635094732691038,3.1863272192301575,1.3110170149160558,5.1493695517526445
14.826,14.346,0.8081,5.6094,3.1912000000000003,2.30328,5.3314
14.826,14.346,0.8081,5.6094,3.1912000000000003,0.7651,5.3314
14.826,13.378,0.8081,5.2542,2.9106,3.8414599999999997,4.9252
18.901933775319353,15.907506614988982,0.8983276346172746,6.165478986732193,3.5708606872057946,4.075523885319934,6.0600588189592
19.061999999999998,16.282,0.9183,5.9646,3.4718,5.37964,5.7376000000000005
19.061999999999998,16.282,0.9183,5.9646,3.4718,3.8414599999999997,5.7376000000000005
21.18,16.282,0.9183,5.9646,4.033,2.30328,6.1438
18.048374403601073,15.588967310657328,0.9046627630420572,6.016629088687466,3.4860681145194223,4.004050359020133,5.841017568657481
19.061999999999998,16.282,0.9183,5.9646,3.4718,5.37964,5.7376000000000005
19.061999999999998,15.314,0.8081,5.9646,3.4718,3.8414599999999997,5.7376000000000005
21.18,17.25,0.87422,6.675,3.7524,3.8414599999999997,6.55
21.18,17.25,0.8081,6.3198,3.7524,5.37964,6.55
19.061999999999998,16.282,0.9183,5.9646,3.4718,2.30328,5.7376000000000005
16.944,14.346,0.8081,5.6094,3.4718,5.37964,5.7376000000000005
20.47846090734154,16.491267446978924,0.8203257047539736,5.981232115762397,3.8716566892420468,5.327736922381195,5.880100871988302
21.18,16.282,0.8081,6.3198,4.033,5.37964,6.1438
20.583324704075057,16.627886297185313,0.8377707382921818,6.396799080134075,3.7806885463353765,1.4704155816212034,6.273158460510784
19.061999999999998,17.25,0.8081,6.3198,3.7524,2.30328,6.1438
19.061999999999998,16.282,0.85218,6.3198,3.7524,2.30328,6.1438
21.18,16.282,0.8081,5.9646,3.7524,2.30328,6.1438
21.18,16.282,0.9183,6.675,3.7524,3.8414599999999997,6.55
21.18,17.25,0.8081,6.675,4.033,5.37964,6.1438
21.18,16.282,0.8081,6.3198,4.033,5.37964,6.1438
21.18,16.282,0.9183,6.675,3.7524,2.30328,6.55
19.061999999999998,16.282,0.8081,6.3198,3.7524,3.8414599999999997,6.1438
19.061999999999998,16.282,0.8081,6.3198,3.7524,3.8414599999999997,6.1438
19.098591586113244,15.657918828542435,0.8477122417099828,6.0587023945821405,3.8677955951868914,5.999348034748279,5.877568069500301
19.061999999999998,16.282,0.8081,6.675,3.4718,5.37964,6.55
16.944,16.282,0.8081,5.9646,3.4718,3.8414599999999997,6.1438
21.18,17.25,0.8081,6.3198,3.7524,3.8414599999999997,6.1438
21.18,17.25,0.9183,6.3198,3.4718,2.30328,6.55
19.061999999999998,16.282,0.8081,6.3198,3.4718,2.30328,6.1438
21.18,16.282,0.9183,6.3198,3.7524,2.30328,6.1438
16.944,14.346,0.8081,5.6094,3.4718,3.8414599999999997,5.7376000000000005
19.061999999999998,16.282,0.8962600000000001,5.9646,3.7524,2.30328,5.7376000000000005
21.18,16.282,0.8962600000000001,5.9646,4.033,3.8414599999999997,6.1438
21.18,17.25,0.8081,6.3198,3.7524,3.8414599999999997,6.1438
19.061999999999998,16.282,0.8081,6.3198,3.7524,3.8414599999999997,6.1438
21.18,17.25,0.9183,6.3198,3.7524,2.30328,5.7376000000000005
19.711961354289276,16.110511831451788,0.8957405091109034,6.152672537200247,3.806833323244313,2.8428600650520863,6.2000462901080695
19.061999999999998,16.282,0.9183,5.9646,3.4718,3.8414599999999997,5.7376000000000005
21.18,16.282,0.8081,6.675,3.7524,3.8414599999999997,6.55
19.061999999999998,15.314,0.9183,6.3198,3.7524,2.30328,5.7376000000000005
19.061999999999998,16.282,0.9183,6.3198,3.7524,2.30328,5.7376000000000005
21.18,16.282,0.8081,6.3198,3.7524,3.8414599999999997,6.1438
20.252321622863402,16.656881446559776,0.8202271359792687,6.163710165658789,3.9089383667562276,2.1076666509790485,5.923892171419102
21.18,16.282,0.8081,6.3198,3.7524,6.91782,6.1438
21.18,17.25,0.85218,6.675,4.033,5.37964,6.1438
21.18,17.25,0.8081,6.3198,3.7524,2.30328,6.1438
21.18,16.282,0.83014,5.9646,3.7524,3.8414599999999997,5.7376000000000005
21.18,16.282,0.8081,6.3198,3.7524,3.8414599999999997,6.1438
21.18,16.282,0.9183,6.3198,3.7524,3.8414599999999997,6.1438
21.18,17.25,0.9183,6.3198,3.7524,2.30328,6.1438
21.18,16.282,0.9183,6.3198,4.033,5.37964,6.1438
19.061999999999998,17.25,0.8081,5.9646,3.4718,3.8414599999999997,6.1438
17.139393043097172,15.652237626175769,0.905304028063453,5.7699864177691085,3.3897316568578035,4.285123554315297,5.703164683985106
21.18,15.314,0.9183,5.9646,3.7524,2.30328,5.7376000000000005
16.944,14.346,0.9183,5.2542,3.4718,3.8414599999999997,5.3314
21.18,15.314,0.8081,6.3198,3.7524,3.8414599999999997,6.1438
21.18,16.282,0.9183,6.3198,3.4718,3.8414599999999997,6.1438
19.061999999999998,16.282,0.8081,5.9646,3.7524,2.30328,5.7376000000000005
21.18,17.25,0.85218,6.675,3.7524,2.30328,6.1438
19.061999999999998,16.282,0.9183,5.6094,3.7524,5.37964,5.7376000000000005
19.64231393150033,15.829740838379207,0.8945007951566238,5.972981054626629,3.752760388728276,2.8365324278139195,5.962242991991697
21.18,15.314,0.8081,6.3198,3.7524,2.30328,6.1438
16.944,15.314,0.9183,5.9646,3.1912000000000003,3.8414599999999997,5.7376000000000005
16.644230395176134,15.466137025103926,0.8800424467212241,5.837732725188695,3.3906747459639774,4.267748086857982,5.794712080266179
16.427019118459544,14.803806988957684,0.8730222374216622,5.774253680821005,3.406976506264575,4.971980467126695,5.847018363089861
16.944,14.346,0.9183,5.6094,3.4718,3.8414599999999997,5.3314
18.408823909366582,15.56369031688811,0.8310381013295527,6.138352538617378,3.5765932707665242,3.5259606427735006,5.970992496361435
16.944,14.346,0.8081,5.9646,3.1912000000000003,2.30328,5.7376000000000005
16.090942189356987,15.307597114606265,0.8929547285048162,5.8120902408556425,3.289546743358889,2.726879758358212,5.751560726618725
16.944,15.314,0.9183,5.9646,3.4718,3.8414599999999997,5.7376000000000005
14.826,14.346,0.9183,5.6094,2.9106,5.37964,5.3314
14.826,14.346,0.8081,5.6094,3.1912000000000003,6.91782,5.3314
14.826,15.314,0.8081,5.2542,3.1912000000000003,5.37964,5.3314
14.826,14.346,0.8081,5.2542,2.9106,5.37964,5.3314
14.826,14.346,0.8081,5.6094,2.9106,3.8414599999999997,5.3314
12.708,12.41,0.8081,5.2542,2.63,6.91782,5.3314
12.708,13.378,0.8081,5.2542,2.63,2.30328,5.3314
12.708,13.378,0.8081,5.2542,2.9106,3.8414599999999997,4.9252
14.826,13.378,0.8081,5.2542,2.9106,3.8414599999999997,5.3314
12.708,12.41,0.8081,5.2542,2.63,5.37964,5.3314
12.708,13.378,0.87422,5.2542,2.9106,5.37964,5.3314
13.39198565971509,13.543714077421063,0.8233797755736951,5.403167056759007,2.775964136142228,6.991992688614367,5.26999686611492
14.826,14.346,0.87422,5.6094,2.9106,5.37964,5.3314
12.293416704585521,12.94995780766545,0.9108317501173421,5.26644629959298,2.6922575099659296,3.3320304824626716,5.001006323147518
12.708,13.378,0.8081,5.2542,2.63,3.8414599999999997,5.3314
12.708,13.378,0.8081,5.2542,2.63,5.37964,5.3314
12.708,13.378,0.9183,5.2542,2.9106,3.8414599999999997,4.9252
14.826,15.314,0.8081,5.6094,2.9106,5.37964,5.3314
12.708,12.41,0.8081,5.6094,2.63,3.8414599999999997,5.3314
12.708,12.41,0.9183,5.2542,2.63,5.37964,5.3314
14.644233242381251,13.693064881585126,0.8380483461040673,5.452215340590811,2.8792699476346946,3.082024406333794,5.491013855460617
12.708,12.41,0.9183,5.2542,2.9106,3.8414599999999997,5.3314
14.826,14.346,0.9183,4.899,2.9106,5.37964,4.9252
13.553077674211618,14.044411085249648,0.8436043894062613,5.329921285488193,2.967928462355695,4.419073576645866,5.17600989395377
12.708,12.41,0.9183,4.899,2.9106,6.91782,4.9252
14.826,12.41,0.8081,5.2542,2.9106,2.30328,4.9252
12.708,13.378,0.8081,5.2542,2.9106,5.37964,5.3314
14.826,12.41,0.9183,5.6094,2.9106,3.8414599999999997,5.3314
12.708,12.41,0.8081,5.2542,2.63,3.8414599999999997,5.3314
12.708,12.41,0.8081,5.2542,2.63,3.8414599999999997,4.9252
12.251307871639861,13.02665684207112,0.8242429922416561,5.325082680562008,2.701017540314712,6.735011698726426,5.162997944657892
12.708,13.378,0.83014,5.2542,2.9106,6.91782,4.9252
12.708,12.41,0.9183,5.2542,2.63,3.8414599999999997,4.9252
12.708,13.378,0.83014,5.2542,2.63,5.37964,4.9252
12.708,12.41,0.9183,5.2542,2.63,5.37964,5.3314
11.785330742571732,13.265098485573601,0.837768697484067,4.976250149435987,2.8204115437948767,4.772826499828524,5.063076750013318
12.708,12.41,0.9183,4.899,2.63,5.37964,4.9252
10.59,12.41,0.8081,5.2542,2.63,5.37964,4.9252
12.708,12.41,0.8081,5.2542,2.9106,5.37964,4.9252
14.826,13.378,0.83014,5.2542,2.9106,2.30328,5.3314
11.884279895441951,13.356342124402222,0.9169257662321303,5.1145111276623,2.7621582355260816,4.955142894476444,4.824931236801489
12.708,13.378,0.9183,5.2542,2.9106,5.37964,5.3314
12.91111508354615,13.458457032699767,0.8122692655500505,5.220490403342771,2.897833545769168,4.858905937384663,5.157851995735791
12.708,12.41,0.9183,5.2542,2.9106,5.37964,5.3314
14.826,13.378,0.85218,5.6094,2.9106,6.91782,5.3314
12.708,13.378,0.83014,5.2542,2.63,3.8414599999999997,5.3314
12.708,12.41,0.9183,5.2542,2.63,5.37964,5.3314
12.708,12.41,0.8962600000000001,5.2542,2.63,3.8414599999999997,4.9252
12.708,12.41,0.9183,5.2542,2.9106,6.91782,4.9252
12.708,12.41,0.8081,4.899,2.9106,5.37964,4.9252
12.708,13.378,0.9183,4.899,2.63,5.37964,4.9252
12.030430715646203,12.992162715746993,0.9014864942600719,5.103754428361073,2.793104081523634,3.9824760264977024,5.001966969947807
12.708,12.41,0.9183,5.2542,2.9106,3.8414599999999997,5.3314
12.708,13.378,0.9183,5.2542,2.63,5.37964,4.9252
14.826,12.41,0.9183,5.2542,2.9106,3.8414599999999997,4.9252
14.826,13.378,0.8081,5.2542,3.1912000000000003,5.37964,4.9252
13.885546619975003,13.748125713889412,0.9045728462301253,5.214432396333566,3.0566499996627465,5.48408404924965,4.958161845245573
14.826,13.378,0.8962600000000001,5.2542,3.1912000000000003,5.37964,4.9252
14.826,14.346,0.8081,5.2542,2.9106,3.8414599999999997,5.3314
13.809600905895072,13.262091366493985,0.9162862001964746,5.075901254462338,3.155655884479258,2.8284672225922898,4.829730690386316
12.942255609637511,13.585188740148563,0.8162272301235135,5.206760423355899,2.9834958268294036,5.469585714046728,5.045766817767946
13.663910296260642,13.545206910756663,0.8814803425907451,4.973960693754023,3.1341733604417823,2.2999520944580043,4.745047950202425
12.708,12.41,0.9183,4.899,2.9106,3.8414599999999997,4.9252
13.633033769066717,13.174818047796252,0.8463645730692614,5.180159595054358,3.089348558283109,8.455616100269944,5.000239454521547
12.708,13.378,0.9183,5.2542,2.9106,3.8414599999999997,4.9252
12.708,13.378,0.9183,5.2542,2.9106,3.8414599999999997,4.9252
12.708,12.41,0.9183,5.2542,2.9106,3.8414599999999997,4.9252
14.826,14.346,0.9183,5.2542,3.1912000000000003,8.456,4.9252
12.708,13.378,0.8081,5.2542,2.9106,3.8414599999999997,4.9252
12.708,13.378,0.9183,5.2542,2.9106,5.37964,4.9252
