area,perimeter
15.404287357778529,14.610443492482087
15.010009648850465,14.649676978824074
14.78627044584109,14.30834724612826
13.78568594909486,14.179525364561972
15.873675770228997,15.281380896660302
14.699291631306101,14.416067542724004
14.520860575864006,14.833403915343403
14.068466928330468,14.10422419201008
16.63360430257259,15.486192954241618
16.49471950011348,15.067660951737954
14.976916377430129,14.51122985412242
14.196941881695023,13.779194605325536
13.797777091191145,13.947305039221762
13.733062457532029,13.77151304134899
13.840383840271194,14.14966007286531
14.61966744720977,14.234969341728092
14.002697660699177,13.800922415769707
15.690667903597916,14.768515179395715
14.271471143696495,14.396760214720162
13.017760767189662,13.505786755582477
14.222802674531877,14.437821169106487
13.787435230125283,14.135657124704828
15.8121073200373,14.990858045880977
12.026908147224141,13.279995862747219
15.220271191034673,14.832827514696438
16.208867046296774,15.050553524841408
12.92642187347114,13.715650656042788
12.647699136729658,13.702396302544612
14.091687053036035,13.882174267172172
13.372456392920835,14.24174311785246
13.082282899347145,13.581187738888396
15.593388726687344,14.86948472682421
14.006739718488864,14.042202294272128
13.934037878915731,14.175529984545888
15.26395268186877,14.417506562762483
15.991770523616296,15.188384376552802
16.165784993892657,15.215648776158448
16.955179426783367,15.535019912197987
14.73431623475791,14.603059191197602
14.143833237121726,14.191042047815074
13.992646812868013,13.977106508217684
13.51037790128412,13.538356858364402
13.226825034655473,13.553896788826604
15.896936788753104,14.925603504472065
15.564665720608957,14.825313614993709
13.701498463845178,14.06881050128385
15.382863770053017,15.091969470899354
15.06566834742964,14.544290399511704
14.822718627343193,14.66967483822846
14.8586952165708,14.617708387094915
14.223328498107955,13.92504732718446
15.827321859759714,14.781748990571419
14.455039302781923,14.42836837418701
14.20343742941908,14.14993514771825
14.331600454172074,14.363412704321902
14.870003623458004,14.988623184311344
14.491729175076737,14.599641035120552
14.87680645977032,14.404868193333382
15.446133563730179,15.016908118703855
11.99888846503602,13.417989949080352
11.591577119959629,13.07877393489814
11.028899421673975,12.955239795264534
12.668826129222738,13.098071043531906
13.344884206095935,13.822884810086848
12.72786898380409,13.728766992980354
12.955685324946973,13.52292495850027
14.378064246406828,14.274304434326973
13.858929068401164,14.20804791121037
14.83802544508548,14.521762752170895
12.830960855030604,14.012108955074988
17.510643765033826,15.907597907200062
17.142884862167648,15.546394927741344
17.412304569563098,15.724323046857856
19.364879188835488,16.626108542123504
16.562174595672847,15.631440647707638
16.785026805406353,15.695412100362324
17.512207236648724,15.85700809223147
20.653110074080317,17.206822535083056
19.04861960984269,16.547051874360136
16.991506026687134,15.411949279248352
16.503263424136936,15.271176214047058
18.705334529232907,16.12239779237611
20.473266630251523,16.805201989428316
19.968795706239014,16.45409301441273
19.246607918426207,16.582391036922687
18.34827060848021,15.823990849913175
18.735563872211408,16.115177386577795
19.229255856153397,16.50098564420673
20.824440785781896,16.87637324880991
20.969194554559817,17.1276483079103
20.044227992223075,17.03093054395731
18.835230151457765,16.165480296903414
18.519758139153083,16.25748818118457
18.453129957100575,15.915830611907356
18.320208077252524,16.605847781915504
16.10765377820912,15.252997618735588
19.201223236449287,16.569862812102166
19.38527561651207,16.693005572466497
18.106094530821352,16.138873090201983
18.735098502305792,16.316312934206362
16.34577417019888,15.211435118720066
18.221061914383895,15.978827848063997
19.500203778816072,16.61006823742433
19.34676828948445,16.83036869446705
19.05325517454607,16.447168559946594
18.817660807351007,16.291372889853154
18.857339027215108,15.755100903862717
17.5994662866011,15.834348308766804
20.08182567745682,16.593654696910647
18.46116913191976,16.30541260000646
18.78861592315525,16.322000305806277
19.598870978156878,16.831561499923115
19.26386687097686,16.242390372899692
19.127399240926295,16.366995146853927
20.699742316196215,17.215233083748778
19.15448843543593,16.447986379713107
18.97131344296879,16.173683564748384
18.864524583922822,16.747508939723772
18.75168320489471,16.2668096095171
19.90890100906309,16.82349664173917
20.556901170258744,16.78240482082694
18.322970436978608,16.633096094917377
16.123034923887968,15.654396122808922
18.325905559463287,16.079798304205475
16.074360301055542,14.697141784527433
18.93558159997844,16.576434252184406
18.704019859226,16.592101504206315
17.906628050107127,16.035121043192376
20.290184007079628,16.983851785342104
17.747987978781154,15.373213620320676
18.107460046200973,15.87710419915194
18.765227560256598,16.251345351616443
15.81336829108987,14.779574634295269
16.3543066002618,15.653048173029163
15.723950467140325,14.859156736708893
15.36694338338168,14.749601926932892
17.191565649435013,15.961509356114432
16.249120827156332,15.071434559334302
15.662362154234355,15.085221016814748
16.033429561465113,15.150415718722682
13.238259665577463,13.66715563817091
13.24849284513124,13.925244033479371
13.311518370208285,13.795541790720627
12.5096399302127,13.314345954717062
11.828068388914573,13.349578353689424
11.281045140956039,13.216716321296177
11.16877884094906,12.991789019807175
12.26043609333233,13.383788265605029
12.73722350263847,13.593280050781388
10.919943312875013,12.932968793639013
12.097859896555876,13.217192979244041
11.979132985877301,13.851143055271537
12.186060972124482,13.480751402280537
11.132902257937202,12.980614528816407
11.332818040250173,13.060955445005563
11.491426761548457,12.951141292277088
11.414869261190203,13.06500567176935
12.224995126990814,13.83355741555989
11.55746563628311,13.63903705771369
11.519084792898779,13.382966504036224
12.777796393075963,13.904129871778121
12.243805920587352,13.418890625542607
12.124339452683897,13.310874034038779
12.526210275792746,13.682080278703719
11.274191671412186,12.795340251269012
11.968346220568067,12.763308555620377
12.48310295158138,13.597564969216386
12.14349800719656,13.614839482937276
11.851316237827024,13.320241502092856
11.10081356640955,13.07871534865178
11.049724603899156,13.010684822607296
11.42574694983229,13.018467805914076
11.93535887231129,13.231613038738786
11.439268209607437,13.405297557335357
10.825014320519605,12.751570509639304
10.623464129232152,12.588713950871936
11.28944056397209,13.099548968345722
10.718204471393854,12.7886031616705
11.524969825230098,12.884010415397375
12.302360730306132,13.634145141579134
11.649531611236657,12.81663927168205
12.149301433833857,13.39008928196831
12.164636110102107,13.641786231394178
11.878078574792017,12.944527187718693
12.698869369654027,14.013925228214713
11.7694396034606,13.204540990543187
11.552187812096975,13.624101253573361
10.952690960578419,12.879251638653093
11.225490027738763,13.322628100242099
10.653447099805312,12.42533021689983
10.977350462092012,12.735003662913321
11.338796767058446,12.807518468575234
11.658680317193628,12.752177897173114
10.825558248796414,12.870789596303785
12.034880548765114,13.391897026197572
12.938751368740178,13.687032153104948
12.775196422112854,13.624317432544315
13.624031400389073,13.63864675691678
12.782824220799908,13.814121769203156
12.507535082557007,13.126079402309253
12.48933602394259,13.334696277993483
12.511229941813335,13.235545657333283
11.266084906533822,12.75224654442222
12.689191078172689,13.314200068763174
12.234725992595077,13.61011041722472
11.466151241790513,13.074167085147158
11.10192842341728,12.634751578231455
13.199953125842523,13.477967561590708
11.69023097122317,13.315554431471373
12.575279344597105,13.403495973137826
