area,perimeter
17.329090909090908,17.25
12.515454545454546,14.61
21.18,16.37
13.478181818181818,14.61
19.254545454545454,17.25
17.329090909090908,16.810000000000002
21.18,12.85
20.21727272727273,17.25
14.440909090909091,17.25
16.366363636363637,17.25
14.440909090909091,15.05
15.403636363636362,12.85
15.403636363636362,17.25
16.366363636363637,12.85
13.011401020125376,13.456403934512991
12.515454545454546,17.25
10.59,14.61
13.149794233416676,14.11514720421752
14.440909090909091,15.05
16.366363636363637,16.810000000000002
11.552727272727273,14.61
10.59,17.25
14.65907197352896,14.698450486278116
15.01950648930626,14.663700810260773
13.478181818181818,12.41
19.254545454545454,17.25
12.515454545454546,12.41
13.478181818181818,16.810000000000002
15.403636363636362,16.37
15.403636363636362,13.290000000000001
10.59,12.41
18.291818181818183,15.05
12.515454545454546,12.41
16.366363636363637,13.290000000000001
15.867295244396276,15.079546188052436
20.21727272727273,15.05
21.18,13.73
11.552727272727273,15.05
13.478181818181818,12.41
15.403636363636362,17.25
19.254545454545454,15.49
19.254545454545454,14.61
19.254545454545454,12.41
15.403636363636362,13.73
14.440909090909091,12.41
10.59,12.41
14.440909090909091,12.41
15.403636363636362,13.73
18.291818181818183,12.41
12.515454545454546,12.41
17.329090909090908,15.05
21.18,16.37
14.440909090909091,15.05
13.8372599292258,14.665811333749328
13.478181818181818,15.49
20.21727272727273,12.41
10.59,17.25
17.329090909090908,12.41
15.403636363636362,16.37
14.898144336308643,13.899962387092215
14.440909090909091,17.25
16.366363636363637,12.41
12.515454545454546,12.41
12.515454545454546,14.61
10.59,15.49
19.254545454545454,13.73
11.002668562713094,13.366257185450118
12.515454545454546,16.810000000000002
21.18,12.85
12.515454545454546,16.810000000000002
16.366363636363637,16.810000000000002
10.59,17.25
16.366363636363637,13.73
21.18,17.25
16.366363636363637,14.61
18.291818181818183,16.810000000000002
17.585211795039836,15.483168611712133
21.18,15.93
19.889156462626104,16.757975366508017
19.254545454545454,13.73
16.366363636363637,17.25
21.18,16.37
21.18,12.41
20.21727272727273,17.25
14.440909090909091,17.25
20.21727272727273,16.37
18.291818181818183,17.25
16.366363636363637,15.93
15.403636363636362,17.25
21.18,17.25
18.291818181818183,17.25
16.366363636363637,15.93
19.254545454545454,13.73
10.59,17.25
17.329090909090908,17.25
15.403636363636362,16.810000000000002
14.440909090909091,17.25
21.18,13.290000000000001
21.18,16.37
21.18,12.85
21.18,12.85
20.21727272727273,15.93
18.640993647925512,15.651162951865532
17.329090909090908,16.810000000000002
19.254545454545454,17.25
20.21727272727273,15.05
19.254545454545454,13.73
10.59,15.93
16.366363636363637,13.73
21.18,17.25
12.515454545454546,12.41
20.21727272727273,15.93
14.440909090909091,17.25
13.478181818181818,17.25
21.18,17.25
21.18,15.49
18.291818181818183,13.290000000000001
19.254545454545454,15.93
21.18,15.49
20.21727272727273,15.05
21.18,17.25
15.403636363636362,17.25
14.440909090909091,16.810000000000002
21.18,17.25
15.403636363636362,15.05
17.329090909090908,12.85
21.18,12.41
19.0580758069418,16.567433073647145
18.291818181818183,17.25
17.03923647969907,15.14171587532918
20.21727272727273,15.93
11.58135092101684,13.136869186784141
16.172298268526735,15.291082167240516
21.18,17.25
15.285713326998875,14.834547246146169
15.403636363636362,13.73
18.857198881755092,15.99085337367104
16.366363636363637,14.17
15.403636363636362,17.25
10.59,17.25
13.496107467248908,14.027243979647906
11.552727272727273,12.41
14.440909090909091,13.290000000000001
10.59,14.61
11.552727272727273,13.73
12.515454545454546,12.85
10.59,16.810000000000002
10.59,12.41
16.366363636363637,13.290000000000001
10.59,15.05
12.21790843211019,13.161454839544911
12.515454545454546,15.05
15.403636363636362,15.49
11.759338799353188,13.26824208036207
18.291818181818183,12.41
11.552727272727273,12.41
11.552727272727273,12.41
10.59,13.290000000000001
10.59,15.05
11.552727272727273,15.05
11.552727272727273,12.41
14.440909090909091,12.85
10.59,12.41
11.552727272727273,12.41
11.987202752153209,13.823057416274636
12.515454545454546,14.61
14.440909090909091,13.290000000000001
10.59,12.41
10.59,14.61
10.59,15.93
10.59,13.73
12.877537864512455,13.382062148948974
10.59,15.93
11.552727272727273,12.41
15.403636363636362,15.05
12.515454545454546,12.41
10.59,13.290000000000001
10.59,12.41
11.552727272727273,17.25
14.440909090909091,12.41
11.96099589106161,14.055438424308301
12.515454545454546,12.41
11.552727272727273,12.41
16.366363636363637,15.93
14.440909090909091,17.25
11.552727272727273,14.17
11.552727272727273,12.41
12.515454545454546,12.41
16.366363636363637,12.41
14.440909090909091,12.41
10.59,17.25
10.59,15.49
10.59,13.290000000000001
11.210271262485879,12.501986984188617
10.59,16.810000000000002
10.59,14.17
13.478181818181818,12.41
16.366363636363637,14.61
14.440909090909091,15.93
10.59,12.85
10.59,12.41
14.440909090909091,17.25
16.366363636363637,12.41
13.478181818181818,12.85
13.478181818181818,17.25
10.59,12.85
10.59,13.73
10.59,12.41
11.552727272727273,14.17
10.59,12.41
