area,perimeter
21.18,12.41
21.18,12.41
21.18,15.05
21.18,17.25
21.18,17.25
-30.97304371971456,8.513129765278201
21.18,17.25
10.59,17.25
21.18,17.25
-2.0073603058546823,-0.17579108206697036
21.18,17.25
10.59,17.25
21.18,17.25
19.254545454545454,17.25
21.18,12.41
-8.008133346161365,5.78623070570494
21.18,17.25
21.18,17.25
10.59,14.17
21.18,17.25
21.18,12.41
-14.231924076213456,-13.787290087381917
14.440909090909091,17.25
21.18,17.25
-105.68727621527518,10.906370373016848
21.18,12.41
21.18,12.41
-5.027833764008021,-49.73990717683299
9.582612838755157,1.1202071268111098
10.59,17.25
21.18,17.25
10.59,17.25
9.36573887835701,5.236561515651154
13.478181818181818,12.41
21.18,12.41
-37.09029128766977,1.7322395351840463
-27.0519851835415,-8.094852210024918
-6.6187714178983015,-50.57425904223779
21.18,12.41
21.18,17.25
21.18,12.41
10.59,17.25
21.18,12.41
21.18,17.25
21.18,17.25
-11.290732525979507,10.849569037362794
20.21727272727273,17.25
21.18,17.25
10.59,17.25
13.478181818181818,17.25
13.478181818181818,12.41
21.18,12.41
21.18,12.41
21.18,12.41
10.59,17.25
-2.3872032342513396,10.67491693901277
-21.95916914907378,-21.88738083390067
21.18,12.41
10.59,12.85
21.18,12.41
10.59,17.25
21.18,12.41
21.18,12.41
10.59,17.25
21.18,17.25
21.18,17.25
13.478181818181818,12.41
10.59,17.25
20.21727272727273,17.25
21.18,17.25
21.18,12.41
10.59,17.25
10.59,15.05
-5.027575562474162,7.620532808937231
21.18,12.41
21.18,17.25
17.329090909090908,17.25
21.18,17.25
10.59,17.25
10.59,17.25
21.18,17.25
-12.827943463292176,-24.69314227718461
21.18,12.41
21.18,17.25
21.18,17.25
10.59,17.25
21.18,17.25
10.59,17.25
21.18,12.41
-51.575662888260524,-5.346437084553163
12.515454545454546,12.41
21.18,17.25
18.291818181818183,12.41
-17.794259429623526,-19.00887896642234
21.18,17.25
10.59,12.85
-37.259282169429866,-43.61936603421283
10.59,17.25
21.18,17.25
21.18,17.25
21.18,12.41
8.376864815685122,-7.1835811673812415
10.59,17.25
-17.812848775879296,5.665148954932135
21.18,12.41
21.18,17.25
21.18,15.05
10.59,17.25
10.59,17.25
21.18,12.41
20.21727272727273,17.25
10.59,17.25
-11.733042130977825,4.918244681178965
21.18,17.25
12.515454545454546,17.25
21.18,14.61
21.18,12.41
10.59,17.25
-1.6403902266053692,-2.2956669280462627
10.59,17.25
10.59,17.25
10.59,17.25
21.18,17.25
21.18,12.41
19.254545454545454,17.25
21.18,12.41
21.18,17.25
21.18,17.25
10.59,17.25
4.3613535597281885,3.2199415324884555
21.18,17.25
10.59,17.25
-10.440944584028296,-41.32279330261473
-22.15261768176602,-67.41001568763707
21.18,16.810000000000002
21.18,12.41
10.59,17.25
10.59,17.25
21.18,12.41
10.59,17.25
21.18,17.25
21.18,12.41
10.59,17.25
21.18,12.41
10.59,17.25
17.329090909090908,17.25
10.59,17.25
21.18,12.41
-1.3003568675823356,-1.4732896959236097
21.18,17.25
-2.3408305012477477,-66.01464957246833
10.59,17.25
12.515454545454546,12.41
21.18,12.41
21.18,12.41
10.59,17.25
12.515454545454546,17.25
-3.8348653781527844,-8.014749336606727
21.18,17.25
10.59,17.25
5.864643583799396,3.7077351290838756
21.18,12.41
21.18,12.41
15.403636363636362,12.41
-6.182321110522874,-71.34680204009618
10.59,13.73
21.18,12.41
10.59,17.25
21.18,17.25
19.254545454545454,12.41
10.59,17.25
10.59,17.25
21.18,17.25
10.59,17.25
21.18,12.41
-45.43483744113773,2.9057542985904146
21.18,12.41
10.59,15.05
8.715378383082015,0.015564735084614867
4.171940576612041,1.6833590195304584
10.59,17.25
10.08032097399371,-14.09900422699421
21.18,12.41
21.18,15.49
21.18,17.25
10.59,17.25
10.59,17.25
21.18,12.41
21.18,12.41
21.18,17.25
-25.744694563946318,-19.251120648689433
21.18,12.41
10.59,15.49
-5.403608970247582,2.3717941613820646
21.18,17.25
21.18,12.41
-7.862976619326481,-65.87461299317033
-14.635628451104468,6.538220092609271
20.21727272727273,12.41
-13.730767912054452,0.21288231596351892
-15.87375037526372,-44.12325496779941
-54.40070016553277,6.616744467737943
12.515454545454546,12.41
10.59,13.73
-2.473731842577747,8.891510355407197
-12.210341228163086,-43.2506123141176
-21.330467163284684,-13.327957107967427
14.440909090909091,17.25
-19.838116105032153,3.867427962295279
21.18,17.25
