,area,perimeter,compactness,length of kernel,width of kernel,asymmetry coefficient,length of kernel groove
0,21.18,17.25,0.8081,5.885666666666666,3.4094444444444445,2.4741888888888885,5.196
1,17.65,12.947777777777778,0.8081,5.6883333333333335,3.2535555555555558,0.7651,4.9703333333333335
2,20.003333333333334,12.41,0.8448333333333333,5.293666666666667,3.4094444444444445,2.4741888888888885,4.744666666666666
3,18.535543920634655,14.149015495042963,0.8673276013509802,5.325523285844524,3.3780875131859975,2.2582326940849122,4.804987915693094
4,21.18,17.25,0.8081,6.477666666666666,3.5653333333333332,1.6196444444444444,5.196
5,18.826666666666668,15.09888888888889,0.8081,5.6883333333333335,3.4094444444444445,2.4741888888888885,4.9703333333333335
6,21.18,12.41,0.9183,5.293666666666667,3.2535555555555558,3.3287333333333327,5.196
7,17.65,12.947777777777778,0.8081,5.293666666666667,3.2535555555555558,2.4741888888888885,4.9703333333333335
8,21.18,14.561111111111112,0.9183,5.885666666666666,3.4094444444444445,1.6196444444444444,5.872999999999999
9,21.18,12.41,0.8081,5.293666666666667,3.4094444444444445,1.6196444444444444,5.647333333333333
10,21.18,12.947777777777778,0.9183,5.885666666666666,3.2535555555555558,4.183277777777778,5.421666666666667
11,21.18,12.41,0.8081,5.6883333333333335,3.2535555555555558,1.6196444444444444,4.9703333333333335
12,18.826666666666668,12.41,0.8081,5.293666666666667,3.2535555555555558,4.183277777777778,4.744666666666666
13,21.18,14.561111111111112,0.9183,5.491,3.0976666666666666,3.3287333333333327,4.9703333333333335
14,17.65,12.947777777777778,0.9183,5.491,3.0976666666666666,3.3287333333333327,4.744666666666666
15,18.826666666666668,12.41,0.8081,5.293666666666667,3.2535555555555558,4.183277777777778,4.744666666666666
16,21.18,17.25,0.8081,5.6883333333333335,3.4094444444444445,5.037822222222222,4.744666666666666
17,17.65,15.09888888888889,0.8081,5.491,3.5653333333333332,1.6196444444444444,4.9703333333333335
18,21.18,12.41,0.9183,4.899,3.2535555555555558,1.6196444444444444,4.744666666666666
19,21.18,17.25,0.9183,5.491,2.941777777777778,4.183277777777778,4.9703333333333335
20,21.18,15.636666666666667,0.9183,5.6883333333333335,3.0976666666666666,3.3287333333333327,5.196
21,17.65,15.636666666666667,0.8081,5.491,3.0976666666666666,2.4741888888888885,5.196
22,21.18,12.41,0.8081,5.096333333333333,3.4094444444444445,0.7651,5.196
23,20.003333333333334,12.947777777777778,0.9183,5.096333333333333,2.941777777777778,1.6196444444444444,4.9703333333333335
24,20.003333333333334,17.25,0.8081,5.885666666666666,3.2535555555555558,1.6196444444444444,4.9703333333333335
25,21.18,12.947777777777778,0.8081,6.083,3.5653333333333332,0.7651,5.196
26,18.826666666666668,12.41,0.9183,5.491,3.0976666666666666,3.3287333333333327,4.744666666666666
27,20.003333333333334,12.41,0.8081,5.293666666666667,2.941777777777778,2.4741888888888885,4.9703333333333335
28,21.18,14.023333333333333,0.8203444444444444,5.491,3.2535555555555558,2.4741888888888885,4.9703333333333335
29,20.003333333333334,12.41,0.9183,5.293666666666667,3.0976666666666666,3.3287333333333327,5.196
30,20.003333333333334,12.41,0.8081,5.293666666666667,2.941777777777778,0.7651,4.9703333333333335
31,21.18,17.25,0.9183,5.885666666666666,3.4094444444444445,3.3287333333333327,5.196
32,21.18,14.023333333333333,0.8693222222222222,5.6883333333333335,3.2535555555555558,4.183277777777778,5.196
33,21.18,14.561111111111112,0.9183,5.6883333333333335,3.0976666666666666,2.4741888888888885,4.9703333333333335
34,21.18,14.561111111111112,0.8081,5.6883333333333335,3.4094444444444445,2.4741888888888885,5.421666666666667
35,21.18,12.947777777777778,0.9183,6.477666666666666,3.4094444444444445,2.4741888888888885,5.421666666666667
36,21.18,14.023333333333333,0.8081,5.6883333333333335,3.4094444444444445,2.4741888888888885,5.421666666666667
37,21.18,17.25,0.9183,5.885666666666666,3.5653333333333332,3.3287333333333327,5.421666666666667
38,20.003333333333334,16.712222222222223,0.8081,5.491,3.2535555555555558,3.3287333333333327,5.196
39,21.18,12.41,0.9183,4.899,3.2535555555555558,6.74691111111111,4.9703333333333335
40,21.18,12.41,0.8081,5.096333333333333,3.2535555555555558,2.4741888888888885,5.196
41,18.354152996475115,13.579463948069666,0.8223509214707604,5.358590988678144,3.153709523616685,2.2516093176151313,5.177282476825572
42,21.18,17.25,0.9183,5.293666666666667,3.0976666666666666,2.4741888888888885,4.744666666666666
43,21.18,15.09888888888889,0.8448333333333333,5.885666666666666,3.4094444444444445,5.037822222222222,5.421666666666667
44,20.003333333333334,17.25,0.8081,5.491,3.4094444444444445,3.3287333333333327,5.196
45,20.003333333333334,12.41,0.9183,5.293666666666667,3.0976666666666666,1.6196444444444444,4.9703333333333335
46,17.65,13.485555555555555,0.8081,5.6883333333333335,3.4094444444444445,1.6196444444444444,5.196
47,17.566664643094526,13.748470053754945,0.8417457297479266,5.55838690334132,3.376227541350612,2.958249444764254,5.174857748762968
48,21.18,17.25,0.8081,5.6883333333333335,3.5653333333333332,2.4741888888888885,5.196
49,21.18,12.41,0.8081,6.477666666666666,3.4094444444444445,2.4741888888888885,5.421666666666667
50,21.18,16.174444444444443,0.9183,5.6883333333333335,3.2535555555555558,4.183277777777778,5.196
51,21.18,12.41,0.9183,5.885666666666666,3.2535555555555558,5.892366666666666,5.196
52,21.18,17.25,0.9183,5.491,3.0976666666666666,4.183277777777778,5.421666666666667
53,21.18,15.636666666666667,0.8081,5.491,3.2535555555555558,3.3287333333333327,5.196
54,21.18,12.41,0.9183,5.6883333333333335,3.0976666666666666,1.6196444444444444,5.421666666666667
55,18.826666666666668,17.25,0.9183,5.885666666666666,3.2535555555555558,1.6196444444444444,5.421666666666667
56,21.18,16.712222222222223,0.9183,5.491,3.4094444444444445,2.4741888888888885,4.9703333333333335
57,21.18,16.174444444444443,0.9183,5.293666666666667,3.4094444444444445,0.7651,5.196
58,21.18,14.561111111111112,0.8081,5.6883333333333335,3.4094444444444445,1.6196444444444444,5.196
59,21.18,12.41,0.8081,4.899,3.0976666666666666,1.6196444444444444,4.519
60,16.473333333333333,14.023333333333333,0.9183,4.899,2.7858888888888886,2.4741888888888885,4.519
61,17.65,17.25,0.8081,4.899,2.941777777777778,2.4741888888888885,4.744666666666666
62,18.826666666666668,12.41,0.8081,5.6883333333333335,3.0976666666666666,3.3287333333333327,4.519
63,18.826666666666668,12.41,0.8081,5.6883333333333335,2.941777777777778,4.183277777777778,4.9703333333333335
64,21.18,12.41,0.9183,5.491,3.0976666666666666,0.7651,4.744666666666666
65,20.003333333333334,15.09888888888889,0.9183,5.293666666666667,3.0976666666666666,2.4741888888888885,4.519
66,21.18,12.41,0.9183,5.293666666666667,3.0976666666666666,1.6196444444444444,5.196
67,21.18,14.023333333333333,0.8081,5.491,3.0976666666666666,2.4741888888888885,5.196
68,18.826666666666668,14.023333333333333,0.8081,5.491,3.0976666666666666,1.6196444444444444,5.196
69,18.826666666666668,12.947777777777778,0.9183,5.293666666666667,2.941777777777778,3.3287333333333327,4.9703333333333335
70,21.18,16.174444444444443,0.8693222222222222,6.280333333333333,3.5653333333333332,4.183277777777778,6.0986666666666665
71,18.826666666666668,17.25,0.9183,5.885666666666666,3.4094444444444445,5.037822222222222,5.872999999999999
72,21.18,15.636666666666667,0.8815666666666667,5.885666666666666,3.5653333333333332,4.183277777777778,5.872999999999999
73,21.18,12.41,0.8081,5.6883333333333335,4.033,3.3287333333333327,6.0986666666666665
74,20.003333333333334,17.25,0.9183,6.477666666666666,3.5653333333333332,4.183277777777778,5.872999999999999
75,20.987388891442915,15.47838702513899,0.8591448817677865,5.927744311892245,3.43724184641147,4.920093077235806,5.794977536200864
76,21.18,15.09888888888889,0.8081,6.083,3.4094444444444445,4.183277777777778,5.872999999999999
77,21.18,17.25,0.8081,6.477666666666666,3.8771111111111116,4.183277777777778,6.55
78,21.18,17.25,0.8081,6.675,3.7212222222222224,5.037822222222222,6.324333333333334
79,21.18,16.174444444444443,0.8081,5.6883333333333335,3.5653333333333332,2.4741888888888885,5.647333333333333
80,21.18,14.561111111111112,0.8081,5.885666666666666,3.4094444444444445,5.892366666666666,5.872999999999999
81,21.18,14.561111111111112,0.9183,6.083,3.8771111111111116,5.037822222222222,5.872999999999999
82,21.18,17.25,0.8081,6.477666666666666,3.8771111111111116,5.037822222222222,6.0986666666666665
83,21.18,15.636666666666667,0.9060555555555556,6.477666666666666,3.7212222222222224,1.6196444444444444,6.324333333333334
84,21.18,12.41,0.8081,6.477666666666666,3.8771111111111116,3.3287333333333327,6.0986666666666665
85,21.18,17.25,0.8081,6.477666666666666,3.5653333333333332,2.4741888888888885,6.0986666666666665
86,21.18,17.25,0.8081,6.083,3.7212222222222224,1.6196444444444444,6.0986666666666665
87,21.18,17.25,0.9183,6.280333333333333,3.7212222222222224,3.3287333333333327,6.55
88,21.18,12.947777777777778,0.9183,6.675,4.033,5.892366666666666,6.324333333333334
89,21.18,16.712222222222223,0.9183,6.477666666666666,4.033,5.037822222222222,6.324333333333334
90,21.18,17.25,0.9183,6.280333333333333,3.5653333333333332,1.6196444444444444,6.55
91,21.18,17.25,0.8693222222222222,6.083,3.7212222222222224,3.3287333333333327,6.0986666666666665
92,21.18,17.25,0.8081,6.280333333333333,3.7212222222222224,3.3287333333333327,6.0986666666666665
93,21.18,14.561111111111112,0.8081,6.083,3.8771111111111116,5.892366666666666,5.872999999999999
94,21.18,17.25,0.8081,6.477666666666666,3.4094444444444445,5.037822222222222,6.55
95,18.826666666666668,14.561111111111112,0.8081,6.083,3.4094444444444445,3.3287333333333327,5.872999999999999
96,21.18,17.25,0.9183,6.083,3.7212222222222224,3.3287333333333327,6.324333333333334
97,21.18,14.561111111111112,0.9183,6.477666666666666,3.5653333333333332,2.4741888888888885,6.55
98,21.18,13.485555555555555,0.8081,5.6883333333333335,3.4094444444444445,2.4741888888888885,6.324333333333334
99,21.18,16.712222222222223,0.9183,6.280333333333333,3.7212222222222224,2.4741888888888885,6.0986666666666665
100,18.826666666666668,15.09888888888889,0.8081,5.6883333333333335,3.5653333333333332,4.183277777777778,5.647333333333333
101,21.18,17.25,0.9183,5.885666666666666,3.7212222222222224,2.4741888888888885,5.872999999999999
102,21.18,17.25,0.9183,6.083,3.8771111111111116,4.183277777777778,6.0986666666666665
103,21.18,15.636666666666667,0.8081,6.477666666666666,3.7212222222222224,3.3287333333333327,6.324333333333334
104,21.18,17.25,0.8081,6.280333333333333,3.7212222222222224,3.3287333333333327,6.0986666666666665
105,21.18,17.25,0.8081,6.083,3.7212222222222224,2.4741888888888885,5.872999999999999
106,21.18,13.485555555555555,0.9183,6.280333333333333,3.7212222222222224,2.4741888888888885,6.0986666666666665
107,21.18,14.023333333333333,0.9183,5.6883333333333335,3.7212222222222224,3.3287333333333327,5.872999999999999
108,21.18,16.174444444444443,0.9183,6.675,3.7212222222222224,3.3287333333333327,6.55
109,21.18,12.947777777777778,0.9183,6.675,3.4094444444444445,1.6196444444444444,5.872999999999999
110,21.18,13.485555555555555,0.8081,6.280333333333333,3.8771111111111116,2.4741888888888885,5.872999999999999
111,21.18,13.485555555555555,0.8081,6.675,3.8771111111111116,3.3287333333333327,5.872999999999999
112,21.18,17.25,0.8081,6.280333333333333,3.8771111111111116,2.4741888888888885,5.872999999999999
113,21.18,17.25,0.9183,6.280333333333333,3.7212222222222224,6.74691111111111,6.0986666666666665
114,21.18,16.174444444444443,0.9183,6.675,4.033,5.037822222222222,6.324333333333334
115,21.18,17.25,0.8081,6.280333333333333,3.7212222222222224,2.4741888888888885,6.0986666666666665
116,21.18,17.25,0.9183,5.885666666666666,3.8771111111111116,4.183277777777778,5.647333333333333
117,21.18,12.947777777777778,0.8081,6.083,3.8771111111111116,3.3287333333333327,6.0986666666666665
118,21.18,17.25,0.9183,6.280333333333333,3.7212222222222224,3.3287333333333327,5.872999999999999
119,21.18,17.25,0.9183,6.477666666666666,3.8771111111111116,3.3287333333333327,6.324333333333334
120,21.18,15.09888888888889,0.9183,6.280333333333333,3.8771111111111116,5.892366666666666,6.0986666666666665
121,21.18,17.25,0.9183,6.083,3.5653333333333332,3.3287333333333327,6.0986666666666665
122,21.18,12.41,0.9183,5.6883333333333335,3.4094444444444445,4.183277777777778,5.647333333333333
123,21.18,17.25,0.9183,5.885666666666666,3.7212222222222224,3.3287333333333327,5.872999999999999
124,21.18,17.25,0.9183,5.096333333333333,3.5653333333333332,3.3287333333333327,5.196
125,21.18,17.25,0.9183,6.083,3.8771111111111116,4.183277777777778,6.0986666666666665
126,21.18,12.41,0.8081,6.675,3.5653333333333332,4.183277777777778,6.0986666666666665
127,21.18,14.561111111111112,0.8081,6.083,3.7212222222222224,2.4741888888888885,5.872999999999999
128,21.18,14.561111111111112,0.8448333333333333,6.477666666666666,3.7212222222222224,1.6196444444444444,6.0986666666666665
129,21.18,17.25,0.8081,5.885666666666666,3.7212222222222224,5.037822222222222,5.647333333333333
130,21.18,15.09888888888889,0.8570777777777778,6.083,3.7212222222222224,2.4741888888888885,5.872999999999999
131,21.18,13.485555555555555,0.9183,5.885666666666666,3.8771111111111116,2.4741888888888885,5.872999999999999
132,21.18,16.712222222222223,0.9183,6.083,3.2535555555555558,4.183277777777778,5.872999999999999
133,21.18,17.25,0.8081,5.885666666666666,3.4094444444444445,4.183277777777778,5.872999999999999
134,21.18,14.023333333333333,0.9183,5.6883333333333335,3.4094444444444445,5.037822222222222,5.872999999999999
135,17.65,14.561111111111112,0.8081,5.491,3.4094444444444445,3.3287333333333327,5.421666666666667
136,19.619886412068404,16.46818792975493,0.6962778939160423,6.322735939694176,3.5915839722908145,3.5281828631024164,5.970251883981159
137,21.18,17.25,0.9183,5.885666666666666,3.2535555555555558,2.4741888888888885,5.872999999999999
138,21.18,14.023333333333333,0.9183,5.6883333333333335,3.2535555555555558,2.4741888888888885,5.647333333333333
139,21.18,12.41,0.9183,5.885666666666666,3.4094444444444445,4.183277777777778,5.872999999999999
140,18.826666666666668,12.947777777777778,0.8081,5.491,2.941777777777778,5.037822222222222,5.421666666666667
141,16.473333333333333,12.41,0.8081,5.293666666666667,2.941777777777778,6.74691111111111,5.421666666666667
142,17.547195258290394,14.219372075897457,0.8917655450037602,5.410599120609152,3.079149518299634,5.99153815760708,5.30697429661641
143,16.473333333333333,12.41,0.9183,5.096333333333333,2.941777777777778,5.037822222222222,5.196
144,18.479855218004737,12.864066366203687,0.8599427264267043,5.326805667988948,2.7780611324135123,4.471675204795303,5.178201874091534
145,14.120000000000001,14.023333333333333,0.8081,5.293666666666667,2.63,5.892366666666666,5.196
146,20.003333333333334,12.947777777777778,0.9183,5.096333333333333,2.7858888888888886,2.4741888888888885,5.196
147,16.473333333333333,12.947777777777778,0.8081,5.293666666666667,2.941777777777778,4.183277777777778,4.9703333333333335
148,16.473333333333333,12.947777777777778,0.8081,5.491,2.941777777777778,3.3287333333333327,5.421666666666667
149,17.859178259053564,13.157704163061167,0.8404587093001293,5.311898079084651,2.6472315275292106,5.46211246089152,5.194055159087745
150,16.473333333333333,12.41,0.8081,4.899,2.941777777777778,5.037822222222222,5.196
151,18.826666666666668,15.09888888888889,0.8081,5.491,2.7858888888888886,6.74691111111111,5.196
152,21.18,14.023333333333333,0.8081,5.491,2.7858888888888886,5.037822222222222,5.421666666666667
153,18.255656484153988,13.606702248272072,0.8361671058843053,5.219671596388677,2.6928403284400524,3.332087127439395,5.000957737683268
154,16.473333333333333,14.561111111111112,0.9183,5.096333333333333,2.7858888888888886,4.183277777777778,5.196
155,14.120000000000001,13.485555555555555,0.8081,5.293666666666667,2.63,5.892366666666666,5.196
156,20.003333333333334,12.41,0.9183,5.293666666666667,2.7858888888888886,3.3287333333333327,4.9703333333333335
157,18.826666666666668,12.41,0.8081,6.083,2.63,5.037822222222222,5.196
