,area,perimeter,compactness,length of kernel,width of kernel,asymmetry coefficient,length of kernel groove
0,16.065314444345667,14.67424056658214,0.8692254920305954,5.764477795274428,3.3113025380003496,2.221049255171938,5.219976346038879
1,16.473333333333333,15.09888888888889,0.9183,5.491,3.2535555555555558,0.7651,4.9703333333333335
2,15.508591116562435,14.140697334021889,0.9058813636083854,5.290740908372767,3.3370243912996362,2.6990079181811653,4.825000464696425
3,14.420287212203725,14.161812880288558,0.9302898475199827,5.332095596254202,3.383758891194913,2.2569934253019,4.806051922550766
4,17.65,15.636666666666667,0.9183,5.6883333333333335,3.5653333333333332,1.6196444444444444,5.196
5,15.296666666666667,15.09888888888889,0.9183,5.491,3.2535555555555558,2.4741888888888885,4.9703333333333335
6,16.473333333333333,14.561111111111112,0.9183,5.491,3.2535555555555558,3.3287333333333327,5.196
7,15.050804570318213,14.614970900931436,0.7819909595447632,5.441909934569953,3.3045699439100042,2.7009147106734,4.999268727845005
8,17.16903794894218,15.364471752840348,0.9736428550253217,6.0822577469901695,3.4758532279424004,2.0392594175359635,5.876930853835321
9,17.270918280422226,15.328896381148109,0.8107088512133807,5.899792750291797,3.50693585363348,1.970071692928477,5.5330171746615875
10,16.473333333333333,14.561111111111112,0.8081,5.885666666666666,3.2535555555555558,4.183277777777778,5.421666666666667
11,15.435350518640668,14.047985819935654,0.8517828346824592,5.433084062476623,3.2011571633025877,1.7167940445990861,5.001036754446581
12,14.632785879132227,14.141304470401806,0.8207721828196899,5.486635948628671,3.2018834148298456,3.984940651668696,4.737760816284305
13,14.783659175466832,14.036231164233502,0.8711454672156089,5.4789275972160345,3.1559244456002045,3.1360061944659736,4.872003386879907
14,14.741596309695726,14.238926013763724,0.8894131332265205,5.483896712818693,3.115215032240101,2.9312453539235923,4.824943204624172
15,15.130934998920713,14.392139496957586,0.8589292373367998,5.375401039725803,3.324184083256565,4.184430526851568,4.781108715421513
16,14.723157653045657,13.789592055380535,0.9164882056621227,5.117744967940885,3.3829910585202114,5.234002845061839,4.78100022316062
17,16.628098066179565,14.69489597693598,0.8907285477953135,5.523050090850366,3.515806268715802,1.5990759633860847,5.045922608099481
18,16.048725663392474,14.310215526598485,0.8557609068968269,5.222956944621099,3.461695060367755,1.765670947314374,4.64846501666287
19,13.581829449495787,14.109710534915946,0.7340762708943941,5.14144024378378,3.046820567962749,4.100761760489377,4.914023661772231
20,14.61693118844091,14.849090642309271,1.0303354219849759,5.685547770593305,3.128907658681795,3.0720130461073474,5.176000011044509
21,14.961445017959667,14.170762178649657,0.9262212195049182,5.4882675106146595,3.1665895483584476,2.688828943480462,5.219076087676836
22,16.891898610625223,14.644362631454866,0.9135211458472675,5.616347786613811,3.508565017019566,0.7651126839210669,5.090994761460488
23,12.943333333333333,12.947777777777778,0.8081,5.096333333333333,2.941777777777778,1.6196444444444444,4.9703333333333335
24,16.473333333333333,14.023333333333333,0.9183,5.885666666666666,3.2535555555555558,1.6196444444444444,4.9703333333333335
25,16.57948544537608,15.358759617696357,0.8261851431598972,5.814393062264926,3.415454508907482,0.9050820492446583,5.307039067820144
26,13.7449419462435,14.194978531636462,0.7292218067236103,5.372439246021364,3.019129753323984,3.3754616027781754,4.823606450750385
27,14.120000000000001,13.485555555555555,0.9183,5.293666666666667,2.941777777777778,2.4741888888888885,4.9703333333333335
28,14.768575647054693,14.444106464154748,0.6684304421821505,5.6018893606687525,3.2109606594650213,2.750560797354925,5.037467978687756
29,15.296666666666667,14.561111111111112,0.9183,5.491,3.0976666666666666,3.3287333333333327,5.196
30,14.120000000000001,14.023333333333333,0.8081,5.491,2.941777777777778,0.7651,4.9703333333333335
31,16.270176408646034,15.092566305781896,0.8599843689168083,5.748282933681896,3.3748516573965865,3.41184272239416,5.228029193803214
32,14.447039377809041,14.620417709956223,0.7670977584472926,5.712959102724735,3.1871302468986955,3.919384161323766,5.298793045291252
33,14.757341234441508,14.93166629572545,0.8289554601411421,5.5926394371310835,3.148181112383165,2.123712098980409,5.0121333487388755
34,15.469510048543459,14.766773116137424,0.8810308295273299,5.713836696229763,3.327720768201846,2.1291491592383753,5.359910165105086
35,17.65,14.561111111111112,0.9183,5.6883333333333335,3.4094444444444445,2.4741888888888885,5.421666666666667
36,17.46146727187825,15.295798000002817,0.8672972051310084,5.82325547881944,3.464020572129904,2.823005093631185,5.527003309786962
37,18.040237818620465,15.6426988670194,0.8409240249829796,5.816799246256386,3.6927029764313715,2.9542191243684246,5.482700878377644
38,15.296666666666667,13.485555555555555,0.9183,5.6883333333333335,3.2535555555555558,3.3287333333333327,5.421666666666667
39,14.713185828646308,14.234995017915073,0.8952444704198869,5.39707312668372,3.298051912544303,6.684996291813251,5.000999920950514
40,14.401477306993819,13.962527913739049,0.8716229760675493,5.347347718303781,3.1560955778530073,2.5870971211525187,5.177994615571482
41,14.118202256764947,13.631097877525123,0.8600877868217014,5.350431543826819,3.1577018798523904,2.248970178363283,5.176005561501609
42,13.691995123757312,13.966790735967795,0.8926220125579096,5.142894165069391,3.202916552331031,2.4611370029875106,4.782964085580542
43,16.425323779864097,15.034582411124262,0.8818588147364216,5.876973026963421,3.3960182174556723,4.7110057293361995,5.527995919733013
44,16.473333333333333,15.636666666666667,0.8081,5.6883333333333335,3.5653333333333332,3.3287333333333327,5.196
45,14.120000000000001,14.561111111111112,0.9183,5.491,3.0976666666666666,1.6196444444444444,4.9703333333333335
46,16.473333333333333,14.023333333333333,0.8081,5.6883333333333335,3.4094444444444445,1.6196444444444444,5.196
47,16.382823165068835,14.534139783334533,0.8750966132470622,5.565054334272755,3.3741600592724916,2.9592092528866027,5.175204830298817
48,15.290455814673443,14.703735821098594,0.825191976615814,5.496237141555745,3.2990643669936968,2.7010724473574403,5.111011523831311
