x1,x2,class
-3.6625297214278714,-1.5387016963332198,0
-3.134402880584007,-1.5241500501257739,0
-2.880788810848012,-0.39247001539501575,0
-3.251506340186594,0.08923038138616178,0
-2.5723436428410302,-0.5330017944827247,0
-2.7812863337287945,-1.7088194657651978,0
-2.402137319030473,-0.149005229483243,0
-2.97686666237523,-0.35174666399556365,0
-3.903503307446356,-2.0205872790774464,0
-3.2252418017774915,0.7012131764637354,0
-3.6843390233822113,0.9212424914143138,0
-3.152923728546151,-1.2042565183909968,0
-3.0247972571979025,-0.8458803660480435,0
-2.91773135954126,1.0954350954892829,0
-2.907544772075537,0.15548664243924562,0
-3.885846993931786,0.6053807742994821,0
-1.8130609320437274,-1.451255182559787,0
-3.068932321750231,-0.009350587731066524,0
-1.7678377760630526,0.7159829259962565,0
-2.746200488474365,1.624191508520476,0
-3.085246135453617,-1.0060654505230218,0
-3.0092823248397624,0.5553456193765925,0
-3.0046610971992687,-1.4876133317598987,0
-1.9135519680964528,-0.9805587505097422,0
-2.5372599217027774,-0.6491589407386362,0
-3.269226657726439,0.03778130936704363,0
-2.547432300482313,-0.43743826122135054,0
-2.8158385464687012,-0.42665664543560566,0
-3.42226580233279,-2.0373737626566184,0
-3.185487266086637,-0.35269545210603737,0
-3.476253887439012,-1.3506068093179118,0
-2.6750461378677874,0.7612988848794303,0
-3.013651700846801,-1.1326609658701732,0
-3.204429206635801,-0.23156730884160254,0
-1.9294937680268416,0.40628683172940944,0
-2.572878203487408,-0.49891104983844875,0
-2.517454794353299,-0.030104581065756388,0
-3.3284446083678896,-0.2450016204179503,0
-2.194993706088311,1.1841667204748032,0
-2.628326031328376,1.1055571171314764,0
-3.8109180585139275,-0.3115908966174662,0
-2.4251139578046588,1.5708198380450624,0
-4.336383761402275,0.02805974507701083,0
-2.8292177866306125,0.012359454821264696,0
-3.2355959870096096,0.4701385531433459,0
-3.240358842398038,-2.1805176132870248,0
-1.8174258489436794,-0.4992506463938285,0
-3.840209496884553,-1.8012614342036948,0
-3.3889303186901705,0.6283216355262847,0
-3.256728966305551,-0.8813948620416635,0
-2.5852642723216874,0.6601570968916523,0
-2.8305880372379386,1.7074941305623876,0
-2.7224799035392975,-0.032364800664942975,0
-2.8231546915794246,0.882583435364153,0
-2.582316534821894,1.3912378560365917,0
-3.58018648303743,-1.6596704881315962,0
-3.4868299749414864,-1.663129513254194,0
-2.2665061243087514,0.8406025589122316,0
-2.1932483271333205,0.0631161317055002,0
-3.05585929445366,0.10857124274458504,0
-3.156459694514699,2.044903058461101,0
-2.4590394469613925,0.03458247300984057,0
-3.3865738790436293,1.1145036402732267,0
-2.4346046041621827,0.47041673902210834,0
-3.339339770920657,-0.13835018603365554,0
-2.8941911266848406,-0.4539908237803488,0
-3.0368618634105213,-0.06412468679907049,0
-3.2298845831007945,-0.35587294716958817,0
-3.5963541981507743,-0.914597916577046,0
-3.6995754226325883,2.001070837755094,0
-3.1061877707129018,1.6858053616298492,0
-3.604926248832102,0.3380937450580618,0
-2.2965081591118306,-1.3622865038252352,0
-3.116669452852789,1.614150880486285,0
-2.962399075286287,-1.9733695566106697,0
-2.2820891609501195,0.954056481703775,0
-3.7564138566820464,-2.189234069098389,0
-2.7969250594787978,1.395165646188781,0
-3.3530841630362973,-0.5408843539916103,0
-2.8644594128475207,0.6286481838828377,0
-2.394414835482329,-0.7919251237886068,0
-3.2160757887292784,0.01059865854204534,0
-3.1630415689956495,0.8478818201227865,0
-2.988710713269124,0.00020348740075575817,0
-2.8893989849019874,-0.9074158928628201,0
-2.294774075312402,1.5799069699700017,0
-2.8773719879571042,-0.27703112500514737,0
-3.7731128708178088,1.0688808977436541,0
-3.6490471780070193,0.9766724443208691,0
-3.0555271477245665,-0.7193752456072527,0
-2.4243129407793456,-0.4294345519617351,0
-3.1744736159829183,-0.18612963170247315,0
-3.4438464689954813,0.736868210657747,0
-3.5204314261084564,-0.10723310893874802,0
-2.780812193799591,-0.8955709384524518,0
-3.7584792878615527,-0.2778291595099071,0
-2.7780821104126403,-0.2356924205710002,0
-3.192145811628905,0.07118508083755799,0
-1.894185533170138,-0.6330330148122466,0
-2.8643945332927783,0.2691031672567704,0
-3.801796015438461,-0.551383082288053,0
-2.465898740453198,-0.7187303836813725,0
-2.3881597887188493,0.06017562555526545,0
-2.729491368481046,-1.5095027226680129,0
-3.255570784906935,0.842998101149815,0
-3.6590246376839843,0.4193808414051823,0
-2.768739634947649,0.018840727861990557,0
-3.0068086794846276,1.154246549418764,0
-3.2584464934677317,0.9463533858900854,0
-1.8522337252544472,-2.3277208416029356,0
-3.6926148661117795,3.1905585499762985,0
-2.680953873312745,-0.812726171668766,0
-2.97031545476002,1.6442073052458963,0
-2.1650474081458237,1.6567442213970884,0
