,algorithm,clustering_algorithm,dimensions,ari,ami,ch,sc,mechanism,epsilon
0,density-nd-Laplace,KMeans(clusters=2),2,0.012468719186379379,0.009104935149161048,622.8701027202468,0.4721588992152519,density-nd-Laplace,0.5
1,density-nd-Laplace,AgglomerativeClustering(clusters=2),2,0.011145335835584292,0.0055868383362315515,604.5145635582302,0.46479278137907,density-nd-Laplace,0.5
2,density-nd-Laplace,OPTICS(min_samples=4),2,0.03635465165634604,0.01853542382067942,6.686462424259855,-0.13448786572518492,density-nd-Laplace,0.5
3,density-nd-Laplace,KMeans(clusters=2),3,0.005233354881906014,0.0038099213779761707,647.9733197718787,0.6507840034135788,density-nd-Laplace,0.5
4,density-nd-Laplace,AgglomerativeClustering(clusters=3),3,0.009833412984376736,0.007076341756611886,1726.103794677198,0.4897295187388283,density-nd-Laplace,0.5
5,density-nd-Laplace,OPTICS(min_samples=6),3,-0.006316227971495132,-0.007560490445089964,4.429012888921031,-0.43915665574791063,density-nd-Laplace,0.5
6,density-nd-Laplace,KMeans(clusters=2),2,0.037690606268942564,0.02757188701725107,712.9351118189945,0.45609327154266077,density-nd-Laplace,1.0
7,density-nd-Laplace,AgglomerativeClustering(clusters=2),2,0.04396436685800371,0.03067286506628063,680.9142036023916,0.45275376972087394,density-nd-Laplace,1.0
8,density-nd-Laplace,OPTICS(min_samples=4),2,0.0015131516340181922,0.002958698605161667,7.876310231646881,-0.17321921409715152,density-nd-Laplace,1.0
9,density-nd-Laplace,KMeans(clusters=2),3,0.02861188845226108,0.02074693572174895,920.8151852748067,0.5250342923964304,density-nd-Laplace,1.0
10,density-nd-Laplace,AgglomerativeClustering(clusters=3),3,0.020749160168377367,0.02587326820270546,716.9357026227983,0.44868881863610144,density-nd-Laplace,1.0
11,density-nd-Laplace,OPTICS(min_samples=6),3,-0.05616234252157336,-0.01665003315281518,17.1468364631422,-0.4096170978121833,density-nd-Laplace,1.0
12,density-nd-Laplace,KMeans(clusters=2),2,0.10407950835769905,0.07638537419233574,995.3333571125793,0.512030191005846,density-nd-Laplace,1.5
13,density-nd-Laplace,AgglomerativeClustering(clusters=2),2,0.09150120227727973,0.06626897726039627,952.7711198362182,0.5055586482367014,density-nd-Laplace,1.5
14,density-nd-Laplace,OPTICS(min_samples=4),2,-0.004146882370683993,-0.005636358341621523,7.940233173662547,-0.15917188884043781,density-nd-Laplace,1.5
15,density-nd-Laplace,KMeans(clusters=2),3,0.14969371414192056,0.11102781198865952,876.9837605299733,0.5250572770705638,density-nd-Laplace,1.5
16,density-nd-Laplace,AgglomerativeClustering(clusters=3),3,0.06035405297159846,0.07133180013548523,800.6239342414339,0.4913240191347918,density-nd-Laplace,1.5
17,density-nd-Laplace,OPTICS(min_samples=6),3,-0.01531766189907129,0.000399593139340637,11.11550382104519,-0.2841800570473822,density-nd-Laplace,1.5
18,density-nd-Laplace,KMeans(clusters=2),2,0.14067011885006342,0.10422722091440358,1346.3908204931354,0.5219944806964034,density-nd-Laplace,2.0
19,density-nd-Laplace,AgglomerativeClustering(clusters=2),2,0.16212740016906874,0.1149479173623458,1106.0159279122454,0.4865194827855543,density-nd-Laplace,2.0
20,density-nd-Laplace,OPTICS(min_samples=4),2,0.011343499710623773,0.008089611422338595,9.773773991890042,-0.12425911405439014,density-nd-Laplace,2.0
21,density-nd-Laplace,KMeans(clusters=2),3,0.15740192887113616,0.11676675195282551,1484.8076835230972,0.541371741685736,density-nd-Laplace,2.0
22,density-nd-Laplace,AgglomerativeClustering(clusters=3),3,0.11728256450715753,0.12246087648701949,1061.5507962281213,0.4367101134857988,density-nd-Laplace,2.0
23,density-nd-Laplace,OPTICS(min_samples=6),3,0.022097978969238038,0.007916146388422684,15.496784087302775,-0.242390146438293,density-nd-Laplace,2.0
24,density-nd-Laplace,KMeans(clusters=2),2,0.20170101972788465,0.150893112022888,1611.1710222086665,0.5410401306543082,density-nd-Laplace,2.5
