x1,x2,y
-2.2560539216966697,-0.5804949091631357,0.0
-3.557528767492391,1.1456515744149558,0.4906082046615616
-2.2560539216966697,0.6571121108273967,0.0
-2.2560539216966697,-0.5804949091631357,0.0
-2.2560539216966697,-0.5804949091631357,0.6000000000000001
-2.2560539216966697,-0.5804949091631357,0.0
-4.504670571341586,0.6571121108273967,0.0
-2.2560539216966697,-0.5804949091631357,0.0
-2.2560539216966697,0.6571121108273967,0.0
-2.2560539216966697,0.6571121108273967,0.0
-2.2560539216966697,-0.5804949091631357,0.0
-2.9437382844221602,-0.4390547302240427,0.2640994171641111
-2.5167113860632777,0.6775405219888809,0.21245099053753985
-2.2560539216966697,-0.5804949091631357,0.0
-3.003976000209449,-0.693509124667854,0.18176593600015348
-2.5283524366941665,-0.4053375414618504,0.11238556173100557
-2.11872736472519,0.921461772729862,0.07594766450077564
-2.2560539216966697,-1.8181019291536682,0.4
-2.8087950688665053,-0.2844621507133374,0.01754927776759321
-2.723458373637562,1.0856647542622992,0.01698748873774354
-2.8767938007169707,-0.30598014978320776,0.20771764114777513
-2.2560539216966697,0.6571121108273967,0.8
-2.004166403825305,1.203089185367751,0.09610549962870794
-3.444634027267755,0.8126471653497496,0.04184765828217151
-2.2560539216966697,-0.5804949091631357,0.4
-2.895934284687823,-0.03952604488456045,0.0525806862755861
-2.2560539216966697,0.6571121108273967,0.0
-2.2560539216966697,0.6571121108273967,0.0
-2.4518700929420443,-0.10451240763455194,0.09470566547638275
-2.076413378288893,0.08103122268734578,0.1521854426789838
-2.9653450988197414,0.2763545519739876,0.03652789230386666
-2.6348052585340884,0.5378752383396954,0.11712585843841906
-1.813611948677115,1.4823025455241476,0.01638010858949862
-2.990684615118935,0.7042310231556179,0.03753795048036532
-2.2560539216966697,-1.8181019291536682,0.0
-1.6031679678460509,-0.2877396058770012,0.06670136287512157
-3.4795290783862347,-0.31748299545341874,0.11688524884325353
-3.6560242649567716,1.3869217866698105,0.08529421958389356
-2.2560539216966697,0.6571121108273967,0.0
-2.2560539216966697,0.6571121108273967,0.0
-2.966546018208731,-0.513329773140919,0.1626758950134904
-2.2560539216966697,-0.5804949091631357,0.0
-2.2560539216966697,0.6571121108273967,0.0
-2.2560539216966697,1.8947191308179292,0.0
-3.148479952450843,-0.2531357758773419,0.29787876485667997
-4.504670571341586,-1.8181019291536682,0.0
-2.2560539216966697,-1.8181019291536682,0.0
-2.2560539216966697,0.6571121108273967,0.6000000000000001
-2.2560539216966697,-1.8181019291536682,0.0
-2.2560539216966697,-0.5804949091631357,0.0
-2.2560539216966697,-0.5804949091631357,0.0
-2.2560539216966697,-3.0557089491442007,0.0
-2.2560539216966697,-0.5804949091631357,0.0
-4.504670571341586,-0.5804949091631357,0.0
-2.2560539216966697,-1.8181019291536682,0.0
-2.2560539216966697,-0.5804949091631357,0.0
-4.504670571341586,-0.5804949091631357,0.0
-4.504670571341586,0.6571121108273967,0.0
-2.2560539216966697,0.6571121108273967,0.0
-3.2942077114242543,-0.37389199874778417,0.12614616955566393
-4.504670571341586,-0.5804949091631357,0.0
-3.17580852390457,-0.35218404154444366,0.045651963730417605
-3.5126258433536455,-1.1159676919038495,0.2201694765283988
-2.2560539216966697,-0.5804949091631357,0.0
-3.667569856417674,-1.7330919892284922,0.7005922868817864
-3.117389491536743,-1.414886569466737,0.03923352255779096
-2.7631836437659443,1.6036544539076187,0.02877639035401485
-3.681722153305294,-0.7144854909244219,0.4678138318925953
-2.62987951460602,-2.9771932682065203,0.20450919369600004
-3.7712724171895484,-0.623163382789227,0.10507464781142553
-3.3540776166749486,-1.5892785533819944,0.4477538759070719
-3.297206261463574,-0.03449093128520286,0.013642120451660182
-2.2560539216966697,-0.5804949091631357,0.0
-2.2560539216966697,-0.5804949091631357,0.0
-1.8348116114096225,-0.09948694212854897,0.27793058109398083
-4.504670571341586,-0.5804949091631357,0.0
-4.504670571341586,-1.8181019291536682,0.0
