,X,Y
0,0.5828371225356861,0.36549280839480314
1,-0.501197666645464,0.4637644037784385
2,0.7433288979963698,-0.4140595634134454
3,-0.5428629484645815,-0.2339333216350381
4,-0.4996700548409513,1.8177969191885954
5,0.6242258742234359,-0.961599694436004
6,-0.4793892167876449,1.1696445440582983
7,0.15189830990628356,0.7896629731690221
8,0.24210052720278752,-1.124410195782647
9,-0.8174143186031793,-1.4919602021276606
10,0.08251825293232962,1.2805767240833286
11,0.6121901353812564,-0.4253508045243056
12,0.6139271190524337,-0.9823895626155486
13,-0.6337504669859152,-0.4483037629276998
14,0.48805205373403787,0.034118403181922385
15,1.0076170563792137,-0.23768792500705604
16,1.3144273839631817,0.34368392492428634
17,-0.7522158428851278,2.683831932082189
18,-0.536626476380083,0.1634671557232954
19,0.6611474994651501,-0.8716469771101636
20,-0.18689974741210347,-0.6560031293417852
21,0.3703873655319092,0.4857878660204712
22,0.354883990223573,0.039164134391445504
23,1.0276466030187488,-1.0313723989366677
24,0.06009417414068022,0.7882150454375612
25,0.6598194764941097,-1.6497873057355275
26,-0.0860930520709533,-0.6613402361141703
27,-1.5039594559786407,1.189557143514007
28,-1.1263123242911748,-1.443513849720905
29,0.744923294114064,0.00011906485542956258
30,0.39852377130483224,-1.6088667251309756
31,1.5732249268087601,0.7103463678887993
32,0.02452211732843468,-1.0674089569065266
33,-0.19910686400873492,-0.3733381297687911
34,-0.14124201780159107,-1.433097896547494
35,0.00977647208379312,0.16084087961886112
36,1.6971423141829707,-2.581546540276643
37,0.2923433343704499,-0.44905792332072647
38,1.0209945906607603,-0.5415372064004406
39,0.39929070171514,0.2707883880439708
40,-0.7902478622715452,0.2571200959211044
41,0.7759082891458295,-1.1351654277163894
42,0.07830637326365258,0.12639574766075598
43,-1.0515187176049485,0.08586115111522274
44,0.2806223918246439,-0.6094914157481047
45,-0.5873727620406571,1.510357147052943
46,-0.6646998431158693,-0.10574984575175997
47,0.7221153160593363,-0.2348172602449484
48,-0.1455833839826679,-0.7059958810992868
49,-1.232070088086984,0.26335691580043985
