,X,Y
0,0.6724572832744053,0.3559172140541898
1,-1.303020513441366,-0.4900701543651136
2,0.8802188303829955,-0.0665396883379903
3,-0.30241788296841243,0.011259343700452635
4,-0.44724358886635124,0.8369598322351605
5,0.640086593474963,-0.7981240938737774
6,-0.9508689187481668,0.5197215325098647
7,-0.2430772901094953,0.5703435773575065
8,-0.8018381140979243,-0.6265808444559487
9,-0.839609841031525,-0.2361239438427454
10,-0.9528297784783183,0.8481042354134197
11,-0.09893008536262227,-0.6595801976579537
12,0.565797450964245,-1.0476111437952855
13,-0.9884571922715659,-0.4337202906270371
14,0.33608726418799817,-0.7991285944117129
15,0.14103677579913185,-0.08491070645161372
16,0.43839504944196167,-0.25928716603172697
17,-0.5865189220696616,0.8129724600893818
18,-0.7620800283587387,1.0589833448623125
19,1.004020867907165,-1.0077859619228846
20,-0.3052347454180878,-0.27006946157560735
21,0.6187805421173024,-0.8353433312276104
22,0.40820333365812966,-0.7675802336599629
23,0.4919650116390752,-0.1649556983964345
24,-0.28436840162824484,0.6870392453774542
25,0.7422557116748912,-0.8176222727303092
26,-0.2529448970458715,-0.40207862845610687
27,-0.6040924335771334,-0.8566324989615562
28,-0.779865771590626,-0.027604472144380332
29,0.5240723041848162,-0.0015959712434928663
30,0.10668491809861633,-0.8709680967282121
31,0.8011677517304069,-0.2688914307511373
32,0.6278508359757706,0.13183350945976646
33,-0.20805469453603004,-0.47553569360840464
34,0.6390061412574739,-0.713056852367016
35,0.6391188263206089,-0.1994889441915725
36,0.6469796704254223,-1.2242504623134913
37,-0.8056396094895385,-0.04041876935695343
38,-0.5332478862311872,0.9664818315428619
39,0.033128767548814636,-0.775955169851201
40,-0.8068960212544776,1.0337268903495458
41,0.3760662805956444,-1.1351827684885993
42,0.09023461147593947,0.1435476458334591
43,-0.52182047733115,0.8270323571450633
44,1.0038334849175934,-0.5342574174442237
45,-0.7771590498750522,0.9362316745106993
46,-0.7631142515290199,-0.2699512228604383
47,0.3930325795330851,-0.06482053174536367
48,-0.9669057725500564,-0.1761111681497703
49,-0.9394231216112163,0.6609646593009226
