area,perimeter,compactness,length of kernel,width of kernel,asymmetry coefficient,length of kernel groove
16.944,13.378,0.9183,5.9646,3.1912000000000003,2.30328,5.3314
16.944,15.314,0.9183,5.6094,3.4718,0.7651,4.9252
14.826,13.378,0.9183,5.2542,3.4718,2.30328,4.9252
14.826,13.378,0.8962600000000001,5.2542,3.4718,2.30328,4.9252
16.944,15.314,0.8081,5.6094,3.4718,0.7651,5.3314
16.944,13.378,0.9183,5.2542,3.4718,2.30328,4.9252
16.944,13.378,0.8081,5.6094,3.1912000000000003,3.8414599999999997,5.3314
14.826,13.378,0.9183,5.6094,3.1912000000000003,2.30328,4.9252
19.061999999999998,16.282,0.8081,5.9646,3.4718,2.30328,5.7376000000000005
18.65545227183074,16.15511067627865,0.8936628786294596,5.886666000315628,3.502812593130664,1.969227110738364,5.533045675745162
17.084717996889164,15.492424605088647,0.9097238057918626,5.69267948788143,3.233329302054489,4.539204681060199,5.315728802617412
16.944,14.346,0.85218,5.6094,3.1912000000000003,2.30328,4.9252
16.944,13.378,0.9183,5.6094,3.1912000000000003,3.8414599999999997,4.9252
14.826,13.378,0.8081,5.6094,3.1912000000000003,3.8414599999999997,4.9252
16.944,13.378,0.9183,5.2542,3.1912000000000003,2.30328,4.9252
19.061999999999998,14.346,0.83014,5.2542,3.4718,3.8414599999999997,4.9252
14.826,14.346,0.8081,5.2542,3.4718,5.37964,4.9252
16.944,15.314,0.9183,5.6094,3.4718,2.30328,4.9252
16.944,15.314,0.9183,5.2542,3.4718,2.30328,4.519
14.826,14.346,0.9183,5.2542,2.9106,3.8414599999999997,4.9252
19.061999999999998,14.346,0.83014,5.6094,3.1912000000000003,2.30328,5.3314
14.826,14.346,0.9183,5.6094,3.1912000000000003,2.30328,5.3314
19.061999999999998,15.314,0.83014,5.6094,3.4718,0.7651,4.9252
14.826,12.41,0.8081,5.2542,2.9106,0.7651,4.9252
16.944,14.346,0.8081,5.6094,3.1912000000000003,2.30328,4.9252
16.944,16.282,0.8081,5.6094,3.4718,0.7651,5.3314
14.826,13.378,0.85218,5.2542,2.9106,3.8414599999999997,4.9252
16.944,14.346,0.8081,5.2542,2.9106,2.30328,4.9252
16.944,13.378,0.9183,5.6094,3.1912000000000003,2.30328,4.9252
14.826,12.41,0.9183,5.6094,2.9106,3.8414599999999997,4.9252
14.826,14.346,0.8081,5.6094,2.9106,0.7651,4.9252
19.061999999999998,15.314,0.85218,5.6094,3.4718,3.8414599999999997,5.3314
16.944,14.346,0.9183,5.6094,3.1912000000000003,3.8414599999999997,5.3314
15.501928630920283,14.3340309561668,0.824948276017741,5.596693611367501,3.1438328118494536,2.124595128142248,5.01191616095645
16.944,14.346,0.85218,5.6094,3.1912000000000003,2.30328,5.3314
19.061999999999998,16.282,0.87422,5.6094,3.4718,2.30328,5.3314
19.061999999999998,14.346,0.83014,5.9646,3.4718,2.30328,5.3314
18.032457125355798,16.550173891689784,0.8564937058311399,5.836622419330108,3.6831744181350086,2.955990239165081,5.484004483656192
14.826,14.346,0.9183,5.6094,3.1912000000000003,3.8414599999999997,5.3314
16.944,12.41,0.9183,5.6094,3.1912000000000003,6.91782,4.9252
16.944,13.378,0.9183,5.2542,3.1912000000000003,2.30328,5.3314
16.944,12.41,0.8081,5.6094,3.1912000000000003,2.30328,5.3314
14.826,12.41,0.85218,5.2542,3.1912000000000003,2.30328,4.9252
