area,perimeter,compactness,length of kernel,width of kernel,asymmetry coefficient,length of kernel groove
21.18,17.25,0.8081,6.3198,3.1912000000000003,2.30328,5.3314
21.18,12.41,0.9183,5.6094,3.1912000000000003,0.7651,4.9252
21.18,12.41,0.8081,5.9646,3.4718,2.30328,4.9252
21.18,12.41,0.9183,5.6094,3.1912000000000003,2.30328,4.9252
21.18,13.378,0.9183,5.6094,3.4718,0.7651,5.3314
21.18,12.41,0.9183,6.3198,2.9106,2.30328,4.9252
21.18,17.25,0.9183,5.6094,3.1912000000000003,3.8414599999999997,5.3314
21.18,16.282,0.9183,5.2542,3.1912000000000003,2.30328,4.9252
21.18,12.41,0.9183,6.675,3.4718,2.30328,5.7376000000000005
21.18,12.41,0.8962600000000001,5.9646,3.4718,2.30328,5.3314
21.18,14.346,0.9183,5.6094,3.1912000000000003,3.8414599999999997,5.3314
21.18,12.41,0.9183,5.6094,3.1912000000000003,2.30328,4.9252
21.18,14.346,0.9183,5.2542,3.1912000000000003,3.8414599999999997,4.9252
21.18,12.41,0.8081,5.2542,3.1912000000000003,3.8414599999999997,4.9252
21.18,17.25,0.8081,5.9646,2.9106,2.30328,4.9252
21.18,17.25,0.9183,5.9646,3.1912000000000003,3.8414599999999997,4.9252
21.18,15.314,0.9183,4.899,3.4718,5.37964,4.9252
21.18,15.314,0.9183,5.6094,3.4718,2.30328,4.9252
21.18,12.41,0.9183,5.2542,3.4718,2.30328,4.519
21.18,17.25,0.8081,5.2542,2.9106,3.8414599999999997,4.9252
21.18,17.25,0.9183,5.2542,3.1912000000000003,2.30328,5.3314
21.18,12.41,0.9183,5.2542,3.1912000000000003,2.30328,5.3314
21.18,16.282,0.8081,5.6094,3.4718,0.7651,4.9252
21.18,15.314,0.85218,5.2542,2.9106,0.7651,4.9252
21.18,14.346,0.87422,5.9646,3.1912000000000003,2.30328,4.9252
21.18,12.41,0.9183,6.3198,3.1912000000000003,0.7651,5.3314
21.18,12.41,0.8081,4.899,3.1912000000000003,3.8414599999999997,4.9252
21.18,12.41,0.87422,5.2542,2.9106,2.30328,4.9252
21.18,12.41,0.9183,5.6094,3.1912000000000003,2.30328,4.9252
21.18,12.41,0.9183,5.6094,3.1912000000000003,3.8414599999999997,4.9252
21.18,12.41,0.8081,5.6094,2.9106,0.7651,4.9252
21.18,17.25,0.8081,6.3198,3.1912000000000003,3.8414599999999997,5.3314
21.18,12.41,0.8081,5.9646,3.1912000000000003,3.8414599999999997,5.3314
