area,perimeter,compactness,length of kernel,width of kernel,asymmetry coefficient,length of kernel groove
19.061999999999998,14.346,0.8081,5.6094,3.1912000000000003,2.30328,5.3314
16.944,14.346,0.8962600000000001,5.6094,3.1912000000000003,0.7651,4.9252
19.061999999999998,13.378,0.83014,5.2542,3.4718,2.30328,4.9252
15.876984310250421,13.86378205617014,0.8667801292880076,5.346239767288667,3.3757889246693833,2.2591793586137667,4.805109516610702
19.061999999999998,15.314,0.9183,5.6094,3.4718,0.7651,5.3314
19.061999999999998,14.346,0.9183,5.2542,3.1912000000000003,2.30328,4.9252
19.061999999999998,14.346,0.9183,5.6094,3.1912000000000003,3.8414599999999997,5.3314
14.826,12.41,0.9183,5.6094,3.1912000000000003,2.30328,4.9252
19.061999999999998,16.282,0.9183,5.9646,3.4718,2.30328,5.7376000000000005
19.061999999999998,16.282,0.9183,5.9646,3.4718,2.30328,5.3314
19.061999999999998,17.25,0.9183,5.9646,3.1912000000000003,3.8414599999999997,5.3314
15.578012363897377,14.018394384361299,0.8660270239990753,5.437092294040907,3.2012065046509366,1.7170127467134926,5.0009819136192
14.826,14.346,0.8962600000000001,5.6094,3.1912000000000003,3.8414599999999997,4.9252
16.944,14.346,0.85218,5.6094,3.1912000000000003,3.8414599999999997,4.9252
16.944,13.378,0.8081,5.6094,3.1912000000000003,2.30328,4.9252
16.944,15.314,0.8081,5.2542,3.4718,3.8414599999999997,4.9252
16.944,16.282,0.9183,4.899,3.4718,5.37964,4.9252
16.944,14.346,0.9183,5.6094,3.4718,2.30328,4.9252
16.944,15.314,0.8081,5.2542,3.4718,2.30328,4.519
14.826,15.314,0.8081,5.2542,3.1912000000000003,3.8414599999999997,4.9252
16.944,12.41,0.9183,5.6094,3.1912000000000003,3.8414599999999997,5.3314
16.944,15.314,0.8081,5.2542,3.1912000000000003,2.30328,5.3314
16.944,15.314,0.9183,5.6094,3.4718,0.7651,4.9252
14.826,13.378,0.9183,5.2542,2.9106,0.7651,4.9252
16.944,15.314,0.8081,5.6094,3.1912000000000003,2.30328,4.9252
19.061999999999998,16.282,0.8081,5.9646,3.4718,0.7651,5.3314
16.944,14.346,0.8081,5.2542,3.1912000000000003,3.8414599999999997,4.9252
14.826,15.314,0.8081,5.6094,2.9106,2.30328,4.9252
16.944,15.314,0.8081,5.6094,3.1912000000000003,2.30328,4.9252
14.826,14.346,0.85218,5.6094,3.1912000000000003,3.8414599999999997,4.9252
16.944,12.41,0.9183,5.6094,2.9106,0.7651,4.9252
19.061999999999998,16.282,0.9183,5.6094,3.4718,3.8414599999999997,5.3314
19.061999999999998,12.41,0.83014,5.6094,3.1912000000000003,3.8414599999999997,5.3314
16.944,16.282,0.8081,5.2542,3.1912000000000003,2.30328,4.9252
16.944,14.346,0.9183,5.6094,3.1912000000000003,2.30328,5.3314
19.061999999999998,13.378,0.85218,5.6094,3.4718,2.30328,5.3314
19.061999999999998,15.314,0.8962600000000001,5.9646,3.4718,2.30328,5.3314
18.500218721362792,15.825725626187191,0.8496967789465549,5.766376353896786,3.6754751050985983,2.9556764704389598,5.484120993992078
16.944,14.346,0.8081,5.6094,3.1912000000000003,3.8414599999999997,5.3314
14.826,14.346,0.9183,5.2542,3.1912000000000003,6.91782,4.9252
16.077498352730682,14.400291380992316,0.8910516670387627,5.349733770796719,3.1563966196108404,2.5865940663411386,5.177939676256414
16.944,15.314,0.9183,5.2542,3.1912000000000003,2.30328,5.3314
16.944,14.346,0.9183,5.2542,3.1912000000000003,2.30328,4.9252
16.944,13.378,0.9183,5.6094,3.4718,5.37964,5.3314
16.944,14.346,0.9183,5.6094,3.4718,3.8414599999999997,5.3314
16.944,14.346,0.8081,5.2542,3.1912000000000003,2.30328,4.9252
16.944,14.346,0.9183,5.6094,3.4718,0.7651,5.3314
16.944,15.314,0.9183,5.2542,3.4718,2.30328,5.3314
14.826,14.346,0.9183,5.6094,3.1912000000000003,2.30328,4.9252
16.944,14.346,0.9183,5.6094,3.1912000000000003,2.30328,5.3314
16.944,14.346,0.9183,5.6094,3.1912000000000003,3.8414599999999997,5.3314
19.061999999999998,17.25,0.9183,5.6094,3.4718,5.37964,5.3314
16.944,13.378,0.8081,5.9646,2.9106,3.8414599999999997,5.3314
16.944,14.346,0.87422,5.6094,3.1912000000000003,3.8414599999999997,5.3314
16.944,12.41,0.8081,5.6094,3.1912000000000003,0.7651,5.3314
16.665019341103463,14.92305336243686,0.8670482385700868,5.70179874605239,3.212041732606568,1.9329470539386338,5.438996156338115
15.88347435389735,14.88153211854568,0.8894755579674564,5.392982722303795,3.3798551292579724,2.8013951343214325,5.044220465086909
16.944,15.314,0.9183,5.6094,3.4718,0.7651,4.9252
19.061999999999998,15.314,0.8081,5.6094,3.4718,2.30328,5.3314
14.826,14.346,0.9183,5.2542,2.9106,0.7651,4.519
13.577907502216355,13.268645279703513,0.8365412816096839,5.043170563347072,2.858142976814759,2.6995095280031975,4.606988732999442
14.826,12.41,0.9183,4.899,2.9106,2.30328,4.519
16.944,13.378,0.8962600000000001,5.2542,2.9106,3.8414599999999997,4.519
14.826,13.378,0.87422,5.2542,3.1912000000000003,3.8414599999999997,4.9252
16.944,14.346,0.8081,5.2542,2.9106,0.7651,4.9252
14.826,14.346,0.9183,5.2542,3.1912000000000003,2.30328,4.519
16.944,16.282,0.8081,5.6094,3.1912000000000003,0.7651,5.3314
16.944,15.314,0.9183,5.2542,3.1912000000000003,2.30328,5.3314
19.061999999999998,16.282,0.9183,5.6094,3.1912000000000003,0.7651,5.3314
14.826,14.346,0.8081,5.2542,2.9106,3.8414599999999997,4.9252
21.18,16.282,0.9183,5.9646,3.4718,3.8414599999999997,6.1438
19.061999999999998,16.282,0.8081,5.9646,3.4718,5.37964,5.7376000000000005
19.061999999999998,16.282,0.9183,5.9646,3.4718,3.8414599999999997,5.7376000000000005
20.455660636617644,17.058431089432137,0.8872873519755549,6.161531054737555,3.9285127263158097,2.9363348687642654,6.078954524762042
19.061999999999998,15.314,0.9183,5.9646,3.4718,3.8414599999999997,5.7376000000000005
19.061999999999998,15.314,0.8081,5.6094,3.4718,5.37964,5.7376000000000005
21.18,16.282,0.9183,6.3198,3.4718,3.8414599999999997,5.7376000000000005
21.18,17.25,0.8081,6.675,3.7524,3.8414599999999997,6.55
21.18,16.282,0.9183,6.3198,3.7524,5.37964,6.55
19.061999999999998,16.282,0.8081,5.9646,3.4718,2.30328,5.7376000000000005
19.061999999999998,14.346,0.8081,5.9646,3.4718,5.37964,5.7376000000000005
21.18,14.346,0.9183,5.9646,3.7524,5.37964,5.7376000000000005
21.18,17.25,0.9183,5.9646,3.7524,5.37964,6.1438
21.18,16.282,0.87422,6.3198,3.7524,0.7651,6.1438
21.18,16.282,0.8081,6.3198,3.7524,2.30328,6.1438
21.18,16.282,0.9183,6.3198,3.7524,2.30328,6.1438
21.18,17.25,0.8081,6.3198,3.7524,2.30328,6.1438
21.18,14.346,0.9183,6.675,3.7524,3.8414599999999997,6.55
21.18,16.282,0.8081,6.675,4.033,5.37964,6.1438
21.18,17.25,0.9183,6.3198,4.033,5.37964,6.1438
21.18,16.282,0.8081,6.675,3.7524,2.30328,6.55
21.18,16.282,0.8081,6.3198,3.7524,3.8414599999999997,6.1438
21.18,14.346,0.8081,6.3198,3.7524,3.8414599999999997,6.1438
21.18,16.282,0.8081,5.9646,3.7524,5.37964,5.7376000000000005
21.18,14.346,0.8081,6.675,3.4718,5.37964,6.55
21.18,17.25,0.9183,6.3198,3.4718,3.8414599999999997,6.1438
21.18,17.25,0.8081,6.3198,3.7524,3.8414599999999997,6.1438
19.061999999999998,16.282,0.8081,6.3198,3.4718,2.30328,6.55
21.18,16.282,0.9183,6.3198,3.4718,2.30328,6.1438
21.18,15.314,0.8081,6.3198,3.7524,2.30328,6.1438
19.061999999999998,13.378,0.8081,5.6094,3.4718,3.8414599999999997,5.7376000000000005
21.18,14.346,0.9183,5.6094,3.7524,2.30328,5.7376000000000005
21.18,17.25,0.8081,5.9646,4.033,3.8414599999999997,6.1438
21.18,16.282,0.9183,6.3198,3.7524,3.8414599999999997,6.1438
21.18,15.314,0.8081,6.3198,3.7524,3.8414599999999997,6.1438
21.18,15.314,0.9183,5.9646,3.7524,2.30328,5.7376000000000005
21.18,17.25,0.9183,5.9646,3.7524,2.30328,6.1438
19.061999999999998,15.314,0.8081,5.9646,3.4718,3.8414599999999997,5.7376000000000005
21.18,16.282,0.8081,6.675,3.7524,3.8414599999999997,6.55
21.18,16.282,0.87422,6.3198,3.7524,2.30328,5.7376000000000005
21.18,15.314,0.8081,5.9646,3.7524,2.30328,5.7376000000000005
21.18,17.25,0.85218,6.3198,3.7524,3.8414599999999997,6.1438
21.18,15.314,0.8081,5.9646,4.033,2.30328,5.7376000000000005
21.18,16.282,0.83014,6.3198,3.7524,6.91782,6.1438
21.18,15.314,0.8081,6.675,4.033,5.37964,6.1438
21.18,16.282,0.85218,6.3198,3.7524,2.30328,6.1438
21.18,15.314,0.8081,5.9646,4.033,3.8414599999999997,5.7376000000000005
21.18,17.25,0.8081,6.3198,3.7524,3.8414599999999997,6.1438
21.18,14.346,0.9183,6.3198,3.7524,3.8414599999999997,6.1438
21.18,16.282,0.83014,6.3198,3.7524,2.30328,6.1438
21.18,17.25,0.9183,6.3198,4.033,5.37964,6.1438
21.18,16.282,0.85218,5.9646,3.4718,3.8414599999999997,6.1438
17.3641244938144,15.884846428512292,0.8286015127060803,5.766723998168006,3.387056118176155,4.286002158361521,5.703001945974191
19.061999999999998,17.25,0.8081,5.9646,3.7524,2.30328,5.7376000000000005
16.944,13.378,0.9183,5.6094,3.4718,3.8414599999999997,5.3314
21.18,17.25,0.9183,6.3198,3.7524,3.8414599999999997,6.1438
21.18,17.25,0.8081,6.675,3.4718,3.8414599999999997,6.1438
19.061999999999998,16.282,0.8081,5.9646,3.7524,2.30328,5.7376000000000005
21.18,17.25,0.8081,6.3198,3.7524,2.30328,6.1438
21.18,17.25,0.9183,5.2542,3.7524,5.37964,5.7376000000000005
21.18,14.346,0.9183,5.9646,3.7524,2.30328,6.1438
21.18,16.282,0.8081,6.3198,3.7524,2.30328,6.1438
16.944,16.282,0.9183,6.3198,3.1912000000000003,3.8414599999999997,5.7376000000000005
19.061999999999998,15.314,0.8081,5.9646,3.4718,3.8414599999999997,5.7376000000000005
16.944,12.41,0.8081,5.6094,3.4718,5.37964,5.7376000000000005
19.061999999999998,15.314,0.8081,5.2542,3.4718,3.8414599999999997,5.3314
19.061999999999998,16.282,0.8081,6.3198,3.4718,3.8414599999999997,6.1438
16.944,15.314,0.8081,5.9646,3.1912000000000003,2.30328,5.7376000000000005
19.061999999999998,15.314,0.85218,5.9646,3.1912000000000003,2.30328,5.7376000000000005
19.061999999999998,17.25,0.9183,5.9646,3.4718,3.8414599999999997,5.7376000000000005
14.826,13.378,0.9183,5.2542,2.9106,5.37964,5.3314
16.944,16.282,0.8081,5.6094,3.1912000000000003,6.91782,5.3314
16.944,14.346,0.8081,5.6094,2.9106,5.37964,5.3314
12.708,13.378,0.8081,5.2542,2.9106,5.37964,5.3314
14.826,14.346,0.9183,5.2542,2.9106,3.8414599999999997,5.3314
14.826,12.41,0.8081,5.2542,2.63,6.91782,5.3314
12.708,13.378,0.8081,5.2542,2.63,2.30328,5.3314
14.560196535788187,13.905937993557016,0.8470418682711875,5.2740941915513515,2.9690885881979736,4.419746297731185,5.0020482868523795
16.944,14.346,0.8081,5.2542,2.9106,3.8414599999999997,5.3314
14.826,15.314,0.8081,4.899,2.63,5.37964,5.3314
16.944,15.314,0.8081,5.9646,2.9106,5.37964,5.3314
14.826,12.41,0.9183,5.6094,2.63,6.91782,5.3314
14.826,12.41,0.8081,5.2542,2.9106,5.37964,5.3314
14.826,13.378,0.9183,5.2542,2.63,3.8414599999999997,4.9252
14.826,14.346,0.8081,4.899,2.63,3.8414599999999997,5.3314
14.826,14.346,0.8962600000000001,5.2542,2.63,5.37964,5.3314
14.826,12.41,0.8081,4.899,2.9106,3.8414599999999997,4.9252
14.826,14.346,0.85218,5.2542,2.63,5.37964,5.3314
16.944,12.41,0.9183,5.6094,2.63,3.8414599999999997,5.3314
12.708,15.314,0.8081,5.2542,2.63,5.37964,5.3314
16.944,12.41,0.8081,5.6094,2.9106,3.8414599999999997,5.3314
14.826,17.25,0.8081,5.2542,2.9106,3.8414599999999997,5.3314
