,algorithm,clustering_algorithm,dimensions,ari,ami,ch,sc,mechanism,epsilon
0,piecewise,KMeans(clusters=2),2,0.008748378145672562,0.005378137155054176,1194.3931545383195,0.3374259269434131,piecewise,0.5
1,piecewise,AgglomerativeClustering(clusters=2),2,0.004909696572533533,0.0032564401231064003,1048.8314649569452,0.30897796699647684,piecewise,0.5
2,piecewise,OPTICS(min_samples=4),2,0.008328556362901003,0.00379932193287257,15.190743849879834,-0.05935943837922122,piecewise,0.5
3,piecewise,KMeans(clusters=4),3,0.002039805428159891,0.001955546409002271,783.999415057866,0.2570808948926136,piecewise,0.5
4,piecewise,AgglomerativeClustering(clusters=4),3,-0.00013703897184937352,0.0025771166082256235,585.0643402833609,0.18448782737949249,piecewise,0.5
5,piecewise,OPTICS(min_samples=6),3,0.019440572047578517,0.011065589802625769,11.076591092100546,-0.40071210488722714,piecewise,0.5
6,piecewise,KMeans(clusters=2),4,-0.0011123098553967856,-0.0002914649039944824,503.21252881502585,0.1955296553674329,piecewise,0.5
7,piecewise,AgglomerativeClustering(clusters=3),4,-0.005723455001944722,0.00023867998121771748,350.9572298386944,0.131019300740768,piecewise,0.5
8,piecewise,OPTICS(min_samples=18),4,0.0,0.0,0.0,0.0,piecewise,0.5
9,piecewise,KMeans(clusters=2),5,-0.0008673303174223339,-0.0002796092749594232,381.21339907452585,0.15478078896165662,piecewise,0.5
10,piecewise,AgglomerativeClustering(clusters=3),5,0.0010584667559934255,0.0021146928447745438,246.46242249001224,0.09586598170207353,piecewise,0.5
11,piecewise,OPTICS(min_samples=18),5,0.0,0.0,0.0,0.0,piecewise,0.5
12,piecewise,KMeans(clusters=2),6,0.00036371579231826034,-0.00011410169862941696,308.94960776361575,0.12945433755068886,piecewise,0.5
13,piecewise,AgglomerativeClustering(clusters=3),6,7.643634871186609e-05,7.76792556115133e-05,177.84172262809665,0.07240589827492845,piecewise,0.5
14,piecewise,OPTICS(min_samples=18),6,0.0,0.0,0.0,0.0,piecewise,0.5
15,piecewise,KMeans(clusters=2),7,0.0019013677252713752,0.0010073428307651251,262.606561531834,0.11366646378140596,piecewise,0.5
16,piecewise,AgglomerativeClustering(clusters=3),7,0.0017581443425436886,0.0014331538068417323,163.88445470267143,0.06771858883277435,piecewise,0.5
17,piecewise,OPTICS(min_samples=18),7,0.0,0.0,0.0,0.0,piecewise,0.5
18,piecewise,KMeans(clusters=2),8,-0.0005014401143134834,0.00024120105116284335,225.03798156785405,0.0986788268104096,piecewise,0.5
19,piecewise,AgglomerativeClustering(clusters=3),8,0.00034771028156660585,-0.0005047903854486504,134.9096353967447,0.0558516290876522,piecewise,0.5
20,piecewise,OPTICS(min_samples=18),8,0.0,0.0,0.0,0.0,piecewise,0.5
