,epsilon,shokri_mi_adv,precision,attack_adv,tpr,fpr,run,dimension
0,0.5,-0.0026102993332387525,0.49693251533742333,-0.0026102993332387525,[0.         0.30566038 1.        ],[0.         0.30827068 1.        ],0,2
1,0.5,-0.014143850191516538,0.4846153846153846,-0.014143850191516538,[0.         0.23773585 1.        ],[0.        0.2518797 1.       ],1,2
2,0.5,-0.0034472974890055325,0.4888888888888889,-0.0034472974890055325,[0.         0.08301887 1.        ],[0.         0.08646617 1.        ],2,2
3,0.5,-0.02587601078167115,0.4492753623188406,-0.02587601078167115,[0.         0.11698113 1.        ],[0.         0.14285714 1.        ],3,2
4,0.5,0.012214498510427024,0.5116279069767442,0.012214498510427024,[0.        0.2490566 1.       ],[0.         0.23684211 1.        ],4,2
5,0.5,-0.018045112781954864,0.4774774774774775,-0.018045112781954864,[0.  0.2 1. ],[0.         0.21804511 1.        ],5,2
6,0.5,0.04603489856717266,0.5508474576271186,0.04603489856717266,[0.         0.24528302 1.        ],[0.         0.19924812 1.        ],6,2
7,0.5,0.0013477088948786742,0.5,0.0013477088948786742,[0.         0.35849057 1.        ],[0.         0.35714286 1.        ],7,2
8,0.5,-0.009717690452546446,0.49327354260089684,-0.009717690452546446,[0.         0.41509434 1.        ],[0.         0.42481203 1.        ],8,2
9,0.5,0.004638955880266721,0.5040650406504065,0.004638955880266721,[0.         0.23396226 1.        ],[0.         0.22932331 1.        ],9,2
10,1.0,0.005135480209958854,0.5025906735751295,0.005135480209958854,[0.         0.36603774 1.        ],[0.         0.36090226 1.        ],0,2
11,1.0,0.061696694566605204,0.5396039603960396,0.061696694566605204,[0.         0.41132075 1.        ],[0.         0.34962406 1.        ],1,2
12,1.0,-0.03284153780678112,0.4697986577181208,-0.03284153780678112,[0.         0.26415094 1.        ],[0.         0.29699248 1.        ],2,2
13,1.0,0.005007802525180849,0.5028571428571429,0.005007802525180849,[0.         0.33207547 1.        ],[0.         0.32706767 1.        ],3,2
14,1.0,-0.024968080578805507,0.48223350253807107,-0.024968080578805507,[0.         0.35849057 1.        ],[0.         0.38345865 1.        ],4,2
15,1.0,0.024116896013618994,0.514018691588785,0.024116896013618994,[0.         0.41509434 1.        ],[0.         0.39097744 1.        ],5,2
16,1.0,0.019946091644204855,0.5159235668789809,0.019946091644204855,[0.         0.30566038 1.        ],[0.         0.28571429 1.        ],6,2
17,1.0,0.0318484891473968,0.5165289256198347,0.0318484891473968,[0.         0.47169811 1.        ],[0.         0.43984962 1.        ],7,2
18,1.0,-0.03631720811462619,0.47368421052631576,-0.03631720811462619,[0.         0.33962264 1.        ],[0.         0.37593985 1.        ],8,2
19,1.0,0.008469286423606198,0.5075757575757576,0.008469286423606198,[0.         0.25283019 1.        ],[0.        0.2443609 1.       ],9,2
20,1.5,-0.06294509859554548,0.4444444444444444,-0.06294509859554548,[0.         0.25660377 1.        ],[0.         0.31954887 1.        ],0,2
21,1.5,-0.005575258901971969,0.4963768115942029,-0.005575258901971969,[0.         0.51698113 1.        ],[0.         0.52255639 1.        ],1,2
22,1.5,0.008611150517803923,0.506578947368421,0.008611150517803923,[0.         0.29056604 1.        ],[0.         0.28195489 1.        ],2,2
23,1.5,0.0472549297772733,0.5206896551724138,0.0472549297772733,[0.         0.56981132 1.        ],[0.         0.52255639 1.        ],3,2
24,1.5,0.012526599517662051,0.5086705202312138,0.012526599517662051,[0.         0.33207547 1.        ],[0.         0.31954887 1.        ],4,2
25,1.5,-0.010015605050361753,0.49171270718232046,-0.010015605050361753,[0.         0.33584906 1.        ],[0.         0.34586466 1.        ],5,2
26,1.5,0.04616257625195064,0.5441176470588235,0.04616257625195064,[0.         0.27924528 1.        ],[0.         0.23308271 1.        ],6,2
27,1.5,-0.04348134487161298,0.47520661157024796,-0.04348134487161298,[0.         0.43396226 1.        ],[0.         0.47744361 1.        ],7,2
28,1.5,0.06887501773301175,0.5592105263157895,0.06887501773301175,[0.         0.32075472 1.        ],[0.        0.2518797 1.       ],8,2
