type,epsilon,ari,ami,ch,sc
"KMeans(clusters=4, init=random)",0.1,0.008240237684220667,0.01803794737823806,98.74331625921675,0.3175194545918128
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.1,0.002368272510859695,0.012178099393412101,83.75529880619982,0.27483437793734733
"OPTICS(min_samples=6, distance_metric=euclidean)",0.1,0.04491577169955353,0.011261700318777986,12.343895683213756,-0.10099120733323244
"KMeans(clusters=4, init=random)",0.5,0.009998117286817083,0.0163685748717192,87.94638340779031,0.2860106812665803
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.5,-0.0028008343434467735,-0.009907903876050799,81.73686584391359,0.2981961990081015
"OPTICS(min_samples=6, distance_metric=euclidean)",0.5,-0.010190646101187435,0.005309906937378475,11.468416408716957,-0.0986254519860004
"KMeans(clusters=4, init=random)",0.7,0.04860278256818023,0.052227709408704616,81.29250507686646,0.26972974030708097
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.7,0.010377197889053722,0.026219651650096765,69.98296517997197,0.26205711557218436
"OPTICS(min_samples=6, distance_metric=euclidean)",0.7,-0.018920938590550166,0.006555699559549768,4.1843806398193735,-0.2629990394942057
"KMeans(clusters=4, init=random)",1.0,0.07349751463738799,0.07830372377609948,79.58503951699426,0.25726607378140043
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",1.0,0.04157279228951165,0.09015470953031025,74.1643739691693,0.285896267576335
"OPTICS(min_samples=6, distance_metric=euclidean)",1.0,-0.02166424420088308,0.016324503752679128,5.853210530695277,-0.22517077861867482
"KMeans(clusters=4, init=random)",1.5,0.1133140703113561,0.11302288039400124,89.28296188023566,0.2979248224841014
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",1.5,0.05178427040689641,0.13265295421854256,68.19102421289209,0.2647212198421867
"OPTICS(min_samples=6, distance_metric=euclidean)",1.5,-0.011584940262864555,0.03226288810465021,9.312152826060466,-0.16912068963908422
"KMeans(clusters=4, init=random)",2.0,0.15069954610328315,0.14635619057902516,94.40500334803741,0.3039005785284307
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",2.0,0.10360299116247451,0.20986592139150928,86.86485449264887,0.300887050616366
"OPTICS(min_samples=6, distance_metric=euclidean)",2.0,0.033655384709163225,0.0750864466914289,13.297422038860327,-0.16747535610001135
"KMeans(clusters=4, init=random)",2.5,0.2506691804947316,0.24525430317260216,107.8269326157462,0.338999669195534
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",2.5,0.19421862038159657,0.3046315547031738,90.02167200591649,0.29587699538268486
"OPTICS(min_samples=6, distance_metric=euclidean)",2.5,0.02409209982874817,0.08539772313869118,6.341783549676299,-0.2824369018276359
"KMeans(clusters=4, init=random)",3.0,0.2964983821412282,0.3130916934839193,121.96154813476748,0.3255158595736927
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",3.0,0.23577270558033142,0.33736819889400815,98.73495014862273,0.28688075986682
"OPTICS(min_samples=6, distance_metric=euclidean)",3.0,0.025117310858146103,0.1297142702804795,29.583227513613757,-0.09544902130380449
"KMeans(clusters=4, init=random)",3.5,0.373042972458557,0.398663200501542,165.64556602681623,0.42043251921830127
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",3.5,0.3129966932588316,0.4304893857012632,132.40453991970728,0.2950948070877935
"OPTICS(min_samples=6, distance_metric=euclidean)",3.5,0.03545450688776409,0.14372825616378077,15.108509183141951,-0.16010006611882321
"KMeans(clusters=4, init=random)",5.0,0.6737974489665658,0.6476596245034589,276.1096026656685,0.3899414711158671
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",5.0,0.471373014694968,0.5974644848897015,221.40831181252594,0.3693130251695478
"OPTICS(min_samples=6, distance_metric=euclidean)",5.0,0.09673345148447879,0.2606956792455434,21.73039461427658,-0.2409537734818709
"KMeans(clusters=4, init=random)",7.0,0.7623407273764077,0.7442300794157904,419.8290921873839,0.4496260160704148
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",7.0,0.5218155479514686,0.6824416686992559,412.43579807191475,0.38685156317508396
"OPTICS(min_samples=6, distance_metric=euclidean)",7.0,0.21159815158604506,0.43447514137257837,13.010286543944805,-0.23984073839082148
"KMeans(clusters=4, init=random)",9.0,0.8531083155639119,0.8468580408445424,730.6094180375754,0.486393097137341
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",9.0,0.788152013075063,0.8488669420413769,708.9789292247821,0.37970318537265874
"OPTICS(min_samples=6, distance_metric=euclidean)",9.0,0.4231626236915783,0.6280639393303894,15.941777707620512,-0.12426923770750523
