,0,1,2
0,3.1218754941434668,10.453344294069495,2.262506848575017
1,39.89238184589721,22.134210423439733,5.921000547594262
2,-31.318275945741206,-16.527770835067507,-13.544880669909581
3,-2.069938645394186,0.43063697745553364,-6.4802553667902325
4,-5.87797835505084,-3.8584497222991905,-14.858219366958988
5,-5.791811638668548,25.253858469865445,19.306909685456542
6,-2.2111431513558486,9.710076987319999,-15.19099213039712
7,-0.6703638664094385,5.579868824186586,-12.62773828899792
8,-15.23380321703097,9.22519898385416,22.571338432501648
9,2.326927185795662,19.294111136235898,54.86413739891976
10,-23.820783960610708,5.698396618013803,-21.863221862940758
11,-23.261041382202166,0.16788135647886193,1.6248005692513532
12,3.0736748813078716,-3.273984201577446,-3.200245829297998
13,-7.478215777116708,-15.871395583534131,4.010872449765489
14,12.253066590730604,9.49642562450858,-1.9121705150639823
15,-21.547377577559153,0.15666692765577084,-43.131022076155205
16,-17.530537673864455,5.550127735004325,3.5957127481341624
17,-1.245196256762446,7.896468661164923,-10.248026140531499
18,3.6472405850658784,23.625164702910034,-7.082682572267172
19,5.985783922524712,14.888961812419373,-18.470230737853925
20,-21.692181617570203,-13.331666458853311,-6.929780841192963
21,1.7646767767661387,1.9126934290254187,-11.976608515256304
22,38.10440876769296,-12.126515069192823,-2.83152678080294
23,-18.726846263136046,0.3456117866594868,49.52476886633044
24,19.5345156397748,-13.849907975057786,-10.69747441190521
25,-9.768938019852989,7.177562668521217,0.7399388717838049
26,-9.067146858636923,-5.103168743694025,-3.1912115313241163
27,23.706321346033654,16.87749900057648,30.72467900927667
28,0.899644289656649,-2.14739827630677,21.964081895137653
29,-17.61594799209526,9.624226103123465,-5.140596269134738
30,35.397085029778964,47.26908464997201,-48.65925452828008
31,12.727518911333354,35.513704179454834,22.384931970872422
32,5.1936892754445285,14.434502650431966,13.05431904023893
33,3.5297709065389435,9.288380622755016,50.07080939927647
34,50.09785000492539,-7.316118628205726,31.766116320202975
35,-74.77670042267656,5.6795026429331665,26.569993193052547
36,-44.212100799411886,-10.712443112788723,39.25933945472246
37,-1.127250556565148,0.24620782924823814,-1.6515902611587179
38,-14.840689563664295,17.42659264817895,-6.494462271162809
39,3.115487315968984,7.846141754973155,-9.722645588473299
40,56.06341297525152,45.5700498157605,-24.03737647452965
41,-2.408561601944617,6.772073919987151,3.960017875365322
42,-29.712473356109356,1.4556475120741554,6.883624028872801
43,14.051951754100026,6.733894431594991,-5.947293647739632
44,-5.67523288316705,-2.912830488106945,4.437974975500515
45,-13.396643184888191,11.982825724138863,-13.426082719355463
46,6.8835784716164765,8.87497864949553,22.806405380944845
47,13.901476296147719,-14.000947879180462,14.72998392214216
48,17.215803646026234,0.7550472835310611,-83.43131236006174
49,3.6996827542103046,-7.01641681926378,-18.092966399477127
50,-23.347161188093487,5.199839673170459,29.647374503411054
51,8.222057545135593,3.7267309400961457,19.773906307873013
52,-8.074087616717295,-4.495512060117089,3.7344331724786484
