age,fnlwgt
95.7369711594686,-28.421568790706505
63.43055161051894,0.6362472846171483
-5.640041178861441,-43.231947029544564
65.00331838944518,30.330409105051594
-111.61356220352641,-99.12690535819821
14.17777661281194,-0.35491314632435783
-23.51678159191067,16.956566201084335
0.7332524388505526,24.549895765062473
-15.376872000803742,13.55752389635911
18.618091065504323,24.469319853124503
86.00630807588931,11.153981831848938
8.171797432589775,-11.15656249177105
-23.541072498820984,6.313412370498428
-23.740553197085806,-10.90586204845295
-9.852403999403647,0.9216593540066323
24.000556696324303,14.072109309548662
15.819462515262812,27.262005199645202
52.684283362886696,14.683214637290186
-97.69792282288867,-17.24086605981871
-10.609163196970265,8.536114113553616
-42.505928007770706,27.83735636697956
10.33568353059002,33.367210141691956
2.5628556573872014,12.855938848133647
-68.88717155157009,9.358528181554151
-57.81473297686916,-30.404194688348113
10.046827022175577,6.447330595245212
-6.640506659133337,20.862528897660383
-88.76572715467098,40.81203200020705
36.02310771930458,34.59439221061882
15.448403944543745,-4.857298173513499
-5.25922749588531,-52.65381293588625
-12.342894534602038,-10.975832478566412
-11.190695621374346,20.37745126774159
-36.22548913505814,-19.28117023662037
-53.32996962450116,-27.52328435586367
-76.40939432649726,89.12147525154536
12.150266039908786,-6.102379958288609
-55.43495139652729,-4.913805480589249
-19.524036526293948,-37.0130852075465
-33.75475238888553,-51.14685601244105
-76.36108849138887,-91.0698539928674
30.295461194806474,21.374371149551244
14.590505179957107,21.254853865543996
14.314204552386741,-2.2495652210764785
-0.041897312459413416,-14.748070430418455
18.449182963974017,46.33917073716829
34.41022542201303,-48.63084855301927
-18.064639211307103,-55.44062887653908
18.8669768355298,-10.679188360758284
8.65842160425729,82.10833175365424
8.143183895883743,12.866284579115275
-18.180252996009898,18.913918028170905
-49.40486143969425,-8.01354834010099
49.16119067732068,-23.652532999477074
-5.255320618416732,-12.023977966396117
4.906011574557743,-71.89370451629864
-0.016621028746680894,-1.856388798136069
57.291801473058044,10.357025829424348
-65.37157064611682,61.029087649680605
-7.211751553881354,18.517888642176022
19.949081785547754,-38.53751578333814
5.282677625150439,-10.412316366726703
2.5635493959546447,-5.828027499931738
-74.51906397818142,-1.73882527990207
10.027534530672357,23.027547144646622
-5.090429806155324,-30.279484864827403
-5.161445334601575,-4.0660280644005695
-0.8375291822050918,2.6444398219794127
3.6102004036182933,34.52373814827244
10.32055504184751,0.6123449900449809
13.974229298688167,13.372154697896965
7.129959469800653,5.919644198531091
23.715961625424878,-7.301643503418852
4.108546399871394,41.44097153897634
54.04876600292891,-72.4801409089928
37.36102114797278,-10.49372103884061
-0.1362920304443698,7.220061003420561
-16.992244742228863,40.28230569306052
-56.45680203679101,49.11807797118403
-56.69234774820998,28.77493198054654
-27.551781883219125,12.509139447203395
-8.653436297761129,-0.753964950362965
6.179628145672014,11.542794793994567
21.88483050704487,20.894600289829963
-15.031969494210681,16.383870357587064
-6.770036872046543,1.1282513246900332
-14.522382657975452,22.149901428652168
