age,fnlwgt
-0.5607336766412805,-0.9999745447682543
-0.10311728250261062,-0.8669243604952962
-0.42653790861976487,-0.7429933458896669
-0.0056355599310362586,-0.6555678581534136
-0.7548911965802523,-0.5868034003616293
-0.2959540924015267,-0.6644684205479083
-0.15739475741715098,-1.0774845757599336
0.06537926521395604,-0.5882880032624687
-0.7218959804328897,-0.8553265721953212
-0.673069197119232,-0.7733087183512068
-0.6141248112883836,-0.5571058210562875
-0.7031274107821153,-0.8276206048953756
-0.6650697269770309,-0.7546719368697685
-0.5376742884016336,-1.1610435447480412
-0.6731376049833713,-0.3894816752312084
-0.5339341534938448,-0.7899441568651768
-0.6638540043716457,-0.8988717666349122
-0.6991402486210577,-0.7790185543311182
-0.20239707046483496,-0.8606176317126789
-0.18047167457900065,-0.6550886137991575
-0.4528074416150957,-0.6573881421835548
0.11622355781699362,-0.6995957630859819
-0.634964123654503,-1.0324580458222978
-0.7910642648229139,-1.3118871939101029
0.186049336519993,-1.001747748537606
-0.11263130380464337,-0.8403049104204188
-0.906602869812823,-0.8400847778575831
-0.009373552087163152,-0.670030866184141
-0.5450198539722869,-0.7634403818786886
-0.26760465758405383,-0.3629848691161783
-1.2326348744212416,-0.9975700215534822
-0.8477438575599645,-0.6530460879646478
-0.13717524966703448,0.04893065652682649
-0.597558751775304,-0.9433622165137551
-1.1837352379672716,-0.5662130944584609
0.018668552132088012,-1.068935360428601
-0.9548785867352707,-0.7446690965874951
-1.0481444922144392,-0.24322576681153552
-0.6015902212615871,-0.7935522272277825
-0.09972259888849047,-0.6723987759120407
-0.38498917826608137,-0.7051788471619405
-0.17646496993515076,-0.9672766083668916
-0.738729823960907,-1.082851863883731
-0.10838622354373763,-0.8032857684855415
-0.8429287561365021,-0.5247888504669663
-0.007295215677371597,-0.582433941536913
0.010460386407059635,-0.8023579442076177
-0.33075999158170705,-0.9262571666278421
-0.24887024053850493,-0.7934252314544897
-0.6716651424412099,-0.7509921105162104
-0.9925798854998839,-0.9509772932718105
-0.847125405162726,-0.7046244513055309
-0.05352859031252766,-0.885343545822326
-0.1436461329231473,-0.536303705559327
-0.364925571174067,-0.9654419569591504
-0.30207087918713704,-0.7508312960935661
-0.30733539958360423,-0.7072651253130272
-0.5333389488414358,-0.8998741651662372
-0.35142918165869014,-0.9638148874534644
-0.7498734748778313,-0.6179963271940275
-0.6245485593271017,-0.9683727058293164
-0.8352665394982907,-0.6768239631525166
-0.049013298418198334,-0.5553635048102413
-0.10968522765613661,-1.1244965928172863
-0.5936374455055513,-0.8646834811111769
-0.5520848137332477,-0.935004162330992
-0.8640242715244608,-0.6305661981038566
-0.3497105164380679,-0.85179478175115
-0.04731427725309595,-0.6171081028526991
-0.8483115673161601,-0.5650843753602198
-1.0036829649953283,-0.9173335968997435
-0.7549281677224954,-0.22820795612607642
-0.86039257392196,-0.9638240948868106
-0.7246182784352798,-1.0230511683086192
0.5835481369819958,-0.9176766283525861
-0.7013509001954868,-0.5457963841324686
-0.36839427513337,-0.8952291581565236
0.25576018105941933,-0.8170648524805946
-0.5377737024754199,-0.6162609289237719
-0.5298366659197786,-0.7384400311971383
-1.2932772939402828,-0.316608891848317
-0.08791006346885705,-0.5061011879880536
-0.4514416503777034,-1.2286298318810773
0.19571262213224777,-0.7397561747487295
-0.26353555468269757,-0.7767952629284287
0.04565469088409584,-0.7368846147884693
-0.15983081973756408,-0.502227429815049
-0.4871268399146583,-0.8290167933435496
-0.31278809290366555,-0.7763629878915426
-0.19452403267405027,-0.6526228782865031
0.05287343072744173,-0.7746600005556123
-0.4068163973431379,-0.5897459384383629
-0.8247556532057745,-0.15816640390520154
-0.49585951392073635,-0.9020302588804148
-0.2157588102510472,-1.0340700349003817
-0.6804116059644771,-0.6737178168401928
-0.13280372978078597,-0.5977299000407527
-0.5738182543427325,-0.5603471167554237
-0.5177686868167369,-0.6731121695215003
-0.3018708096754198,-0.8947314991855121
0.7462326258238446,-0.8618522664310573
-0.33936403402127346,-1.3488973491973473
-0.1874580669534939,-0.9963260248151024
-0.9810671254672496,-0.7231906955026521
-1.0833201525119989,-0.9773686677101182
-0.7601221618163114,-0.7856885247320816
-0.8807412416819559,-0.4567944667749566
-0.678192505347341,-0.639891531093585
-0.5330096846893393,-0.7130123144712174
-0.3038509916717317,-0.8483560865064025
-0.8767507734098257,-0.6151726487869995
