epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
0.1,0.3030500780252518,0.6647743050199006,[0.         0.61132075 1.        ],[0.         0.30827068 1.        ],0
0.1,0.2959710597247836,0.6275041863762483,[0.         0.72830189 1.        ],[0.         0.43233083 1.        ],1
0.1,0.2881827209533267,0.6405735322611897,[0.         0.65660377 1.        ],[0.         0.36842105 1.        ],2
0.1,0.19052347850758972,0.5815620065589701,[0.         0.67924528 1.        ],[0.        0.4887218 1.       ],3
0.1,0.32223010356078874,0.6459130971040934,[0.         0.71320755 1.        ],[0.         0.39097744 1.        ],4
0.1,0.25434813448716126,0.6201047709642412,[0.         0.65660377 1.        ],[0.         0.40225564 1.        ],5
0.1,0.26966945666051917,0.6128813881400016,[0.         0.73207547 1.        ],[0.         0.46240602 1.        ],6
0.1,0.25061710880976024,0.6162757022878655,[0.         0.66415094 1.        ],[0.         0.41353383 1.        ],7
0.1,0.2658391261171797,0.6145289638059382,[0.         0.71320755 1.        ],[0.         0.44736842 1.        ],8
0.1,0.29605617818130237,0.6227602677678561,[0.        0.7509434 1.       ],[0.         0.45488722 1.        ],9
0.1,0.23167825223435945,0.6134396576874452,[0.         0.62641509 1.        ],[0.         0.39473684 1.        ],10
0.1,0.318541637111647,0.6390271689328082,[0.         0.73207547 1.        ],[0.         0.41353383 1.        ],11
0.1,0.2619094907079018,0.6219386541967187,[0.         0.66792453 1.        ],[0.         0.40601504 1.        ],12
0.1,0.40499361611576107,0.6925588171810921,[0.         0.72830189 1.        ],[0.         0.32330827 1.        ],13
0.1,0.25830614271527874,0.6112849599061216,[0.         0.70943396 1.        ],[0.         0.45112782 1.        ],14
0.1,0.3222584763796283,0.6439616710606368,[0.         0.72075472 1.        ],[0.         0.39849624 1.        ],15
0.1,0.20177330117747194,0.588371254955078,[0.         0.67169811 1.        ],[0.         0.46992481 1.        ],16
0.1,0.35603631720811457,0.6686921101805423,[0.         0.70566038 1.        ],[0.         0.34962406 1.        ],17
0.1,0.3559086395233366,0.6802091713596138,[0.         0.67169811 1.        ],[0.         0.31578947 1.        ],18
0.1,0.3029365867498936,0.6762637435203223,[0.         0.58113208 1.        ],[0.         0.27819549 1.        ],19
0.1,0.28792736558377074,0.661860405767513,[0.         0.58867925 1.        ],[0.         0.30075188 1.        ],20
0.1,0.34841821534969497,0.6724719101123595,[0.         0.67924528 1.        ],[0.         0.33082707 1.        ],21
0.1,0.28069229677968505,0.6339679874333071,[0.         0.66415094 1.        ],[0.         0.38345865 1.        ],22
0.1,0.2093204709887927,0.5910746250231467,[0.         0.67924528 1.        ],[0.         0.46992481 1.        ],23
0.1,0.26199460916442047,0.6170520231213873,[0.         0.69056604 1.        ],[0.         0.42857143 1.        ],24
0.1,0.382337920272379,0.6871571228177387,[0.         0.70188679 1.        ],[0.         0.31954887 1.        ],25
